gen,specEquation,range,seed,topAEquation,topPEquation,correlation,covariance,AMean,PMean,AStd,PStd,AVar,PVar,ASkew,PSkew,AExKur,PExKur,topAMean,topPMean,topABest,topPBest,topAMeanDelta,topPMeanDelta,topABestDelta,topPBestDelta,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
23,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)-(6))*((4)+(3)))*(((9)*(0))+((2)*(4))))*(((3)/((0)-(2)))-(((x)-(x))-((x)+((x)-(x)))))),(((((1)/(9))*((x)*((9)*(x))))+(((0)-(7))-((9)*((8)-(x)))))-((((5)/(1))+((1)+(0)))-(((9)-(x))+((0)-((x)*((x)-(x))))))),0.028362012987532704,0.000007011453661017334,-0.9555416109863422,-0.19962851241636065,0.08767914175833844,0.26472527936014023,0.00002010375692942088,0.0030399385757979487,0.20232325061308612,-0.12023953617850502,0.2478176880288694,-0.04869203377950537,-0.9441433759561254,-0.06614293213154945,-0.3126056371512204,0.703060635794338,NaN,NaN,7041.149566812384,190.10143491187947,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,FellTreeD,AddRandomSubTreeR,0,0,12,2,4
24,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((x)/((5)+(7)))*((9)*(9))),((((4)+(3))*((4)-(6)))*((0)/((1)/(x)))),-0.18467144640796296,-0.00002997144901189816,-0.9443826806871763,-0.4811890219411895,0.01379659427117078,0.4793273015062571,0.000006106146584639769,0.004313688223411887,-0.7578643430850281,-0.30713432288791626,0.8156532393436016,0.35865308379752925,-0.9401671068351183,-0.3429814221092137,-0.9116659772354455,0.11719060757551356,612.8830443750953,NaN,904.8271265213533,556.8409158418189,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,FellTreeD,AddRandomSubTreeR,0,0,3,4,4
25,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((5)+(4))*((0)*(9)))-(((4)+(0))*((x)-(8))))-(((5)*((x)*(5)))*((7)*((x)*((x)+(5)))))),((((0)+(x))/((1)/(6)))-((0)-((x)+((x)-(x))))),-0.10394554249163379,-0.00008724127374358093,-0.9326104749416926,-0.6109521213369975,0.35788446322909057,0.49402634752494345,0.00023824501908104918,0.002956707925529312,2.9870323201442144,0.26169940905307293,10.729500965545999,0.35994759269756305,-0.8544011337280457,-0.44423594575485525,0.9268303216839876,0.041135245287455165,NaN,NaN,139993.04423692706,613.8679734999122,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,AddRandomSubTreeR,AddRandomSubTreeR,0,0,1,1,4
26,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((x)-(3))/((8)-(9))),((((4)+(8))*((x)*(9)))*((x)-((x)/(x)))),0.028381202565827792,0.0000011876654503744086,-0.9516508838397242,-0.006997349012932736,0.020832458548861715,0.1001309973292305,0.000010285268911841688,0.00017025936447920053,0.022357324351625157,-0.4467377760899486,0.007270823001216176,0.360629584872143,-0.9453160595403964,0.01779522762675215,-0.9369467579812156,0.58937909084079,560.141055104109,628.6980376496399,645.869869934253,262.88068692004657,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,FellTreeD,AddRandomSubTreeR,0,0,15,6,4
27,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*(x))+((3)*(x)))+(((0)*(8))-((7)*((7)/(2)))))*(((x)*((x)+(2)))+(((0)/(x))+((x)+((x)+(x)))))),(((x)*(9))/((x)/(x))),-0.16820446218646243,-0.00006310976485418934,-0.9582410106628207,-0.09619229601163098,0.2691183574542501,0.17536769642194838,0.00011478847892431419,0.0012263651414562945,2.6267280104077155,-0.374561087640743,8.091602137752961,-0.5803535942525704,-0.9116248541239241,-0.031252331976699,0.7704563359176363,0.001091228138631197,NaN,NaN,71164.58745604368,639.4266453947978,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MultXD,AddRandomSubTreeR,0,0,1,1,4
28,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((7)*((8)*(9)))*((9)*((8)+(x)))),(((9)*((9)+(6)))*((0)*(x))),0.0564349364533676,0.000012282688233601565,-0.9471506043756006,-0.06517230418459087,0.20949516935320167,0.147287418846137,0.000029894883378993377,0.0015845060897658756,1.8855443387919535,-0.7120386042526121,7.473955776339174,0.689215083340569,-0.9211343342052135,0.011694841359809487,0.7183700277688446,0.555261194414619,NaN,1124.7614365226414,36371.29220354366,284.7230623293839,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,AddTreeWithSub,AddRandomSubTreeR,0,0,17,2,4
29,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((x)*(9))/((x)-(x))),((x)+(x)),0.11152668936957312,0.0000000006770013782628318,-0.937015437508023,-0.00024465447764811937,0.00006998169225281556,0.0042226295135856995,0.0000000002360132809974752,0.00000015612952637594632,-0.48177064191090274,-0.1903509589625001,0.6479426733870493,-0.27506007823987577,-0.9369863493860197,0.0007126095599384213,-0.9368699282672359,0.016496957076577123,645.4643254348332,639.7486235593294,646.6568555956775,629.6414764680682,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,AddTreeWithSub,AddRandomSubTreeR,0,0,4,1,4
30,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)*(5))-((x)*((3)*(1))))*(((9)*(x))*((9)-((1)-(x))))),((x)*(9)),0.1342325441658555,0.000004334627286632234,-0.9402269085398114,0.016369178478569415,0.3114490055834345,0.02481251552436945,0.00016983587723413593,0.000006139859583309626,1.722614368908342,0.050275253278759265,3.845146395477713,0.4834636516628601,-0.8855459790944414,0.022843648976664903,0.9054121151607706,0.07377034044034662,2930.292363841141,625.5831111220028,108293.42500580952,592.9748917300143,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,AddRandomSubTreeR,AddRandomSubTreeR,0,0,1,1,4
31,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((4)-(7))*((x)*((x)-(x))))/(((6)+(4))-((x)*((x)*(4)))))*((((3)*(x))*((4)-(0)))*(((x)-(8))+((x)+((x)*(x)))))),((0)+((9)*(x))),-0.0997726111070416,-0.000009954302097259685,-0.7617424794429899,0.0005642371677129655,0.7375690068372529,0.019276079284627906,0.00484683687748818,0.0000020537167902345087,0.4358042545883702,0.38194318854216514,-0.06691919231824306,-0.23099604075834224,-0.575344462853412,0.004033766787124413,0.999895507127858,0.07377034044034662,1874231.0752185436,637.6289716105389,98028179.37073399,592.9748917300143,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,FellTreeD,AddRandomSubTreeR,0,0,3,2,4
32,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((9)+(9)),((0)+(x)),-0.09960301135424315,-0.00001939956338730233,-0.9571929711146369,-0.06021850019732082,0.00016792972797171412,0,0.000037297146117984715,0.0010170993378460621,1.466566052783856,-0.2644652455073,3.2626164985251047,-0.23473749782846376,-0.9374421306611942,0.008255384467473688,-0.9372607417928671,0.008255384467473688,640.7956457049672,634.9177549537858,642.6536565073151,634.9177549537858,AddToLeafX|SkipD|MultXD|AddRandomSubTreeR|SkipD|AddXD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|MutateTerminalR|MutateTerminalR|MultXD|DivXD|SubXD|AddToLeafR|MutateTerminalR,MutateTerminalR|AddTreeWithMult|AddTreeWithDiv|AddTreeWithAdd|MutateNonTerminalR|MutateNonTerminalR|MultXD|SkipD|AddTreeWithAdd|AddTreeWithAdd|DeleteNonTerminalR|AddTreeWithDiv|SubXD|MutateTerminalR|AddTreeWithMult|AddToLeafR,MutateTerminalR,AddTreeWithAdd,0,0,4,3,4
33,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((8)*(7))*((8)*(5)))+((9)/((x)+((x)+(x))))),((((x)*(x))*((x)-(8)))/((9)*((0)-((9)-(5))))),0.05942981385474181,0.000005751527936437779,-0.9377851978037595,-0.29671366824399215,0.02176584778005004,0.3280017900800605,0.0000025863740378184435,0.0036213157633682735,-4.802755722128892,0.7055064873434129,24.39133258885063,0.6720461692282282,-0.9359391336215303,-0.1364620998606317,-0.764947424282116,0.5979282842839413,656.1912141394988,3717.916523925715,2407.701359136993,257.407468691706,ReplaceBranchR|AddToLeafR|DeleteNonTerminalR|AddToLeafX|MutateTerminalR|AddXD|MutateTerminalR|ReplaceBranchXR|SkipD|MutateTerminalR|ReplaceBranchXR|MultXD|MutateTerminalR|FellTreeD|ReplaceBranchXR|AddTreeWithDiv,MutateTerminalR|AddTreeWithMult|AddTreeWithDiv|AddTreeWithAdd|MutateNonTerminalR|MutateNonTerminalR|MultXD|SkipD|AddTreeWithAdd|AddTreeWithAdd|DeleteNonTerminalR|AddTreeWithDiv|SubXD|MutateTerminalR|AddTreeWithMult|AddToLeafR,MutateTerminalR,AddTreeWithAdd,0,0,3,4,4
34,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((x)*((x)*(6)))*((7)*((x)+(x)))),(((x)*(9))+((x)-(x))),-0.5466563284171527,-0.00016078214328268356,-0.9403352544418961,-0.005514327755380648,0.1598062871533654,0.022183354079913894,0.00003179936039145443,0.0027203731665405573,2.031689845209362,-2.446455168305799,5.48828260769757,4.301830882022481,-0.917199320512492,0.017940758499192345,0.3397468471587341,0.07377034044034662,876.1283940341692,628.7219820144519,15514.119045422964,592.9748917300143,ReplaceBranchR|AddToLeafR|DeleteNonTerminalR|AddToLeafX|MutateTerminalR|AddXD|MutateTerminalR|ReplaceBranchXR|SkipD|MutateTerminalR|ReplaceBranchXR|MultXD|MutateTerminalR|FellTreeD|ReplaceBranchXR|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MutateTerminalR,AddRandomSubTreeR,0,0,4,1,4
35,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((9)+(9)),((x)+(0)),-0.1445354107433154,-0.0000000811525100185262,-0.9397144206609804,-0.000013352255630057236,0.00020610518051933965,0.002763553591423253,0.000009007713994883765,0.00000003499780471974928,-0.9503781517345063,-0.2314998031188721,-0.5153002960960733,0.731659156775124,-0.9374630845600449,0.00048427666205414806,-0.9372607417928671,0.008255384467473688,640.581009764102,639.893700544764,642.6536565073151,634.9177549537858,AddToLeafX|SkipD|MultXD|AddRandomSubTreeR|SkipD|AddXD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|MutateTerminalR|MutateTerminalR|MultXD|DivXD|SubXD|AddToLeafR|MutateTerminalR,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MutateTerminalR,AddRandomSubTreeR,0,0,7,3,4
36,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((x)*((x)*(9)))-((x)*(x))),((((x)+(2))*((0)-((3)*(x))))*((x)+((x)-((0)+(x))))),-0.16546656683188482,-0.00000895547593056985,-0.9410935794194206,0.022610935958735486,0.028659513658992965,0.1793426731464712,0.000006743280571391667,0.0004343957822464399,-0.9801478478203874,0.1827139712030304,0.34528196465539374,0.0010716255206966174,-0.9366632159950641,0.07331332627887928,-0.7233579518351329,0.6173084209986076,648.7742602535016,599.2308350462548,2833.7125569746054,245.00024943297961,AddToLeafX|SkipD|MultXD|AddRandomSubTreeR|SkipD|AddXD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|MutateTerminalR|MutateTerminalR|MultXD|DivXD|SubXD|AddToLeafR|MutateTerminalR,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MutateTerminalR,AddRandomSubTreeR,0,0,8,1,4
37,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((x)*(0)),((((7)*(6))+((2)+((7)-(x))))*((x)+((x)*((x)/(x))))),0.8610099289791742,0.00013556748599199435,-0.9388790050686919,-0.013991018568136077,0.00025989317599261125,0.07888272783183416,0.00001712704616137577,0.0014474790851461729,-3.9201217959991315,-3.168658341577294,14.223752930578664,11.718099257216341,-0.9377660426635026,0.0218056402685427,-0.9374999999999999,0.5425179108005252,637.4777353786634,624.6130679695367,640.2028758309526,254.29006840395655,AddToLeafX|SkipD|MultXD|AddRandomSubTreeR|SkipD|AddXD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|MutateTerminalR|MutateTerminalR|MultXD|DivXD|SubXD|AddToLeafR|MutateTerminalR,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MutateTerminalR,AddRandomSubTreeR,0,0,9,1,4
38,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((6)+((9)+(8)))-((2)*((x)*(7))))*(((8)*(x))-((x)-((3)+(6))))),((((x)/((9)+(6)))+(((0)*(1))-((5)*(0))))-(((x)*(x))*((1)-((x)*((x)-(x)))))),-0.06456894699485737,-0.00004753293833858029,-0.9330147400145146,-0.36878389749546614,0.18905765901721713,0.4400520247014032,0.00015745524575888097,0.003441793276220972,0.7293709878943504,0.17120989832300773,-0.6940820688933846,-0.06671437258844426,-0.902646413971611,-0.2535144616055907,0.3313578377771396,0.7529524790390028,NaN,13181.367373212845,15319.473691641268,158.16053338613796,AddToLeafX|SkipD|MultXD|AddRandomSubTreeR|SkipD|AddXD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|MutateTerminalR|MutateTerminalR|MultXD|DivXD|SubXD|AddToLeafR|MutateTerminalR,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MutateTerminalR,AddRandomSubTreeR,0,0,1,2,4
39,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)*((8)*(5)))*(((0)+(5))*((9)+(0))))*(((x)+(0))-((9)/((9)+((x)+(x)))))),((((7)*(6))-((9)+((3)+(4))))*(((x)*(9))/((0)+((2)+(x))))),0.2629766784931354,0.000060564020829569906,-0.947697283592498,-0.10126873501645953,0.2282259136132232,0.148462933242434,0.000032545519954851386,0.001629685173564759,4.052980254090032,-0.8781888572059017,19.54455284491106,3.097885179412486,-0.9165466771546676,-0.006874338429312113,0.8740783752342087,0.5661700428201918,1825.9197424770703,1138.5695524140363,81346.20270622485,277.73918620813225,AddToLeafX|SkipD|MultXD|AddRandomSubTreeR|SkipD|AddXD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|MutateTerminalR|MutateTerminalR|MultXD|DivXD|SubXD|AddToLeafR|MutateTerminalR,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MutateTerminalR,AddRandomSubTreeR,0,0,1,3,4
40,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((2)-(0))*((6)*(x)))+(((0)*(4))*((6)/(7))))-(((6)-((0)*(x)))*((4)/((9)-((5)-(x)))))),((((6)+((9)/(1)))-(((3)-(x))*((8)-(x))))+(((x)-(7))/((4)-((3)+((x)-(x)))))),-0.10697968460344941,-0.00004658813098577237,-0.968306030654577,-0.23283913304908327,0.22353839447369886,0.3137474643955476,0.000051222678686855744,0.00370241982893115,1.6885468576100628,-0.6205896200361225,3.668625238292161,-0.22414484400300294,-0.9445532532954116,-0.11248889022059584,0.798738810803826,0.06463330162811971,NaN,NaN,50895.28713512126,598.824450254181,AddToLeafX|SkipD|MultXD|AddRandomSubTreeR|SkipD|AddXD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|MutateTerminalR|MutateTerminalR|MultXD|DivXD|SubXD|AddToLeafR|MutateTerminalR,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MutateTerminalR,AddRandomSubTreeR,0,0,3,4,4
41,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((x)*(x)),((((x)-(x))*((8)*((4)-(5))))/((4)/((8)/((8)+(x))))),0.006967310618639205,0.000000052258391935641976,-0.938722673687126,-0.21666357137914638,0.0013435737525729654,0.29643909601527946,0.00000001576280045898573,0.0035690148913500083,-0.33010926959524967,-0.3944810281162515,-0.19205337490034236,-0.0137955642881602,-0.9385039637851746,-0.09324056380450607,-0.9361150957943566,0.43215042234444856,629.9190277909697,3652.804193848564,654.3887903142052,363.5389326544759,AddToLeafX|SkipD|MultXD|AddRandomSubTreeR|SkipD|AddXD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|MutateTerminalR|MutateTerminalR|MultXD|DivXD|SubXD|AddToLeafR|MutateTerminalR,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MutateTerminalR,AddRandomSubTreeR,0,0,1,4,4
42,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((7)*(9))*((9)*(3)))+((x)/((x)/(x)))),(((8)+(9))/((1)*(x))),0.2750003160152996,0.000015785777606744585,-0.9396707601460712,-0.07480057950403993,0.002578362491724418,0.129975336149298,0.000002283409752731032,0.0014430511415954102,-0.2199035488879946,-0.5106632606490321,-0.474511631355925,0.04984064655705911,-0.9371879696621371,-0.0035963707345156534,-0.916988848226595,0.13819520878470745,643.399079345294,1134.5039465042914,850.3036494619769,551.729905740924,AddToLeafX|SkipD|MultXD|AddRandomSubTreeR|SkipD|AddXD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|MutateTerminalR|MutateTerminalR|MultXD|DivXD|SubXD|AddToLeafR|MutateTerminalR,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MutateTerminalR,AddRandomSubTreeR,0,0,7,1,4
43,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(0),((((0)+((4)-(0)))*((x)-((x)+(x))))*(((x)*(6))-((x)*((x)/(x))))),NaN,0,-0.9374999999999999,-0.04394323462438701,0,0.03663945379525725,0,0.000758470954714233,NaN,-0.6466423722199898,NaN,0.2864193561594903,-0.9374999999999999,0.008095946665860389,-0.9374999999999999,0.7082987294661637,640.2028758309526,634.4981088863973,640.2028758309526,136.36411632912163,AddToLeafX|SkipD|MultXD|AddRandomSubTreeR|SkipD|AddXD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|MutateTerminalR|MutateTerminalR|MultXD|DivXD|SubXD|AddToLeafR|MutateTerminalR,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MutateTerminalR,AddRandomSubTreeR,0,0,1,1,4
44,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((5)*((9)*(x)))/((x)*((x)/(x)))),((0)/(x)),-0.9971451456174475,-0.000000000022365217055979126,-0.9536214710573476,0.0000014118104528173156,0.023768528459326425,0.00000007440814229562645,0.000008976210234340204,0.00000000000000005604494668427285,-0.1700802563051654,0.262640718171956,-0.5325511782267034,-0.35121496662988516,-0.9482370698747112,0.0000014296060700433764,-0.9368178929972885,0.0000015249131413796015,530.2204276423447,640.2018995771741,647.1898656671179,640.2018995771741,AddToLeafX|SkipD|MultXD|AddRandomSubTreeR|SkipD|AddXD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|MutateTerminalR|MutateTerminalR|MultXD|DivXD|SubXD|AddToLeafR|MutateTerminalR,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MutateTerminalR,AddRandomSubTreeR,0,0,2,2,4
45,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)*(9))+((2)*((x)/(7))))-(((6)/(x))*((x)*((x)*(x))))),((((8)+((8)-(7)))+(((0)-(x))*((x)*(1))))*(((x)*(2))+((3)-((6)-((x)-(x)))))),0.019730519220395194,0.00003485323030719168,-0.84733444764802,-0.17510912406035928,0.46721249373714374,0.29531755443478586,0.0013274762757329857,0.0023506191810817065,0.42911050569551157,-0.21921672857164054,-0.2737232421447504,-0.2996114785002115,-0.7486862063523088,-0.08742348186539779,0.7303539230591695,0.787522998262667,NaN,5166.219892658639,37987.743524794365,136.02838756017886,AddToLeafX|SkipD|MultXD|AddRandomSubTreeR|SkipD|AddXD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|MutateTerminalR|MutateTerminalR|MultXD|DivXD|SubXD|AddToLeafR|MutateTerminalR,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MutateTerminalR,AddRandomSubTreeR,0,0,1,1,4
