gen,specEquation,range,seed,topAEquation,topPEquation,correlation,covariance,AMean,PMean,AStd,PStd,AVar,PVar,ASkew,PSkew,AExKur,PExKur,topAMean,topPMean,topABest,topPBest,topAMeanDelta,topPMeanDelta,topABestDelta,topPBestDelta,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
63,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*(x))*((x)+(0)))-(((1)*(9))+((0)*(x))))*(((7)/((1)-(2)))/(((9)-(x))*((6)*((x)+(x)))))),((((0)/((0)-(3)))-((5)+((1)+(4))))+(((4)-(1))+((x)*((x)*((x)-(x)))))),-0.08135844981605884,-0.00003636785692050624,-0.9428910685391936,-0.14108555952592125,0.2583708027806581,0.24834391951169846,0.0001091011776739866,0.001831473549598205,1.821537168375616,-0.09705286754965785,3.102282743389726,0.12838867445261393,-0.9042523472997952,-0.04115407270956865,0.9991841045591079,0.5922655005379325,NaN,NaN,12554606.264369862,261.03279913110964,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,MultXD|AddTreeWithAdd|DivXD|AddTreeWithAdd|AddTreeWithSub|AddToLeafX|DeleteNonTerminalR|MultXD|ReplaceBranchR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithMult|MutateNonTerminalR|AddRandomSubTreeR|SkipD|DeleteTerminalR,DeleteNonTerminalR,AddTreeWithAdd,0,0,1,9,2
64,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(0),(((x)*(x))*((x)*(1))),NaN,0,-0.9374999999999999,-0.07810119362737339,0,0.04854571912554672,0,0.014752042387958707,NaN,-4.6087517634669455,NaN,29.226256050682558,-0.9374999999999999,0.01298193899000323,-0.9374999999999999,0.6005462915314183,640.2028758309526,631.9204856081444,640.2028758309526,255.73141292292496,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,ReplaceBranchXR,0,0,1,2,2
65,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((0)*(0)),(((x)*((x)-(0)))*((x)*(2))),-0.044434110622469464,-0.000004946577164539551,-0.9541359455469058,-0.03654960479206236,0,0.13922228942629172,0.00003141698632663605,0.00039446826481788705,1.1771102251453807,-0.12138592180726429,1.913592594552131,-0.3153839058085097,-0.9374999999999999,0.006063687755786322,-0.9374999999999999,0.7986383143367062,640.2028758309526,641.7545079786314,640.2028758309526,128.91233024380907,MutateTerminalR|ReplaceBranchR|AddRandomSubTreeR|DeleteNonTerminalR|AddRandomSubTreeR|AddXD|DeleteNonTerminalR|SkipD|MultXD|AddTreeWithAdd|AddTreeWithSub|MutateTerminalR|DeleteNonTerminalR|AddToLeafX|AddTreeWithAdd|AddTreeWithDiv,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,FellTreeD,0,0,5,1,2
66,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((3)-(9))*((x)+(x))),((((8)+((3)*(x)))+((x)*((7)+(x))))+(((x)+(x))+((x)-((x)+(x))))),-0.15429523170909912,-0.0000003828460153939094,-0.9375784594141479,-0.11270012760111452,0.00045392616403451216,0.18353600987922206,0.0000000035812829548200893,0.0017191137625502061,-0.7167998303081711,-0.14515257584029723,0.6531109569763842,-0.5809858036334523,-0.9374636216147054,-0.023529027655467806,-0.9349079634085037,0.5857935711962319,640.5755085810922,1639.4661272294657,666.7537443131126,265.1761469078411,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,ReplaceBranchXR,0,0,1,2,2
67,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((9)*((2)*(x)))-(((8)+(x))*((9)*(3))))*(((x)*((x)+(5)))-((x)-((x)*((2)+(5)))))),((((x)/((1)*(9)))+(((6)+(9))/((1)*(2))))*(((2)*(1))+((x)+((x)+((4)-(x)))))),-0.559672974692247,-0.0037277506967739803,-0.8325620943927482,-0.36605597924261624,0.5776309531619727,0.3850224187855622,0.004918988327913544,0.009018810367272664,-0.12235956813885775,0.4601076523990705,-0.9065553224650182,0.05776723101778547,-0.7007635197292816,-0.15088144327173558,0.9924120857993424,0.591580615314978,NaN,5224.896892006749,1349942.2558583221,261.47126462045924,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,FellTreeD,0,0,5,6,2
68,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((5)-((3)+(9)))*((x)+((x)*(x)))),(0),-0.12957208975255452,-0.00000567654874807404,-0.9374814770699003,-0.22975413902738342,0.01002898961672492,0.32897392331941633,0.000000795008913880147,0.002414203187889161,0.26938695502537174,-0.2564907909415182,-0.7700980712566428,-0.6733196786691491,-0.9356460763080229,-0.13669413155111176,-0.8707331273677205,0,659.1930722977502,4663.68166720797,1324.1123777417422,640.2028758309526,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,ReplaceBranchXR,0,0,1,2,2
69,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)+(7))+((9)*(9)))*((x)-((x)*(x)))),(((7)*((x)*(9)))+((7)+((x)-(x)))),0.02388617652893993,0.00000022837998353203844,-0.938926059312071,-0.0015853238676793039,0.0787641138921277,0.07369129712913354,0.00000743939414932094,0.000012288113966167819,1.9944884406364114,0.38680062799292664,6.170683331737051,1.2474926086734581,-0.9272863524071189,0.00906027633643033,-0.3631882781146934,0.5821963863577168,744.8237808179351,634.4290246493857,6523.019131421345,267.47907498635396,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,ReplaceBranchXR,0,0,2,7,2
70,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*(9))*((x)*(7)))*(((1)+(4))*((8)*(x))))*(((x)+((7)/(0)))-((3)-((x)*((7)/(x)))))),((x)*((x)*(x))),0.0036977497516480183,0.0000001724998450579797,-0.9681400822800463,0.0029335507582184555,0.2088309969131694,0.09255547907770295,0.00006254875603860551,0.00003479234559628718,1.6499042287105885,1.1186847255093881,2.5365266850149486,2.339487155103115,-0.9409621798555494,0.024744350011946005,0.6750458993189673,0.6005462915314183,976.9801172822489,624.4164196903637,40981.34412333929,255.73141292292496,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,FellTreeD,0,0,1,5,2
71,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((5)*(x))*((1)*((x)+(2))))*(((x)*(5))+((x)*((x)*(9)))))*((((2)+(3))*((8)*(x)))-(((x)-(x))-((x)*((x)/((x)/(x))))))),((((x)*((1)*(9)))-((0)+((6)*(x))))/(((x)/(x))/((x)*((0)/(x))))),-0.10760362062559807,-0.00029010772852024706,-0.8822909820874116,-0.6927345256133974,0.6329341279390344,0.5022342555033409,0.00217899472699827,0.0033358663978003155,0.5814395720392339,0.2492999943776999,0.602569553414599,0.2852867673016455,-0.7297008050604803,-0.5464470330131364,0.9987774102493648,0.04065704910506184,NaN,NaN,8378318.244507953,611.2820316533295,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,ReplaceBranchXR,0,0,1,1,2
72,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)+(9))*((x)*((6)/(2))))*(((4)+(x))+((8)*((x)*(3)))))*((((x)*(1))-((x)+(5)))-(((4)+(0))+((5)*((x)*(x)))))),(((2)-((2)/(6)))*((x)*((x)*(x)))),0.03921362403118144,0.00013375002174429213,-0.7387131629051349,-0.22518180919970635,0.6765921492866974,0.3731264769365628,0.004028091649915749,0.0028881145732923053,-0.2535124530314176,-0.21713505608848896,-0.7997436073404818,-0.39633343936140575,-0.6250175285335325,-0.13234018283727686,0.9998179932918179,0.992189975726819,NaN,1874.471979464251,56279497.14385558,5.0000000000000115,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,FellTreeD,0,0,2,4,2
73,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((9)*(9)),(0),NaN,0,-0.9375218113225405,0,0.0005390085435805227,0,0.000000007502592002357395,0,-0.15711832246080906,NaN,-0.9436543809208358,NaN,-0.9373792318255036,0,-0.9360490382938909,0,641.4399339528961,640.2028758309526,655.065433542499,640.2028758309526,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,ReplaceBranchXR,0,0,1,1,2
74,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((9)-(x)),(((x)*((8)/(5)))-((0)*((x)*(x)))),-0.12108452392266769,-0.0000001313105248649813,-0.9374982932122103,-0.11953329894333575,0.0002418889033670956,0.2659148248591257,0.0000000006849477974151735,0.0017169763927667734,-0.07771311702027404,0.13871066379478,1.1164293091439155,-0.5341725302928308,-0.9374249363296765,-0.028966067485248697,-0.9368698678795631,0.9602152869625528,640.971771472738,2137.166314446713,646.6574741614673,25.47028770068287,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,FellTreeD,0,0,4,2,2
75,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((0)+(x)),((((7)+(x))-((0)+((0)+(x))))*(((7)*(2))-((x)+((x)*(x))))),NaN,0,-0.9380159615292172,-0.08895935895322422,0,0.2877580642416783,0,0.0021278522988942444,NaN,0.49395822825595836,NaN,-0.48965607772418096,-0.9380159615292172,0.029116569227274205,-0.9380159615292172,0.7236840833951426,634.9177549537858,674.0896612239883,634.9177549537858,176.89824444829543,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,ReplaceBranchXR,0,0,1,2,2
76,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((0)+(x))*((x)-(x))),(((x)*((3)-(x)))*((x)-((x)*(x)))),0.048670776246799614,0.00000008684088601482421,-0.9373054376881615,-0.09356487842085652,0.0003357801026169159,0.24035388643454922,0.0000000031432390437265986,0.001012825286441699,-0.28313740185039243,-0.5789553063164657,0.05801996417807853,0.8438269135257239,-0.9371772412943048,-0.03396813590400704,-0.9356020063426314,0.7666382404888548,643.5089726563222,766.2917261387333,659.6444917950544,149.39886954800636,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,FellTreeD,0,0,1,6,2
77,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((0)+((8)*(8))),((x)*((9)+(0))),0.08296497586154701,0.00000030464847126323606,-0.9375385173841713,-0.09113125429320583,0.00034290323692096286,0.12510037180423422,0.000000007412835040860573,0.0018189639345519834,-0.20729500097831277,-0.9448075656320051,1.428807052675786,1.9700912454506692,-0.9373103526907176,-0.01590823292817179,-0.9364323282059253,0.07377034044034662,642.1454798756907,1142.3790996907794,651.1393006791164,592.9748917300143,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,FellTreeD,0,0,3,1,2
78,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*(x))*((x)-(5)))-(((8)*(x))+((2)*((0)/(3)))))*(((x)+((x)/(x)))-(((x)/(x))-((x)+((x)/(x)))))),((x)*((9)+(x))),-0.2984084246380289,-0.000004005692465087908,-0.9568049303440828,0.020325006817798037,0.2053591475516783,0.02481818545045801,0.000031253538702386946,0.000005765458486624798,1.5752091122875675,0.3340462835933591,6.06994286311315,0.5027368409236015,-0.930926652877127,0.02765853623292193,0.670419875186013,0.08188780654933482,1067.6142103226998,622.5006064537453,40155.572785036056,587.7780665825798,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,ReplaceBranchXR,0,0,4,1,2
79,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((9)+(0))*((9)+(0)))*((8)-((0)/(6)))),((((2)*(8))+((x)+(x)))*((x)*((x)-(0)))),0.057325057746566654,0.000009423497995328637,-0.9527669589428454,-0.20435323720658874,0.022809703412762703,0.3857628194732918,0.000009882638698442751,0.002734402012661653,-0.44776225598236935,-0.3693076936714117,-0.00980265478729292,0.056315135514498404,-0.9461627399933668,-0.10995201932909678,-0.9057886119019626,0.6242858594326238,NaN,NaN,965.0304255422325,240.533273281589,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,ReplaceBranchXR,0,0,1,3,2
80,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((4)*(5))*((4)*(5)))*(((x)+(x))*((6)*((7)+(x)))))*((((1)/(1))*((9)*(x)))*(((9)+(0))/((x)+((x)-(x)))))),(((((4)+(0))+((5)/(5)))+(((1)+(2))*((x)-(2))))*(((5)-((6)-(x)))*((x)*((x)-((x)-(x)))))),0.13832383248676464,0.00003076901750887547,-0.9491683694151668,-0.2678694726319882,0.22123545439037612,0.39534918862336993,0.000022369242525833267,0.002211983857115354,2.1000709840668654,-0.291874250705672,11.289738816893415,-0.3041821392936672,-0.9242678417808015,-0.16272842275529414,0.8051078147343712,0.8984878427100376,2004.8270509976346,3923.902832766329,97151.53451424338,64.98837502883796,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,FellTreeD,0,0,1,3,2
81,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((9)*(6))*((7)-(4)))*(((8)+(x))*((x)+((2)-(x)))))*((((6)*(x))/((3)*(2)))-(((0)/(8))*((x)-((5)+(6)))))),(((x)*(x))*((x)+(x))),-0.0945335368190209,-0.00007545535954105252,-0.9498938104531418,-0.1625938926118117,0.31550838250357977,0.32112255780657584,0.000289015619416677,0.0022043830259902454,0.9789352810799101,-0.530450884116488,0.16160876234413069,0.2515290721993755,-0.9009577259605075,-0.06458782274856034,0.9128764113901404,0.6087934318916176,NaN,NaN,117571.44278301724,250.45156994694383,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,ReplaceBranchXR,0,0,1,5,2
82,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((0)-((8)*(x))),((((8)/(1))-((x)-(x)))*((x)/((6)/(9)))),-0.07891236413896766,-0.0000002362349431392582,-0.9375245739888676,-0.18974577009907956,0.0007745987121841863,0.2706155188795738,0.0000000040119100932017815,0.002233813822004092,-0.08180757349220928,0.1611246935252466,1.2212020738587737,-0.6945491909962973,-0.9373278894211927,-0.0835935012182645,-0.9333436436121894,0.1354949795248508,641.9658468311654,3154.1129540429392,682.7774568302293,553.4586002784871,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,FellTreeD,0,0,8,10,2
83,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((1)-(x))+((8)*((x)*(x))))*(((2)+(2))*((8)+((x)/(3)))))*((((x)+(x))+((0)+(4)))/(((4)*(7))+((6)*((x)*((x)-(x))))))),(((((2)-(9))*((x)-((8)+(x))))*(((x)*((0)+(x)))-((8)/((6)*(x)))))+((((5)+(0))+((x)/(7)))*(((5)+(6))-((x)+((5)+((x)*(x))))))),-0.16577250235526134,-0.0004504984854482555,-0.8791916768991005,-0.30676069485318036,0.5306094155403134,0.41612423085641986,0.002027344639641917,0.003642789707871214,0.42099226919658767,0.03566696762219478,-0.4297274339233841,-0.39953556636333687,-0.7657287485106626,-0.1660699378651373,0.9480915679762727,0.813608266486254,NaN,NaN,197332.98837871035,119.32852382661679,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,ReplaceBranchXR,0,0,4,1,2
84,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((9)*(6))+((7)*(x)))*(((x)+(x))+((0)/(3))))+(((3)-((0)/(x)))*((x)*((x)-((x)-(x)))))),((9)*(x)),0.01217872029361624,0.00000012216059485557505,-0.9605020597581442,0.00030351730852950837,0.16525679878785607,0.01865029577140639,0.00004842423520916641,0.0000020777638925668236,1.2713145971118622,0.2614285696074637,2.0041904685280127,-0.8229924410017371,-0.9370052415065115,0.00372115571577599,0.25733152611667826,0.07377034044034662,668.1707814153606,637.8378560224706,14344.754389865153,592.9748917300143,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,ReplaceBranchXR,0,0,1,1,2
