gen,specEquation,range,seed,topAEquation,topPEquation,correlation,covariance,AMean,PMean,AStd,PStd,AVar,PVar,ASkew,PSkew,AExKur,PExKur,topAMean,topPMean,topABest,topPBest,topAMeanDelta,topPMeanDelta,topABestDelta,topPBestDelta,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
221,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((8)+(7))+((4)*((7)*(7))))*(((6)*(x))*((x)+((x)/(x))))),(((((x)*(x))*((0)+(2)))*(((8)*(1))+((x)+((x)/(4)))))*(((8)+((9)+(5)))-(((9)/(6))+((3)+((0)*(x)))))),-0.04222309845690145,-0.00002761893557722827,-0.9555827518953861,-0.5253417619661959,0.19769398517571304,0.4689847816007224,0.00008682168687243703,0.004928167434524012,1.1986786241249514,0.3460659876025113,1.0955291156894371,1.0308071494239317,-0.9268919249849352,-0.29641588874390423,0.6095364827378831,0.8797831123869874,NaN,NaN,31738.655163520853,76.96319717329709,MutateNonTerminalR|DeleteNonTerminalR|DivXD|AddXD|DivXD|MutateNonTerminalR|MultXD|ReplaceBranchXR|AddToLeafR|AddTreeWithSub|MutateNonTerminalR|MultXD|AddTreeWithMult|ReplaceBranchR|ReplaceBranchR|MutateNonTerminalR,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,MutateNonTerminalR,ReplaceBranchXR,0,0,1,1,1
222,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((x)*((x)*(6)))/((1)/(9))),((((3)+((x)-(5)))*(((x)+(1))/((9)+(7))))-(((8)*(5))+((9)*((x)-((x)-(x)))))),0.29199106522898627,0.000057025244590518124,-0.9514429935505981,-0.26105623483559526,0.03336516020398369,0.3365984522104067,0.000011706185689456315,0.003258215306978128,-0.19085490953835124,-0.0017863076799273052,0.9777178476007333,-0.43815474829007917,-0.9419006821400289,-0.12603530794241308,-0.7376643966483029,0.8645063825821909,NaN,NaN,2687.168123177674,86.74340352762022,MutateNonTerminalR|DeleteNonTerminalR|DivXD|AddXD|DivXD|MutateNonTerminalR|MultXD|ReplaceBranchXR|AddToLeafR|AddTreeWithSub|MutateNonTerminalR|MultXD|AddTreeWithMult|ReplaceBranchR|ReplaceBranchR|MutateNonTerminalR,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,MutateNonTerminalR,DeleteNonTerminalR,0,0,3,2,1
223,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((9)-((x)-(x)))*((9)-((x)-(x)))),((((0)+(0))+((x)+(x)))*((x)*((x)-(x)))),0.01862944493376809,0.000000050863844934188576,-0.9370423285972591,0.010260368194052025,0.0015866474427208216,0.1510657954138248,0.00000004318390444232925,0.00017262219571749393,-0.26099369259923594,0.36969955709684904,-0.417762150287857,0.5757553651009522,-0.9366145064413882,0.04504810346554071,-0.9311374940564813,0.8068452588949324,649.2732041950014,611.5493953666596,705.3755894714689,123.65822073584738,MutateNonTerminalR|DeleteNonTerminalR|DivXD|AddXD|DivXD|MutateNonTerminalR|MultXD|ReplaceBranchXR|AddToLeafR|AddTreeWithSub|MutateNonTerminalR|MultXD|AddTreeWithMult|ReplaceBranchR|ReplaceBranchR|MutateNonTerminalR,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,MutateNonTerminalR,ReplaceBranchXR,0,0,4,7,1
224,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((9)/(1))*((8)*((x)*(8))))-((0)*((x)+((x)*(x))))),(0),0.19440756551909757,0.0001546568444905986,-0.9359721020231109,-0.01965589464435616,0.23762223000651614,0,0.00008668767605435256,0.007300533627132856,-0.18025901376422798,-5.125775054740363,10.901738105335586,28.983391308992466,-0.9027447351439623,0,0.9536124796194277,0,4133.82944773334,640.2028758309526,220819.00324177014,640.2028758309526,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,SubXD,ReplaceBranchXR,0,0,2,1,1
225,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((x)*((x)*(x)))*((7)+((3)*(x)))),(((7)*(6))+((7)*(x))),-0.2287568349423823,-0.00006361742859225058,-0.9348337416761918,-0.06723889812829836,0.2062229399019521,0.3388801648673252,0.00004064456517935809,0.001902836976230214,2.5835123256593007,-0.48379566516444583,6.355023370441112,0.13800206270897641,-0.9103150544351344,0.011078383389185853,0.7035840835827567,0.583906546686832,1185.9582914384296,4216.85861909026,34557.004013497586,266.3842254255224,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,AddToLeafR,SkipD,0,0,5,4,1
226,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)-(0))-((0)*(x)))*(((x)+(0))-((9)*((1)*(6)))))+(((0)+((1)+(3)))-(((1)/(7))*((x)-((x)+(x)))))),(((6)*(x))*((7)/(3))),0.10105250342655667,0.000023210074319523347,-0.9496546448443731,-0.11969895674836975,0.193013798878568,0.17559061556717648,0.00002800233155388126,0.0018839297952458695,1.8904666022838406,0.20085554694997004,5.804739411022975,-0.8614457792213734,-0.9306334059920652,-0.030426011493393752,0.553038611547639,0.11417881292940961,NaN,1643.5805451062497,22917.518778888905,567.1052714345802,MutateNonTerminalR|DeleteNonTerminalR|DivXD|AddXD|DivXD|MutateNonTerminalR|MultXD|ReplaceBranchXR|AddToLeafR|AddTreeWithSub|MutateNonTerminalR|MultXD|AddTreeWithMult|ReplaceBranchR|ReplaceBranchR|MutateNonTerminalR,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,MutateNonTerminalR,ReplaceBranchXR,0,0,4,1,1
227,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((2)-(x))*((3)*(x)))*((9)*((7)*(8)))),(((x)+(0))*((8)*(9))),0.10126637981907818,0.00004784924917621916,-0.9465333479024389,-0.16234070331853884,0.22689079384751965,0.24434226337730577,0.00011643439514773822,0.0019175133410248904,0.3350764065056891,-0.25901294509732564,1.3924340445531453,1.1480029112098493,-0.915799516812329,-0.0626751855182694,0.8601821171727116,0.5163035069400439,NaN,NaN,73261.34401525966,309.6638858863303,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,AddToLeafR,ReplaceBranchXR,0,0,2,2,1
228,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((0)+((x)-(x)))*((3)*((7)+(x)))),((((x)*(3))/((2)-(5)))-((5)*((x)*(x)))),-0.11147210360448061,-0.00001620985171530148,-0.9472078445274256,-0.3930551259588273,0.015242754161938397,0.4539645768008436,0.000007441337005454981,0.0028416770310415473,-0.3594656692913061,0.11786650491643424,0.27236264032704627,0.0732082106067451,-0.9419055382900778,-0.26008260108352793,-0.9275574273544741,0.9006149051571959,NaN,NaN,742.047093444135,63.62662353309519,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,DivXD,MutateNonTerminalR,0,0,1,2,1
229,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((x)*(x)),(0),NaN,0,-0.9382727505751618,0,0.0008022509088870588,0,0.000000023968947238794566,0,0.09067155978914483,NaN,-0.0103253727777326,NaN,-0.937917083603482,0,-0.9361150957943566,0,635.9305858723754,640.2028758309526,654.3887903142052,640.2028758309526,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,AddToLeafR,MutateNonTerminalR,0,0,2,1,1
230,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((9)*(9)),(0),NaN,0,-0.9375290395795903,0,0.00038851069334450226,0,0.0000000068233587542324825,0,-0.11183347415690165,NaN,-0.4930412658564105,NaN,-0.937368801820107,0,-0.9360490382938909,0,641.5467710640937,640.2028758309526,655.065433542499,640.2028758309526,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,DivXD,MutateNonTerminalR,0,0,1,1,1
231,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((0)/(x))+((9)+(7))),((((1)*((4)*(2)))*(((4)+(x))*((x)*(4))))/(((9)+(x))+((3)*((2)-((x)*(x)))))),0.3003404759342565,0.00002760878996832624,-0.9408418703694974,-0.31946264706839383,0.00030219408344769704,0.3858967329140699,0.0000023620219015315273,0.003577528451295233,-0.10934191838485352,0.5796102946457404,-0.7517336034059388,-0.3058011950287325,-0.9378503771917807,-0.168670094815618,-0.9372901723324176,0.8491230338707517,636.6138760580957,5036.581285160981,642.3521922503953,96.59186761259403,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,SubXD,SkipD,0,0,3,8,1
232,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)*(0))-((x)*((7)*(7))))+(((9)*(5))+((8)+((3)/(4))))),(((x)*(5))*((6)/(1))),-0.030147569872817862,-0.00001016923986671042,-0.9380467263874548,-0.18658256642765536,0.20618715575398286,0.2732758727338561,0.00004817526321815468,0.002361827993318382,1.3468202401107636,-0.3548414451157593,2.2435088506740857,0.8732755762853448,-0.9142052551273829,-0.0751424334916351,0.6971549412654505,0.23984793065919646,1135.6762518776043,3148.229620583122,33823.38829002878,486.65154086083214,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,DivXD,DeleteNonTerminalR,0,0,8,9,1
233,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((7)+((9)*(6)))-((9)*((4)*(8)))),((9)*((9)*(x))),0.178683993008349,0.0000017996097960672155,-0.9354704125006363,0.0003238574021031747,0.05037600089023249,0.07173434012777223,0.0000053285525244151955,0.00001903601981087106,0.9713210639913104,-0.1315318859801929,0.33352988332141775,0.10245632493631396,-0.9289830751309947,0.010422240159016565,-0.5627397237482802,0.555261194414619,727.4438325409262,633.6800962277721,4478.964581487805,284.7230623293839,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,AddToLeafR,ReplaceBranchXR,0,0,1,1,1
234,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((9)+(3))*((7)+(8))),((x)*(9)),-0.10205033419124465,-0.000008057573075786672,-0.9393949964740103,-0.13516994510247893,0.001412187174450627,0.17784131245008777,0.0000024255915787567637,0.002570170692943331,-1.4109531659459849,-0.46106421150396787,2.7080204883532066,0.35562474681396017,-0.9373652873343021,-0.021706784531873326,-0.9330387394687828,0.07377034044034662,641.582770806803,1638.0503523366178,685.9006649816154,592.9748917300143,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,SubXD,ReplaceBranchXR,0,0,4,4,1
235,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((0)+(x))*((7)/(x))),((x)*((9)+(x))),0.17042874048704498,0.0000016304911065692178,-0.9577591858435698,0.017075439863318442,0.024584932959230758,0.023321849472817065,0.000015067603090508868,0.000006074450930435773,0.004806956141628274,0.12348770101386439,-0.6106725767475076,-0.37818159741043367,-0.9492239946025832,0.022737023487309486,-0.93741272414454,0.08188780654933482,520.1111148581479,625.6484914706444,641.0968638894506,587.7780665825798,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,SubXD,DeleteNonTerminalR,0,0,1,3,1
236,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((4)*(2))*((x)+((7)-(x))))*(((4)*(x))/((4)-((x)-(x)))))*((((x)*(x))*((4)*(2)))*(((x)+(x))/((x)/((x)/((x)/(x))))))),(((6)+(x))*((7)-(2))),-0.17799610196652585,-0.0000008170926088819113,-0.9463136449086292,-0.0001577076141850964,0.22707558632950303,0.00455798642428144,0.00003251239742121681,0.0000006481456132377025,2.646186771934861,-0.7384606794333646,8.2062440890384,1.8588951972050523,-0.9211890512471301,0.0012970027343847856,0.8565572049195007,0.034226294474662064,3825.8912082224006,639.3751593450864,212208.2935705014,618.2911036792369,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,AddToLeafR,MutateNonTerminalR,0,0,1,4,1
237,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((5)*(0))-((7)*((6)*(x))))*(((7)*(8))+((0)*((x)/(8)))))-((((6)/(8))-((2)*(0)))*(((x)*(x))+((x)-((0)-(x)))))),((x)/((1)+(x))),0.06408255622167622,0.00010720128185233615,-0.8789412179630385,-0.08407404783247283,0.6056083003310909,0.1260453073668797,0.002078567068675546,0.0013463446846253178,1.0441562752963416,-0.26939874908234107,3.846626814792939,-0.1807209531228171,-0.6862831889242688,-0.007447340586213093,0.9971688248935167,0.016496957076577123,NaN,1136.9487198218217,3618019.242200312,629.6414764680682,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,SubXD,MutateNonTerminalR,0,0,9,1,1
238,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((x)/(3))*((x)-(x))),(0),NaN,0,-0.9425803640207343,0,0.0004924991196299112,0,0.000005300684468499571,0,-0.025280284348718044,NaN,0.09873905778124081,NaN,-0.9373215078222423,0,-0.9365533886662122,0,642.0312151191752,640.2028758309526,649.8992486019147,640.2028758309526,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,AddToLeafR,ReplaceBranchXR,0,0,2,1,1
239,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)*(6))+((x)+(1)))*((x)-((8)/((9)*(x))))),((((7)+((0)+(2)))+(((4)*(5))*((2)-(0))))*(((x)-((9)+(2)))*((x)*((x)/((x)+(x)))))),-0.03427860703149033,-0.000005494383818690556,-0.944319004615787,-0.2664880024934906,0.02297548079701262,0.3688640146874196,0.000007604653787207044,0.003378408890579766,-0.26923905563502104,-0.17827080004138873,0.08063301134543899,-0.4756476386939048,-0.9383982672372639,-0.15198573259983156,-0.7923555235155015,0.38557514488564587,631.0017035339748,NaN,2126.953455932617,393.3565592262259,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,SubXD,DeleteNonTerminalR,0,0,9,6,1
240,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)*((4)*(x)))*((0)+((6)+(2))))*(((7)*(5))+((3)*((0)+((x)-(x)))))),(((x)*((x)*(x)))+((2)*((5)+(8)))),-0.006006587504948259,-0.000003934872508768929,-0.9342282171363214,-0.06904887037152968,0.34755691285744056,0.2043097678955117,0.0004321856137446323,0.0009929683552881313,0.9728345634956628,-0.2318446729436219,0.26055840364578886,0.25206793069233635,-0.8777152416017515,-0.0062514240663154065,0.7979157393221301,0.7407666909672704,2220.0922663063743,NaN,50687.99509143056,165.96190995392755,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,DivXD,ReplaceBranchXR,0,0,2,1,1
241,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((6)*((5)*(7)))*((2)/((x)/(x)))),((((x)+(3))-((x)*(x)))+((3)*((6)*((3)+(x))))),0.1372510738359723,0.000014806342676328741,-0.9457789386067745,-0.12661088179653457,0.01332399578667437,0.2187921793302394,0.00000773214388203367,0.0015050958696207694,-0.48235900467726983,-0.1022631485271576,0.9502679366433564,-0.5677414285472353,-0.9404121545279969,-0.03973109381044014,-0.9360575939463782,0.6732499934050766,610.3729605719479,2141.6383092584247,654.9777958892668,209.1862938998527,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,AddToLeafR,SkipD,0,0,1,2,1
242,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*(3))*((9)*(8)))*(((x)+(x))-((0)*((x)-(3)))))*(((1)/((3)+(x)))*(((0)*(3))+((9)-((x)*(x)))))),((((x)-((6)-(0)))+(((9)/(4))+((5)/(2))))*(((x)*(x))*((x)+((x)+((x)-(x)))))),0.08445643082649705,0.0002198138306271951,-0.8983050596982354,-0.41833242992252617,0.49550276985546576,0.3977330706160787,0.0013923306018780019,0.0048652169688663295,0.9446794234287892,0.8406588013932504,0.8090604872454934,1.1512109149716134,-0.7763464891922185,-0.20331245056830338,0.9983927838449413,0.7752088017978336,NaN,NaN,6373284.626996137,143.91197155051262,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,SubXD,MutateNonTerminalR,0,0,8,1,1
243,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(0),((((0)+(x))*((x)*(7)))/((0)+((4)-((x)*(x))))),NaN,0,-0.9374999999999999,-0.40935035810380815,0,0.46425031804015915,0,0.0036071337502816916,NaN,-0.034887043597687815,NaN,-0.4759681965701512,-0.9374999999999999,-0.26866276594856475,-0.9374999999999999,0.8976324159674312,640.2028758309526,9668.142195044305,640.2028758309526,65.53602168951733,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,AddToLeafR,ReplaceBranchXR,0,0,1,1,1
