gen,specEquation,range,seed,topAEquation,topPEquation,correlation,covariance,AMean,PMean,AStd,PStd,AVar,PVar,ASkew,PSkew,AExKur,PExKur,topAMean,topPMean,topABest,topPBest,topAMeanDelta,topPMeanDelta,topABestDelta,topPBestDelta,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
443,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((2)-(x))-((5)*((9)-(x))))*(((x)+((x)*(5)))+((2)*((1)/(1)))))*((((4)-(x))*((9)+((0)*(x))))*(((5)*(x))+((5)/((x)-((x)/(x))))))),(((x)*(x))-((2)*(x))),0.021776289567868094,0.000005163576769045217,-0.9138724088957784,-0.0017822404842295014,0.5143765570455279,0.0930215294545807,0.0013972782628911696,0.000040239317666078025,0.9192278125417112,0.7757910320387167,1.102045379559033,3.2613423070277405,-0.793267040553478,0.023600509922383724,0.8956338120931937,0.6146295576030923,39238.04132122568,625.2743801900563,2111434.8737934325,246.7152654827468,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,1,6,0
444,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((9)*(7))*((x)+(5)))*(((7)/(4))*((x)+((2)*(x)))))*(((x)*((x)*(2)))+(((7)*(x))-((x)-((x)-(0)))))),(((((0)+(1))*((7)-((6)-(4))))+(((x)*((x)*(x)))+((x)*((7)+(x)))))-((((9)+(7))+((9)-(8)))+(((9)*(x))+((0)+((x)/((x)-(x))))))),-0.18887936624974477,-0.0003856184972718921,-0.8499280004168088,-0.1826854015306304,0.5955817037396378,0.25750255030981034,0.002079345751501032,0.0020045642125015527,0.41001415689643966,-0.16905431230091278,0.015743241683937814,2.25005987665693,-0.7278694831789316,-0.05810081750402227,0.999261146485234,0.5455825024126527,NaN,NaN,13863703.43861557,252.11011244469933,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,7,1,0
445,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((4)+(0))-((3)/((2)-(4))))*(((9)+(7))+((x)+((x)/(x))))),((9)*(x)),0.11932447251066768,0.0000006158271614941901,-0.9467238012570682,0.0007365753676081376,0.013317215760157505,0.018840094309374278,0.00001055645634684923,0.000002523134937174943,-0.24977684963850919,0.8190317547136248,-0.2877392050403973,0.21898603803892636,-0.940424353231745,0.004868544506783176,-0.9369105942569999,0.07377034044034662,610.2480062484135,637.1003554578981,646.2403038581516,592.9748917300143,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,2,3,0
446,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*(0))-((x)*(3)))*(((0)+(9))+((7)*(3))))-(((8)*((3)*(x)))*((6)-((2)*((9)/(4)))))),((((x)*(2))*((x)+(x)))-((1)*((x)+((x)-(x))))),-0.03418490723692728,-0.000008182071157013577,-0.9508377182206211,-0.08806466808730212,0.2458808959556746,0.16425843217307134,0.00004047677487327804,0.0014153107045321717,1.5822401348534199,-0.36220814378481586,3.2152797223996816,-0.17952013334309358,-0.9268039446523013,-0.020377692629914932,0.9958877691352356,0.816796591562658,NaN,1149.855827812583,2490921.9229553784,117.2873489436189,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,3,2,0
447,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((x)*((x)*(8))),((((x)+((3)+(2)))*(((x)*(x))-((x)+(3))))/(((5)*(8))*((2)/((7)/((8)*(x)))))),0.10388955710241568,0.000004783020387777936,-0.9387505027933044,-0.3270255388568789,0.005178228953936141,0.39154559090503366,0.0000005557287016418634,0.003814150689993404,-0.21963458387041487,-0.10240831383939888,-0.30343820599234217,0.10753455847617976,-0.9372195561500372,-0.18787000060284215,-0.920051834810861,0.8590027403995949,643.0755311790379,5978.91732090821,818.9287243439173,90.26685108046271,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,10,2,0
448,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((0)-(x))*((x)*(x))),(((x)*(x))+((x)*(x))),-0.247383669454156,-0.00002134234793880658,-0.946234172576666,-0.0562174888446545,0.013837943473485494,0.21788502160588671,0.000006446392815548088,0.0011545840969969785,0.02865042573415899,-0.1299398829834704,0.7200348170187869,-0.39759880853154694,-0.9396494473421743,0.022856423023273863,-0.8999637422601253,0.7986383143367062,618.1855579124372,1610.0386872838094,1024.6959982789476,128.91233024380907,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,4,2,0
449,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((0)+(0))+((8)+(x))),(((((x)*(2))+((8)+(1)))*(((3)*(0))*((4)+((x)+(x)))))-((((8)-(1))-((9)*(1)))*(((x)+(x))+((x)+((x)*(x)))))),-0.04261015763586645,-0.00000007215740042744387,-0.938197030646263,-0.8763927370939726,0.00020466791742475656,0.3493598493451944,0.00000000276713792171637,0.0010363457474035823,-0.32191219990813014,0.08486920375114712,-0.6558905797425076,-0.3204634280341936,-0.9381097851049764,-0.8011352716365313,-0.9379153812271258,0.7584537950811373,633.9566969854375,190592.31401277508,635.9480237321983,154.63857503510852,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,1,1,0
450,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)*((x)*(8)))-(((7)+(8))+((0)/(3))))*(((4)-((6)-(0)))*((x)*((x)+((x)*(x)))))),((((x)*(1))*((1)-((0)*(x))))-((x)*((x)+((x)+(x))))),-0.1323780558714276,-0.0001950540403772471,-0.8356749648261432,-0.06559905205289154,0.48991758792893214,0.14954429765641844,0.0019233120975303485,0.0011288289554347308,0.5037619641719656,-0.38463756903271584,-0.08894389303370298,0.38677565123570634,-0.724992105885785,0.008078319084800275,0.7860152585119443,0.630289402721297,4251.119813348048,NaN,47869.04870909688,236.68978760300485,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,5,2,0
451,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((x)*(x)),((x)*((x)*(x))),-0.09622978291362723,-0.0000008424353363785575,-0.9385230401818492,-0.15971766009141036,0.0007823059231838203,0.26307747431430345,0.00000003090918372804508,0.0024795142144863843,0.06047498278986757,-0.48584250725339595,-0.53280906021502,0.7841607266994455,-0.9381379538753626,-0.05831458585789358,-0.9361150957943566,0.6005462915314183,633.6681573404782,2646.871048076843,654.3887903142052,255.73141292292496,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,1,1,0
452,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((0)+((x)*(6)))*((2)-((8)-(x)))),((0)+(0)),NaN,0,-0.9370512141480999,0,0.0025439846020733144,0,0.000000016598642794102884,0,-1.0265037356172941,NaN,2.3864183417536,NaN,-0.9367932165083321,0,-0.917953503645981,0,647.4426330142426,640.2028758309526,840.422446683148,640.2028758309526,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,5,2,0
453,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((0)-((x)*(9))),(((8)*((6)/(5)))/((9)*(x))),-0.10876792887617084,-0.00000040421455158654616,-0.9373233129427969,-0.11596209052714845,0.000728087738693062,0.19233104948071925,0.00000001015942251308305,0.0013594184120215372,-0.7744624137479589,0.24822509219719363,1.1530879164195365,-0.2107008067396987,-0.9370754068310878,-0.013291374138691732,-0.9328207931442247,0.5728624046008836,644.5520881156841,1632.4348067093229,688.1331428017562,273.4547169500322,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,4,1,0
454,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)*((x)*(0)))+(((7)*(x))*((3)*(x))))+(((x)-(6))-((6)-((x)*((x)-(x)))))),(((x)*(x))*((x)-(x))),-0.07194678284972796,-0.000043899019687649346,-0.9423748302523576,-0.3281046698419158,0.33575253202104255,0.41440898848664537,0.00012916604595315705,0.0028822956162628706,3.796170562504844,-0.08862874868619192,17.362420334060424,-0.23978358928339416,-0.8786733875612177,-0.1967312516416192,0.9922637221978472,0.5922655005379325,NaN,NaN,1324053.5403789082,261.03279913110964,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,9,2,0
455,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*(6))+((3)+((7)*(x))))+(((2)*(2))+((2)*((8)*(x)))))*((((6)-(9))+((9)*(6)))*(((x)*(6))-((x)+((x)/(x)))))),(((2)*(x))*((x)*(x))),-0.20547801441258723,-0.0001564645227456883,-0.8240484498395347,0.003218094298697337,0.6195014693993927,0.11541217296033422,0.002413954922911472,0.0002401993803756442,0.6395854962182063,-0.5174843017954035,0.43827372407610454,1.4169406585719053,-0.6825347588811052,0.04083498624923679,0.899470998031664,0.7986383143367062,394890.85561636684,614.3718913574492,17427007.768920034,128.91233024380907,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,2,2,0
456,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((7)*(6))*((x)-(8)))*(((x)+(5))*((8)*(x))))-(((0)/((x)-(x)))*(((4)/(6))*((x)*((x)/(x)))))),((((8)*((0)*(4)))-((2)-((x)+(0))))+(((0)+(0))*((x)*((x)-(x))))),0.3127020989987521,0.00016203101116225635,-0.94660190877697,-0.09503198994646403,0.2311925226168285,0.2950942262435697,0.00015416495795116868,0.0017416024333279858,1.582254549609612,0.1875392478976336,2.166437091321859,0.11265907888071425,-0.9076089433617622,-0.008573559226686175,0.7868416123341835,0.6066724483559702,NaN,NaN,81469.18316997742,251.80942970605545,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,6,2,0
457,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((9)*((9)*(x)))+((x)*(x))),((x)*((x)*(x))),-0.09128792348838861,-0.000003247467743199685,-0.9371484643640605,0.03246967669160074,0.04384438525521115,0.1405849285738934,0.000007023721399939234,0.00018017550936206368,1.0565014364785434,0.8043365222292029,0.8467324321233813,0.1249561882809056,-0.9298855244889115,0.07003329804256683,-0.616629950720813,0.6005462915314183,718.1998217532437,595.4488142284586,3926.953728895833,255.73141292292496,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,1,6,0
458,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((0)-((x)+(x)))*((x)/(x))),((((8)*(x))*((9)-((1)*(4))))-((x)+((x)+((x)+(x))))),-0.0321092723485363,-0.0000000193690153140821,-0.9375076109604119,-0.03993882723723108,0.00018266790841810115,0.04879910338334354,0.0000000004539424736770309,0.00080159193220297,-1.0572108931486475,-0.44229306099559124,1.7365155415460563,-0.03323287853874124,-0.9374651297675465,0.01838281203659736,-0.936465665132911,0.5969480944938311,640.5600602005159,628.5242654687327,650.7978223346753,258.03498901419465,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,1,1,0
459,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((x)*(3))-((x)*(x))),((((6)+(2))*((8)/(2)))+((9)-((x)-((1)*(x))))),0.06062015735410631,0.0000025368219812290682,-0.93997696564016,-0.04891530355699904,0.00756751098285289,0.16081996394467607,0.0000017260116884324566,0.0010146169964866609,-0.21773493441558717,0.1646600688659949,-0.17516771427772992,-0.24820785127391654,-0.9370723990336086,0.0318483043643815,-0.8954316517920868,0.6040114189656759,644.5828977252224,623.7962891756723,1071.1193158975748,253.51302837439252,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,1,2,0
460,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((7)*(9))-((x)*(9)))*((0)/((x)/((x)/(x))))),((9)*(x)),0.026783934983612263,0.000000187164270237959,-0.9699127231739434,0.0007708943718762859,0.029570052169254832,0.017912501924695234,0.000018941114350109006,0.000002578051569122556,-0.6672262843411625,0.49418096370235215,1.2590709220006562,-0.4931572895000609,-0.9580187558283144,0.004694477219169122,-0.9374845191696749,0.07377034044034662,430.024211994792,637.2041349627339,640.3614497844636,592.9748917300143,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,6,2,0
461,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((0)+((3)*(x)))*(((x)+(x))*((8)*(1))))+(((x)-((6)+(8)))/((1)*((x)-((x)+(x)))))),(0),NaN,0,-0.9159768307402634,0,0.40013882155770963,0,0.000688215819287306,0,0.381752228037667,NaN,-0.45987853541262513,NaN,-0.8470550778889321,0,0.8854433923583916,0,3243.390248300534,640.2028758309526,89416.45727971755,640.2028758309526,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,2,3,0
462,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((8)*((3)*(6)))*((x)*((x)+(0)))),((0)/(x)),-0.7533735593346162,-0.000000000008272747242858764,-0.9405261216689809,0.0000013804633613856352,0.07604636709246033,0.000000047970173939935876,0.000006792393225788314,0.000000000000000017752353728150553,0.20593919135346722,0.2577973641464372,-0.2437858376321982,-0.39850937660370445,-0.9335074094899493,0.0000013891005647254806,-0.34566187202338294,0.0000015249131413796015,681.0999626557507,640.2018995771741,6702.546420743554,640.2018995771741,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,8,2,0
463,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((7)*(7))*((5)-((8)*(4))))+(((3)-(7))*((4)*((3)*(3)))))-((((0)+(6))*((4)/(5)))+(((5)*(x))-((x)+((x)*(x)))))),((x)/(1)),0.15796800953376886,0.0002841108308659112,-0.7949750676736429,-0.08395171230803716,0.6427661365868759,0.17535870929705796,0.0028414514870893424,0.0011384056513394068,0.14880386985123248,-0.8204063215761092,-0.011759461171251928,0.5774046157798374,-0.6624318717220622,-0.03130771516997339,0.9995301006137747,0.008255384467473688,NaN,1644.2005676333092,21798806.96499197,634.9177549537858,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,2,3,0
464,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*(6))*((x)+((8)*(x))))-(((0)*(x))+((x)*((8)*(x)))))+((((8)+(3))+((3)-(0)))*(((6)/(3))*((9)-((6)/((x)-(x))))))),(((((x)*(1))/((4)*(0)))*(((x)/(3))+((9)+((4)+(0)))))+(((1)+((x)-(2)))*(((6)-(6))-((x)*((x)+(x)))))),-0.1421882082437452,-0.0002911493920105469,-0.9272820286269424,-0.419428301410229,0.4194826978875956,0.4887024332958742,0.0009886349771711573,0.0042410035940422105,0.5274802752756139,0.13781574073419442,-0.6215275571719197,-0.6230041439931444,-0.8537628791881369,-0.26980508274295933,0.967202802949311,0.8511666952697579,NaN,NaN,312320.77538406814,95.28350970772551,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,10,3,0
465,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((0)-(x)),((0)/((x)/(x))),NaN,0,-0.9369831964334628,0.0000013724218272416412,0,0,0,0,+Inf,NaN,+Inf,NaN,-0.9369831964334627,0.0000013724218272416412,-0.9369831964334625,0.0000013724218272416414,645.4966219035456,640.2018995771741,645.4966219035456,640.2018995771741,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,11,4,0
