gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,(x),20,-10,-0.007151813002643403,-0.00227749008216108,0.01995036762698691,0.02,81.15126000000001,1679203566232.9226,2014.8139999999999,0,1,1,0.9583994113864174,0,177423691755852270000,0,17741480026994094000000,0,(((((((7)+(7))*((0)*((x)-(1))))-(((4)-(5))+((3)*((8)+(0)))))*((((1)*(5))*((8)*((1)*(x))))-(((x)*(7))*((5)*((2)+(4))))))*(((((7)+(3))+((3)+((4)+(5))))+(((2)+(7))-((1)-((3)*(x)))))*((((2)*(2))+((1)+((6)+(7))))*(((0)+((1)-(8)))+((3)*((9)*(9)))))))*((((((7)*(4))-((8)-(x)))-(((7)-(x))+((4)*((7)*(9)))))-((((3)+(x))-((8)+((x)+(5))))*(((x)*(5))*((x)*((1)*(8))))))*(((((9)*(9))+((4)*((7)*(3))))*(((x)+(0))-((6)*((0)*(1)))))*((((x)*(6))-((x)*((9)*(5))))+(((5)*(3))*((1)+((0)-((2)*(6))))))))),((0)+(x)),AddTreeWithMult|AddTreeWithMult|AddTreeWithAdd|DeleteTerminalR|AddTreeWithSub|ReplaceBranchXR|AddTreeWithMult|ReplaceBranchXR|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchR|AddToLeafR|MutateTerminalR|ReplaceBranchR|ReplaceBranchXR,MultXD|MultXD|FellTreeD|FellTreeD|AddXD|FellTreeD|SkipD|AddTreeWithDiv|AddXD|SubXD|AddXD|AddXD|MultXD|FellTreeD|AddXD,ReplaceBranchXR,AddXD,0,0,1,1,6
27,(x),20,-10,0.01912213333482829,0,0.019999999999143564,0,1501487497.6945398,0.1,116762872568.61,0.1,1,1,0.35793448843901343,0,3740679036491394600,0,374067274582108200000,0,(((((((6)*(3))*((3)*((7)*(7))))*(((x)*(9))*((2)-((6)-(5)))))-((((3)-(9))-((1)-((1)-(x))))*(((8)+((6)+(6)))*((7)*((3)*(0))))))+(((((4)*(5))+((9)*((9)*(5))))+(((1)*((x)-(3)))-((8)*((x)*(1)))))+((((2)*(3))*((5)-((9)-(7))))-(((0)+((x)+(2)))-((7)+((2)+(x)))))))+((((((3)+(x))+((9)+((1)+(8))))*(((7)+(3))*((8)-((5)*(5)))))+((((6)*(7))*((x)-((8)+(1))))*(((4)*((x)+(5)))-((3)+((9)+(1))))))+(((((4)*(6))*((7)*((7)+(8))))+(((1)+(3))+((2)-((0)*(4)))))*((((2)*(x))*((2)+((0)*(9))))-(((1)-((4)-(0)))+((0)+((4)-((3)+(7))))))))),((0)+(x)),AddTreeWithAdd|AddRandomSubTreeR|AddToLeafR|AddRandomSubTreeR|ReplaceBranchXR|AddRandomSubTreeR|AddToLeafR|AddTreeWithSub|AddRandomSubTreeR|AddToLeafR|AddToLeafR|AddToLeafR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult,SkipD|MultXD|AddTreeWithDiv|FellTreeD|SkipD|MultXD|AddTreeWithDiv|AddTreeWithDiv|SkipD|FellTreeD|AddXD|SubXD|DivXD|FellTreeD|AddXD,AddToLeafR,AddTreeWithDiv,27,25,28,28,6
28,(x),20,-10,0.01792274679068559,0.02,0.019999999921134926,0.02,17874423.127550002,0,1267988432.08,0,1,1,0.3469417529065538,0,324248123772786600000,0,32424809730753090000000,0,(((((((x)-((3)-(2)))-((0)-((0)-(2))))-(((2)-((9)*(x)))*(((5)*(4))+((2)*(1)))))*((((2)*((4)*(7)))-((4)*((0)*(8))))*(((6)-((4)*(5)))+(((3)*(0))-((5)*(4))))))+(((((2)*((5)+(5)))+((2)-((6)-(3))))*(((1)+((9)+(x)))+(((3)+(2))+((0)*(x)))))+((((3)-((5)*(0)))-((5)+((2)+(x))))+(((8)+((8)+(x)))-(((x)*(3))-((6)-(7)))))))*((((((9)+((4)-(x)))-((1)*((x)*(7))))*(((0)+((8)+(x)))+((4)+((6)+(x)))))+((((4)*((8)*(8)))*((5)*((8)*(9))))*(((9)*((4)+(1)))*(((9)*(1))-((7)+(0))))))-(((((9)+((5)*(0)))-((x)*((6)+(9))))*(((7)*((7)+(8)))+((6)*((8)-(2)))))+((((1)+((1)-(7)))+((x)+((3)*(6))))*(((6)+((4)+(7)))*(((5)*(9))*((6)*((7)-(x))))))))),((0)+(x)),AddTreeWithSub|AddRandomSubTreeR|AddToLeafR|AddRandomSubTreeR|ReplaceBranchXR|AddRandomSubTreeR|AddToLeafR|AddTreeWithAdd|AddToLeafR|AddToLeafR|AddToLeafR|AddToLeafR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult,MultXD|SubXD|DivXD|DivXD|SkipD|FellTreeD|AddTreeWithDiv|AddTreeWithDiv|SkipD|AddTreeWithDiv|SkipD|DivXD|MultXD|FellTreeD|SubXD,AddToLeafR,SkipD,28,27,29,29,6
29,(x),20,-10,0.018349012340141968,0,0.019999999968272477,0,83053551.051,0.1,3151837524.17,0.1,1,1,0.2638472502234459,0,67131968360377640000000,0,6713196502452208000000000,0,(((((((5)-(0))-((9)-((2)-(7))))-(((3)-((3)-(5)))-((x)*((3)-(x)))))+((((2)-(5))+((1)+((x)*(x))))*(((9)*((9)*(5)))*((7)*((1)+(3))))))*(((((9)*(8))*((2)*((4)*(8))))*(((6)*((8)*(x)))*((x)*((4)*(7)))))*((((x)+((x)+(6)))-((4)-((7)*(8))))*(((9)+((5)*(8)))+((0)+((0)*(7)))))))*((((((x)*(4))*((9)*((8)+(8))))*(((7)*((4)+(0)))+((3)-((4)-(1)))))*((((x)-(7))-((4)*((4)-(5))))+(((1)+((9)*(3)))+((7)+((1)+(7))))))+(((((2)*(6))+((x)*((4)+(6))))*(((5)*((5)+(x)))-((5)*((3)-(1)))))-((((x)-(9))-((8)-((1)+(8))))+(((9)+((2)+(9)))+((8)+((3)+((1)-(3))))))))),((0)+(x)),AddTreeWithSub|AddRandomSubTreeR|AddToLeafR|AddRandomSubTreeR|ReplaceBranchXR|AddRandomSubTreeR|AddToLeafR|AddTreeWithSub|AddToLeafR|AddToLeafR|AddToLeafR|AddToLeafR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult,MultXD|MultXD|SubXD|FellTreeD|SkipD|FellTreeD|SkipD|MultXD|AddTreeWithDiv|SubXD|AddXD|MultXD|DivXD|FellTreeD|AddXD,AddToLeafR,MultXD,29,28,30,30,6
30,(x),20,-10,0.016159145844354815,0.02,0.019999999991771978,0.02,252189779.49117997,0,12153590169.308,0,1,1,0.18506267345445962,0,16191410536059640000000,0,1619141033072927500000000,0,(((((((3)-((5)-(4)))-((6)-((7)*(9))))*(((4)+((0)+(0)))+(((3)+(0))+((0)+(x)))))+((((6)+((9)*(5)))-((0)*((1)*(3))))-(((4)-((0)+(8)))-(((x)+(9))*((1)*(2))))))*(((((8)*((9)*(2)))+((5)*((x)-(7))))*(((7)*((6)-(7)))+(((2)-(8))+((9)+(8)))))*((((1)*((8)+(3)))*((8)-((6)*(6))))*(((8)*((2)*(4)))*(((9)*(8))*((4)+(9)))))))*((((((5)*((4)*(7)))*((9)*((6)+(7))))+(((8)+((9)+(0)))+((7)+((6)+(4)))))+((((1)+((1)*(1)))*((1)+((9)+(7))))*(((x)*((9)+(9)))+(((x)+(6))*((1)-(6))))))-(((((3)*((8)-(8)))-((x)+((2)*(x))))+(((1)*((3)+(8)))*((8)*((6)*(7)))))*((((2)*((6)+(5)))*((5)*((0)*(8))))*(((9)*((8)*(5)))*(((1)-(8))-((7)-((1)-(0))))))))),((0)+(x)),AddTreeWithSub|AddRandomSubTreeR|AddToLeafR|AddRandomSubTreeR|AddRandomSubTreeR|ReplaceBranchR|AddToLeafR|AddTreeWithAdd|AddToLeafR|AddToLeafR|AddToLeafR|AddToLeafR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult,SkipD|MultXD|FellTreeD|SkipD|SkipD|AddTreeWithDiv|SkipD|AddTreeWithDiv|FellTreeD|SkipD|SkipD|DivXD|MultXD|FellTreeD|AddXD,AddToLeafR,SkipD,30,29,31,31,6
31,(x),20,-10,0.017132185864582636,0,0.019999999981625237,0,154960261.10764003,0.1,5442247527.54,0.1,1,1,0.24675031641354134,0,599418025962603500000,0,59941797311330900000000,0,(((((((7)+((2)+(3)))+((2)-((6)-(7))))*(((5)*((3)*(3)))*((7)*((5)*(6)))))*((((9)+((6)+(4)))+((6)+((1)+(9))))+(((0)+((6)*(8)))+(((5)*(6))*((3)*(0))))))+(((((6)*((9)*(0)))-((8)*((5)*(5))))+(((4)*((0)+(7)))*(((8)*(6))+((1)-(5)))))-((((3)-((0)-(0)))-((7)-((9)-(0))))*(((x)+((4)*(1)))+(((3)*(x))*((2)-(4)))))))-((((((1)+((9)-(4)))-((9)-((6)+(9))))-(((7)*((x)+(2)))*((3)+((4)-(0)))))-((((1)*((5)-(4)))*((0)*((8)-(8))))*(((7)*((5)+(9)))+(((x)+(9))+((9)+(5))))))+(((((3)+((4)*(1)))+((2)*((4)*(5))))*(((2)-((5)+(3)))*((1)+((0)+(4)))))-((((2)*((x)-(1)))+((7)+((1)*(x))))-(((9)+((3)*(0)))-(((1)+(6))-((4)*((6)*(7))))))))),((0)+(x)),AddTreeWithAdd|AddRandomSubTreeR|AddToLeafR|AddRandomSubTreeR|ReplaceBranchXR|AddRandomSubTreeR|AddToLeafR|AddTreeWithSub|AddToLeafR|AddToLeafR|AddTreeWithAdd|AddToLeafR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult,MultXD|MultXD|FellTreeD|FellTreeD|SubXD|AddXD|SubXD|MultXD|FellTreeD|AddXD|SkipD|DivXD|MultXD|FellTreeD|AddXD,AddToLeafR,MultXD,29,30,32,32,6
32,(x),20,-10,0.017911575294831852,0.011393378962698188,0.01999999999895976,0.02,1412748053.8687496,4.637413801403352,96131453983.866,0,1,1,0.2862609114702355,0,10562787342476798000000,0,1056278734065412600000000,0,(((((((x)-((1)-(x)))-((6)+((x)+(9))))+(((9)-((6)-(x)))-(((0)*(x))-((9)-(4)))))-((((7)*((3)*(8)))+((x)+((2)-(0))))+(((1)*((5)*(4)))+(((x)+(6))+((3)+(2))))))+(((((x)+((1)*(3)))-((9)+((x)*(0))))*(((0)*((6)*(0)))+(((2)*(7))*((3)+(6)))))*((((3)*((5)+(x)))*((6)*((9)+(5))))+(((0)-((6)-(7)))*(((x)-(1))-((6)*(2)))))))*((((((2)-((8)+(7)))*((9)*((x)*(2))))+(((0)+((7)*(x)))+((x)-((3)+(4)))))+((((3)+((8)-(7)))*((5)-((9)+(x))))+(((2)-((9)*(4)))+(((1)+(x))+((x)+(0))))))-(((((3)+((5)-(6)))*((5)*((8)*(1))))*(((7)*((9)*(8)))*(((6)*(1))*((2)*(3)))))+((((7)*((8)*(6)))*((5)*((4)*(x))))+(((6)-((x)-(1)))*(((6)+(6))-((7)*((x)-(1))))))))),((0)+(x)),AddTreeWithSub|AddRandomSubTreeR|AddToLeafR|AddTreeWithMult|ReplaceBranchXR|AddRandomSubTreeR|AddToLeafR|AddTreeWithAdd|AddToLeafR|AddToLeafR|AddToLeafR|AddToLeafR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult,MultXD|MultXD|SubXD|FellTreeD|SkipD|FellTreeD|SkipD|MultXD|AddTreeWithDiv|SkipD|AddTreeWithDiv|DivXD|MultXD|FellTreeD|AddXD,AddToLeafR,MultXD,32,31,33,33,6
33,(x),20,-10,0.017086620743517824,0.01098542993449394,0.019999999999157195,0.02,1567313954.08565,0.9968264643258222,118651521230.705,0,1,1,0.3103459310446531,0,24192850282813940000000,0,2419284583773029000000000,0,(((((((x)+((8)+(5)))+((0)+((x)+(6))))-(((x)+((9)-(0)))+(((9)*(8))+((4)*(9)))))*((((7)+((4)+(2)))*((2)+((7)+(9))))+(((3)+((8)+(8)))+(((2)+(8))*((3)+(0))))))-(((((7)*((9)*(x)))*((5)*((3)*(x))))*(((x)*((7)*(9)))*(((2)-(1))*((x)-(x)))))+((((2)-((x)-(4)))-((x)-((4)*(3))))-(((x)+((6)-(6)))+(((4)+(3))+((1)-(4)))))))+((((((5)+((5)*(0)))-((2)-((x)-(0))))*(((1)+((9)*(5)))*((1)*((7)*(8)))))*((((x)+((2)+(x)))+((8)*((0)*(3))))+(((5)*((6)*(x)))*(((1)-(0))-((1)+(2))))))+(((((2)+((8)+(1)))+((0)+((3)+(7))))+(((x)+((3)-(0)))*((5)-((x)+(x)))))*((((4)*((2)+(2)))+((1)*((7)*(8))))+(((6)+((0)+(8)))*(((x)+(5))+((7)+((7)+(x))))))))),((0)+(x)),AddTreeWithAdd|AddRandomSubTreeR|AddToLeafR|AddRandomSubTreeR|ReplaceBranchXR|AddRandomSubTreeR|AddToLeafR|AddTreeWithAdd|AddToLeafR|AddToLeafR|AddToLeafR|AddToLeafR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult,SkipD|MultXD|FellTreeD|FellTreeD|SubXD|FellTreeD|SkipD|AddTreeWithDiv|SkipD|FellTreeD|AddTreeWithDiv|DivXD|MultXD|FellTreeD|AddXD,AddToLeafR,FellTreeD,31,32,34,34,6
34,(x),20,-10,0.0187361623643408,0.007440410110371638,0.019999999990134087,0.02,200157179.14598995,0.2707052348991947,10135908955.421,0,1,1,0.36332354791766436,0,1904903756361147600000,0,190484490594820730000000,0,(((((((1)-((7)-(1)))*((1)+((5)-(5))))*(((3)-((0)*(2)))-(((9)-(x))-((1)-(3)))))-((((1)-((2)-(6)))-((2)-((7)+(6))))+(((3)*((0)+(5)))+(((2)+(1))+((4)+(3))))))+(((((8)+((9)+(9)))-((x)+((2)*(1))))*(((9)+((4)+(5)))+(((4)+(7))+((x)+(8)))))+((((1)+((1)+(4)))*((9)+((9)*(3))))*(((x)*((8)*(5)))*(((x)*(1))*((7)*(8)))))))*((((((2)*((7)*(9)))*((4)*((x)*(5))))*(((6)*((3)*(4)))-((6)-((2)*(7)))))*((((3)*((7)*(4)))*((5)*((3)-(7))))+(((1)*((3)-(8)))*(((x)-(6))+((2)+(x))))))*(((((7)-((1)+(5)))-((1)+((0)-(9))))-(((3)*((7)-(6)))*(((7)+(8))-((1)-(6)))))+((((4)*((0)*(0)))+((2)-((1)*(8))))+(((5)*((4)*(4)))*(((x)+(6))+((1)*((8)-(7))))))))),((0)+(x)),AddTreeWithSub|AddRandomSubTreeR|AddToLeafR|AddRandomSubTreeR|AddRandomSubTreeR|AddRandomSubTreeR|AddToLeafR|AddTreeWithAdd|AddTreeWithMult|AddToLeafR|AddToLeafR|AddToLeafR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult,FellTreeD|SubXD|DivXD|DivXD|SkipD|AddXD|SubXD|MultXD|AddTreeWithDiv|SkipD|SkipD|FellTreeD|MultXD|FellTreeD|AddXD,AddToLeafR,FellTreeD,34,33,35,35,6
35,(x),20,-10,0.017941749312817012,0.010468423141456,0.019999999998110564,0.02,1932061828.1609204,0.06098992519814275,52925855169.84,0,1,1,0.3479141208448288,0,61810460721378460000000,0,6181046071268154000000000,0,(((((((2)+((4)+(6)))-((4)*((1)-(8))))-(((2)+((8)-(1)))+(((6)-(x))+((3)+(9)))))-((((7)-((3)*(x)))+((2)*((1)*(3))))-(((9)*((7)+(2)))*(((1)*(3))-((3)+(4))))))+(((((1)-((8)-(1)))-((6)-((9)-(4))))*(((6)+((x)+(1)))+(((0)+(6))+((x)+(9)))))+((((3)*((9)+(8)))-((8)+((7)-(5))))*(((0)-((9)-(0)))*(((3)*(8))*((x)*(1)))))))*((((((x)*((6)-(4)))-((0)+((2)*(x))))-(((7)-((1)+(2)))-((7)*((7)+(2)))))-((((3)*((3)-(9)))-((0)*((1)-(4))))*(((1)*((8)*(2)))*(((9)*(x))*((6)*(9))))))*(((((8)*((9)*(9)))*((6)*((8)*(9))))*(((3)*((8)*(7)))*(((0)+(3))+((4)+(7)))))*((((6)*((5)-(2)))*((6)+((1)+(x))))*(((x)-((0)-(2)))-(((4)-(5))-((6)-((x)-(x))))))))),((0)+(x)),AddTreeWithSub|AddRandomSubTreeR|AddRandomSubTreeR|AddRandomSubTreeR|ReplaceBranchXR|AddRandomSubTreeR|AddToLeafR|AddTreeWithSub|AddToLeafR|AddToLeafR|AddToLeafR|AddToLeafR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult,SkipD|DivXD|SubXD|FellTreeD|SubXD|AddTreeWithDiv|SkipD|AddTreeWithDiv|SkipD|AddXD|SkipD|FellTreeD|MultXD|FellTreeD|AddXD,AddToLeafR,SkipD,35,34,36,36,6
36,(x),20,-10,0.017863483255494167,0,0.019999999998321746,0,1180863896.30557,0.1,59585762099.308,0.1,1,1,0.31839412619923363,0,338238254528126400000000,0,4118815900877381600,0,(((((((7)+((2)-(6)))+((x)-((4)*(7))))*(((0)-((2)+(7)))+((9)+((5)*(6)))))*((((4)-((3)-(7)))-((3)-((8)-(0))))-(((8)-((4)*(7)))+((x)+((0)*(x))))))-(((((5)-((8)-(2)))+((x)*((5)-(4))))-(((1)-((2)-(2)))+((1)+((7)*(3)))))-((((4)+((8)-(7)))*((3)-((3)+(8))))*(((5)+((5)+(5)))-((2)+((x)+(9)))))))+((((((1)+(9))+((9)+((6)+(5))))*(((7)-((4)*(x)))-((8)-((x)-(5)))))*((((3)*((9)+(9)))*((6)*((9)-(1))))*(((4)-((4)-(0)))*((8)*((6)*(5))))))*(((((5)-((9)*(1)))-((7)-((x)*(5))))*(((6)+((3)*(1)))+((7)*((3)*(5)))))+((((5)*((1)*(4)))*((7)*((2)*(7))))*(((5)*((7)*(1)))+((4)-((5)-((5)-(9))))))))),((0)+(x)),AddToLeafR|AddRandomSubTreeR|AddToLeafR|AddRandomSubTreeR|AddRandomSubTreeR|AddRandomSubTreeR|AddToLeafR|AddTreeWithSub|AddToLeafR|AddToLeafR|AddToLeafR|AddToLeafR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult,MultXD|DivXD|FellTreeD|FellTreeD|AddXD|AddTreeWithDiv|SkipD|MultXD|AddTreeWithDiv|SubXD|AddXD|SubXD|SubXD|FellTreeD|AddXD,AddToLeafR,FellTreeD,36,35,37,37,6
37,(x),20,-10,0.018702091360123275,0.014032621495659368,0.019999999990077007,0.02,347512047.34020007,416.0266610612509,10077607354.6,0,1,1,0.2679841997377282,0,1271414399778541300000,0,127141439470456100000000,0,(((((((2)-((5)+(4)))-((6)*((5)*(9))))-(((6)+((0)+(9)))*(((4)+(6))*((x)-(5)))))+((((3)+((8)-(4)))*((5)-((7)*(2))))*(((6)*((6)*(x)))+(((x)*(9))+((3)*(x))))))-(((((x)*((1)*(5)))-((7)*((9)*(3))))*(((6)*((2)*(2)))*(((5)*(9))+((9)*(x)))))*((((x)+((5)+(7)))*((3)*((8)+(0))))*(((1)+((2)+(4)))*(((5)+(9))+((0)+(5)))))))+((((((8)+((x)+(7)))+((5)-((8)*(0))))+(((1)*((5)+(1)))*((x)+((4)+(1)))))*((((8)-((0)*(7)))*((3)-((0)+(x))))-(((9)+((x)*(7)))-(((3)*(8))-((0)*(1))))))-(((((2)-((6)-(7)))-((6)-((x)-(8))))*(((x)-((1)*(8)))+(((5)-(3))-((9)*(5)))))*((((5)-((8)*(9)))+((8)-((1)+(8))))*(((3)-((7)-(9)))-(((6)-(0))-((9)-((4)-(8))))))))),((0)+(x)),AddTreeWithSub|AddRandomSubTreeR|AddToLeafR|AddRandomSubTreeR|AddTreeWithAdd|AddRandomSubTreeR|AddToLeafR|AddTreeWithSub|AddToLeafR|AddToLeafR|AddToLeafR|AddToLeafR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult,SkipD|MultXD|DivXD|MultXD|SkipD|AddXD|SkipD|AddTreeWithDiv|AddTreeWithDiv|FellTreeD|AddXD|AddXD|DivXD|FellTreeD|AddXD,AddToLeafR,AddXD,37,36,38,38,6
38,(x),20,-10,0.018194126881897078,0.004230561892093733,0.019999999982376285,0.02,146714754.89816,2.0388548391626657,5674173120.828,0,1,1,0.34449888812987783,0,33210236818043120000000,0,3321023680408630700000000,0,(((((((0)+((7)+(6)))+((1)+((2)+(0))))+(((9)+((7)+(x)))-((5)*((4)*(1)))))+((((9)-((0)-(8)))+((0)+((6)+(7))))+(((3)+((6)*(9)))-(((4)*(0))*((1)+(x))))))+(((((8)+((7)+(7)))+((x)+((1)+(7))))+(((6)-((3)*(0)))*(((x)+(x))*((7)-(8)))))+((((4)-((2)+(8)))*((9)*((8)*(9))))*(((x)+((0)+(0)))-(((9)*(x))-((x)*(4)))))))-((((((3)-((7)-(3)))-((3)-((7)-(4))))-(((1)*((9)-(9)))*((7)*((5)-(8)))))+((((x)-((3)+(8)))-((9)-((6)+(8))))+(((3)-((4)*(5)))*((8)-((4)-(0))))))*(((((2)*((x)-(2)))-((4)-((2)-(5))))*(((5)-((0)*(8)))-((3)*((1)*(9)))))*((((x)*((5)*(3)))*((4)*((4)*(7))))*(((8)*((8)*(7)))*(((4)-(x))+((1)-((6)*(x))))))))),((0)+(x)),AddTreeWithAdd|AddRandomSubTreeR|AddToLeafR|AddRandomSubTreeR|ReplaceBranchXR|AddRandomSubTreeR|AddToLeafR|AddTreeWithSub|AddToLeafR|AddToLeafR|AddTreeWithAdd|AddToLeafR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult,SkipD|MultXD|FellTreeD|DivXD|SubXD|AddXD|SkipD|MultXD|SubXD|FellTreeD|AddTreeWithDiv|DivXD|MultXD|FellTreeD|AddXD,AddToLeafR,MultXD,38,37,39,39,6
39,(x),20,-10,0.01862551956008189,0,0.01999999999874275,0.02,936494257.6561301,0.1,79538607754.66,0,1,1,0.23837628494747537,0,61083082637036070000,0,6107859356724440000000,0,(((((((4)+((0)+(3)))+((7)+((x)+(9))))-(((2)+((6)+(3)))-(((7)+(9))-((9)*(4)))))+((((1)-((5)*(9)))*((8)+((3)*(x))))+(((6)*((8)*(5)))+(((6)*(3))+((8)*(8))))))-(((((1)+((9)-(3)))+((0)-((6)*(8))))-(((x)-((9)*(1)))+(((1)+(5))*((6)*(4)))))+((((6)+((5)*(6)))-((4)-((1)+(5))))*(((7)-((7)*(0)))+(((x)-(6))+((3)*(x)))))))*((((((2)*((6)-(3)))*((4)*((5)*(4))))*(((9)*((2)*(x)))*((3)-((6)*(0)))))-((((3)-((1)-(9)))*((8)+((8)+(1))))*(((7)+((3)*(0)))-(((4)-(2))-((3)-(9))))))-(((((9)-((6)-(4)))-((1)+((0)+(5))))+(((8)+((7)+(6)))+(((5)+(9))*((7)+(1)))))*((((9)+((2)*(7)))+((0)+((3)*(0))))-(((4)-((5)-(9)))-(((4)+(6))+((2)+((8)+(8))))))))),((0)+(x)),AddTreeWithAdd|AddRandomSubTreeR|AddToLeafR|AddRandomSubTreeR|ReplaceBranchXR|AddRandomSubTreeR|AddToLeafR|AddTreeWithSub|AddToLeafR|AddToLeafR|AddToLeafR|AddToLeafR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult,MultXD|DivXD|SubXD|FellTreeD|SubXD|AddXD|AddTreeWithDiv|MultXD|AddTreeWithDiv|SubXD|AddXD|SubXD|SubXD|FellTreeD|FellTreeD,AddToLeafR,SubXD,37,39,40,40,6
40,(x),20,-10,0.017060323305875036,0,0.01999999998211366,0.02,122136315.44238,0.1,5590858296.005,0,1,1,0.3438036445197127,0,950956371497204800000,0,95095630808771500000000,0,(((((((3)-((5)-(5)))*((1)*((5)*(0))))+(((4)+((3)-(6)))-(((0)+(7))-((9)-(3)))))+((((8)*((2)-(x)))*((2)-((2)+(3))))+(((8)+((1)+(8)))*(((2)*(3))*((3)*(6))))))*(((((6)*((4)*(5)))-((5)+((4)-(6))))+(((6)*((1)*(x)))*(((9)*(5))*((6)*(5)))))-((((2)*((4)-(8)))+(((8)+(7))*((9)+(4))))+(((4)+((x)+(9)))+(((6)+(5))+((3)-(2)))))))+((((((8)-((2)+(x)))+((7)+((2)*(3))))*(((1)+((8)*(2)))*((7)*((7)-(3)))))+((((x)+((4)-(4)))*((x)*((5)*(8))))-(((9)*((5)*(6)))+(((4)-(x))-((7)*(8))))))+(((((3)+((4)-(8)))+((9)*((8)*(4))))+(((0)+((8)+(7)))+(((5)+(6))+((5)+(2)))))+((((4)+((7)*(9)))+((8)+((6)+(4))))+(((8)-((2)-(0)))-(((0)-(8))-((1)-((6)-(5))))))))),((0)+(x)),AddTreeWithSub|AddRandomSubTreeR|AddToLeafR|AddToLeafR|AddToLeafR|AddRandomSubTreeR|AddToLeafR|AddTreeWithAdd|AddToLeafR|AddToLeafR|AddToLeafR|AddToLeafR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult,MultXD|MultXD|FellTreeD|FellTreeD|SkipD|FellTreeD|SkipD|AddTreeWithDiv|FellTreeD|FellTreeD|AddTreeWithDiv|MultXD|AddXD|FellTreeD|AddXD,AddToLeafR,FellTreeD,39,38,41,41,6
41,(x),20,-10,0.01828630613083676,0,0.019999999993821883,0,488872219.33197,0.1,16186157443.866001,0.1,1,1,0.3352964039137869,0,240164775397167700000,0,24016477487145767000000,0,(((((((4)+((1)+(3)))+((3)+((0)+(x))))+(((5)+((3)+(7)))+(((5)-(1))*((0)+(3)))))+((((2)*((x)-(9)))*((7)-((7)*(9))))-(((6)*((2)*(6)))+(((4)*(4))-((8)-(1))))))-(((((1)*((4)+(7)))+((1)+((x)+(8))))+(((8)+((x)+(5)))*(((8)-(x))-((8)*(6)))))-((((3)*((4)*(5)))*((x)+((x)+(9))))*(((1)*((8)*(9)))-(((8)*(6))*((5)*(9)))))))*((((((6)+((7)*(9)))*((6)*((6)-(7))))*(((5)*((5)+(5)))*((7)+((3)+(7)))))-((((x)*((4)+(9)))-((0)+((3)-(9))))+(((3)*((8)*(4)))*(((1)*(8))*((9)*(9))))))*(((((4)*((4)+(6)))+((1)*((9)-(1))))+(((5)+((6)+(2)))+((9)+((3)+(0)))))+((((1)+((x)*(x)))+((x)*((x)*(3))))*(((7)+((8)-(5)))+(((2)-(9))*((x)+((9)*(x))))))))),((0)+(x)),AddTreeWithAdd|AddRandomSubTreeR|AddToLeafR|AddRandomSubTreeR|ReplaceBranchXR|AddRandomSubTreeR|AddToLeafR|AddTreeWithAdd|AddToLeafR|AddToLeafR|AddToLeafR|AddToLeafR|AddTreeWithAdd|AddToLeafR|AddTreeWithMult,MultXD|MultXD|SkipD|FellTreeD|SkipD|AddXD|SkipD|MultXD|AddTreeWithDiv|SubXD|AddXD|SubXD|DivXD|FellTreeD|AddXD,AddToLeafR,MultXD,41,40,42,42,6
