TopAntagonist,TopProtagonist,FinalAntagonist,FinalProtagonist,Epoch
0.9913740594861034,0.1446098843168003,0.9999991862150142,1,87
0.9831297903872322,1,0.9999988326673356,1,88
-0.4036671022541653,0.16673080565739495,0.9999993726639324,1,89
0.9348443720256514,1,0.999998255544001,0.1665071889222493,90
0.6443602754726517,1,0.9999995185613516,-0.9978556644795596,91
-0.949500775890232,0.16264908500697453,0.999999171915018,1,92
0.37310488188116325,0.14760305069891608,0.9999992921541163,0.052985338029727214,93
-0.8415305455733421,0.014756237988316693,0.9999992941509369,1,94
-0.9746733093760209,1,0.999999642320314,1,95
-0.011556680823260373,0.151381024629049,0.9999992872051574,-0.9997864463138373,96
0.993049635784226,-0.6736585320980589,0.9999980793566686,1,97
0.9456387820494321,-0.5179306957752693,0.9999990930986764,1,98
0.9639076431844283,-0.9394895342753249,0.9999993720157511,1,99
0.9357887510744266,1,0.9999995236410237,0.16851900605586506,100
