generation,averageAntagonist,averageProtagonist,topAntagonist,topProtagonist,bottomAntagonist,bottomProtagonist,topAntagonistDominantStrategy,topProtagonistDominantStrategy,topAntagonistAge,topProtagonistAge,topAntagonistEquation,topProtagonistEquation,spec,runNumber
37,0.9507163353336011,0.049283664666398275,0.9848345233352535,0.12447766644626754,0.9848345233352535,0.12447766644626754,StrategyAddTreeWithSub,StrategyAddAddX,37,37,(((7)+(((1)-(2))-(4)))-((6)+(0))),((((x)+(8))*((x)*((x)*(5))))-((6)-(5))),5*x*x*x,5
38,0.9552888862925002,0.04471111370749965,0.9939373904879142,0.08619035091774069,0.9939373904879142,0.08619035091774069,StrategyAddTreeWithSub,StrategyAddAddX,38,38,((((8)-(9))-((1)-(2)))*((2)*(0))),(((6)+((((x)+(3))*(x))*(8)))-((x)+(1))),5*x*x*x,5
39,0.9535284154151459,0.04647158458485445,0.9837568449696542,0.10356452865399376,0.9837568449696542,0.10356452865399376,StrategyAddTreeWithSub,StrategyAddAddX,39,39,(((4)-(4))*((6)-(1))),(((x)*(((x)+(3))*(0)))*(5)),5*x*x*x,5
40,0.9515402467563385,0.048459753243661495,0.9956574819669616,0.08839849815418113,0.9956574819669616,0.08839849815418113,StrategyMutateNonTerminal,StrategyAddAddX,40,40,((((5)-((0)-(5)))+(x))+((3)+(7))),(((5)-((x)*((x)+(4))))-((8)*((x)*(((x)*(x))*(6))))),5*x*x*x,5
41,0.9538700956344945,0.04612990436550537,0.9833692655791926,0.09059935062246569,0.9833692655791926,0.09059935062246569,StrategyAddTreeWithSub,StrategySkip,41,41,((((2)-(7))-(1))*((x)*((5)-(2)))),((((x)*(0))-((5)*(9)))-((6)*((((x)+(5))*(4))*(9)))),5*x*x*x,5
42,0.9487830479642464,0.05121695203575391,0.9832717476273467,0.10866325568904381,0.9832717476273467,0.10866325568904381,StrategyMutateNonTerminal,StrategyAddAddX,42,42,((7)+((7)-((x)-(5)))),((((x)*(9))-((x)*((x)+(9))))-(((x)+(5))*(9))),5*x*x*x,5
43,0.952596968789574,0.04740303121042616,0.9853822333763435,0.09423937057297187,0.9853822333763435,0.09423937057297187,StrategyAddTreeWithSub,StrategyAddAddX,43,43,((1)*((x)-((3)-(2)))),(((5)-((x)-(4)))*(((x)*((x)+(3)))-((8)-((x)*(8))))),5*x*x*x,5
44,0.9521095938001366,0.04789040619986315,0.987364932942539,0.1122537353260664,0.987364932942539,0.1122537353260664,StrategyAddTreeWithSub,StrategyAddMultX,44,44,(((x)-(7))-(((7)-(0))-((5)-(4)))),((((x)*(7))-((x)*((x)+(9))))-((x)+(5))),5*x*x*x,5
45,0.9487456158453695,0.05125438415463064,0.9815399987100781,0.08825655806290376,0.9815399987100781,0.08825655806290376,StrategyReplaceBranch,StrategyAddAddX,45,45,(((5)*(x))+(((0)-(3))+((3)-(x)))),(((x)-((x)+(5)))-((7)-((x)*((x)*(9))))),5*x*x*x,5
46,0.9525249082385012,0.047475091761498944,0.9867606604817056,0.08403722152221961,0.9867606604817056,0.08403722152221961,StrategyAddTreeWithSub,StrategyReplaceBranchX,46,46,(((5)*((9)-(6)))-((5)*((9)-(9)))),(((4)-(((x)+(3))*(5)))-(((x)*(x))+(2))),5*x*x*x,5
47,0.9513425204187026,0.04865747958129752,0.9836668257132424,0.09262063995603914,0.9836668257132424,0.09262063995603914,StrategyReplaceBranch,StrategyAddAddX,47,47,(((9)-((8)-(0)))-(7)),(((x)-(9))*((3)+((7)-((((x)+(9))*(x))*(0))))),5*x*x*x,5
48,0.9503453911430023,0.04965460885699749,0.9793905640034946,0.09803177899365158,0.9793905640034946,0.09803177899365158,StrategyAddTreeWithSub,StrategyAddAddX,48,48,(((7)-((1)-(8)))+(9)),((((x)+(7))-(x))-((((x)*(4))*(4))-(x))),5*x*x*x,5
49,0.9518918167572119,0.04810818324278857,0.9871872634972876,0.09868482990998992,0.9871872634972876,0.09868482990998992,StrategyAddTreeWithSub,StrategyAddAddX,49,49,(((0)-((8)-(2)))*(7)),(((x)*(((x)*((x)+(1)))*(3)))-((6)+(6))),5*x*x*x,5
50,0.9674566131899737,0.06402169889917877,0.9871872634972876,0.09868482990998992,0.9871872634972876,0.09868482990998992,StrategyAddTreeWithSub,StrategyAddAddX,49,49,(((0)-(8))-((2)*(7))),((((x)*(x))*((x)+(1)))*((3)-((6)+(6)))),5*x*x*x,5
