gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
37,x*x*x*x*3*x+1,25,-10,-0.05399996648629965,-0.0000006824822277563566,-0.03839991318570371,0.0000007743345030412146,5282.132017857144,8451.272200000001,8451.58654920635,8450.9644,-0.9599962980878608,0.000034835586444863375,0.000001731374303194255,0.000026729760389358152,211284.12333333335,211278.41999999998,211297.75333333333,211270.84,((((0)-(8))+((0)-((1)+(5))))*(((6)+(2))+((7)/((6)-(x))))),((((x)-(7))*((4)+(0)))-((6)+((8)-((0)-(x))))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|ReplaceBranchXR|AddTreeWithSub|MutateNonTerminalR|SkipD|AddToLeafR|AddXD|DeleteMaliciousR|DeleteTerminalR|SkipD|AddTreeWithDiv|AddTreeWithAdd|SubXD,MultXD|AddTreeWithSub|MutateNonTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|ReplaceBranchXR|AddRandomSubTreeR|AddRandomSubTreeR|DeleteTerminalR|ReplaceBranchR|SkipD|AddRandomSubTreeR|DeleteMaliciousR|DeleteTerminalR|AddTreeWithSub|AddToLeafR|AddTreeWithAdd|SubXD,SkipD,AddRandomSubTreeR,35,36,38,38,4
38,x*x*x*x*3*x+1,25,-10,-0.03839985392779854,-0.0000014067605796942067,-0.03839951082506383,0.000004066681760134932,8451.899546794872,8451.4253,8453.711800000001,8450.2688,-0.9599703140219862,0.00021279999545632702,0.00001462681477495814,0.00015393827101463893,211319.18416666667,211277.48,211435,211233.24,((((x)*(0))-((6)+(8)))*((7)/((4)+((x)-(x))))),((((x)-(1))+((2)*((8)+(0))))+((0)*((2)-((2)-(x))))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|ReplaceBranchXR|AddTreeWithSub|MutateNonTerminalR|SkipD|AddToLeafR|AddXD|DeleteMaliciousR|DeleteTerminalR|SkipD|AddTreeWithDiv|AddTreeWithAdd|SubXD,MultXD|AddTreeWithSub|MutateNonTerminalR|MutateTerminalR|AddXD|SkipD|AddXD|ReplaceBranchXR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|AddRandomSubTreeR|DeleteMaliciousR|DeleteTerminalR|SkipD|AddToLeafR|AddTreeWithAdd|SubXD,SkipD,AddXD,35,37,39,39,4
39,x*x*x*x*3*x+1,25,-10,-0.0409999410710432,-0.0000015258090023158909,-0.03839982801822431,0.0000005812308163251506,7923.243760098039,8451.4504,8452.0364,8451.0052,-0.9599892161141093,0.00003540355796296294,0.0000050734698054889034,0.00004750955243815074,211296.28184313726,211283.09,211335.16,211270.72,((((0)*(7))/((1)+((2)-(6))))*((8)+((x)+((0)-(x))))),((((9)+(1))+((x)+(9)))+((x)-((0)-(x)))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|ReplaceBranchXR|AddTreeWithSub|MutateNonTerminalR|SkipD|AddToLeafR|AddXD|DeleteMaliciousR|DeleteTerminalR|SkipD|AddTreeWithDiv|AddTreeWithAdd|SubXD,MultXD|AddTreeWithSub|MutateNonTerminalR|MutateTerminalR|AddXD|SkipD|AddXD|ReplaceBranchXR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|AddRandomSubTreeR|DeleteMaliciousR|DeleteTerminalR|SkipD|AddToLeafR|AddTreeWithAdd|SubXD,SkipD,AddRandomSubTreeR,39,37,40,40,4
40,x*x*x*x*3*x+1,25,-10,-0.046200010774780316,-0.00000020064041342335124,-0.03839995604801991,0.000003199572885421403,6866.484588095238,8451.170399999999,8451.360152380954,8450.452,-0.9599990710510282,0.0002423345143986064,0.0000010044498130170536,0.00014332572161944752,211275.95733333332,211272.32,211283.1066666667,211227,((((4)/(3))-((0)-((0)-(3))))*((6)+((4)+((2)-(x))))),((((0)-(0))*((0)*((7)+(6))))+(((0)+(0))+((x)*((9)-(x))))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|ReplaceBranchXR|AddTreeWithSub|MutateNonTerminalR|SkipD|AddToLeafR|AddXD|DeleteMaliciousR|DeleteTerminalR|SkipD|AddTreeWithDiv|AddTreeWithAdd|SubXD,MultXD|AddTreeWithSub|MutateNonTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|MutateTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|AddRandomSubTreeR|DeleteMaliciousR|DeleteTerminalR|AddTreeWithSub|AddToLeafR|AddTreeWithAdd|SubXD,SubXD,AddXD,39,40,41,41,4
41,x*x*x*x*3*x+1,25,-10,-0.04359997934037411,-0.0000006081387495206752,-0.03839988121822317,0.0000022699965162466136,7394.8461232142845,8451.2565,8451.7554,8450.6484,-0.9599989397864995,0.0002446064004711424,0.0000009789627130858813,0.00014881554487227076,211278.13142857142,211272.12,211283.8,211226.52,((((0)-(1))*((0)-((x)/(2))))*((0)+((2)+((6)-(x))))),((((0)-(6))+((0)+(3)))+((x)*((9)-((3)-(x))))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|ReplaceBranchXR|AddTreeWithSub|MutateNonTerminalR|SkipD|AddToLeafR|AddXD|DeleteMaliciousR|DeleteTerminalR|SkipD|AddTreeWithDiv|AddTreeWithAdd|SubXD,MultXD|AddTreeWithSub|MutateNonTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|MutateTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|AddRandomSubTreeR|DeleteMaliciousR|DeleteTerminalR|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithAdd|SubXD,SkipD,AddRandomSubTreeR,41,41,42,42,4
42,x*x*x*x*3*x+1,25,-10,-0.03839993564738453,-0.0000014746268604961604,-0.03839982392937031,0.0000007194338244431576,8451.467907619048,8451.4396,8452.057997142858,8450.976,-0.959985535658672,0.00003559288180237538,0.000006255713463482941,0.000013326463304906556,211306.3,211279.81,211354.6,211270.68,((((0)-(0))-((x)+((9)-(2))))*((x)+((0)/((8)-(x))))),((((5)+(7))-((3)+((1)+(2))))+((8)+((x)+((x)-(x))))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|ReplaceBranchXR|AddTreeWithSub|MutateNonTerminalR|SkipD|AddToLeafR|AddXD|DeleteMaliciousR|DeleteTerminalR|SkipD|AddTreeWithDiv|AddTreeWithAdd|SubXD,MultXD|AddTreeWithSub|MutateNonTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|MutateTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|AddRandomSubTreeR|DeleteMaliciousR|DeleteTerminalR|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithAdd|SubXD,SkipD,AddRandomSubTreeR,41,41,43,43,4
43,x*x*x*x*3*x+1,25,-10,-0.0487997168573631,-0.00000004297462435558233,-0.03839889325322411,0.000005691074611580792,6339.8415466666665,8451.137099999998,8456.973786666666,8449.9256,-0.9599916015944855,0.0002531259732429114,0.000003880898427693195,0.00012301323875580253,211293.395,211259.85,211322.56,211224.72,((((x)*(0))*((5)-(6)))+((0)+((9)/((3)-(x))))),((((x)+(3))+((3)*((9)+(9))))+(((0)-(0))+((7)-((7)-(x))))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|MutateTerminalR|SubXD|SubXD|ReplaceBranchXR|AddTreeWithSub|MutateNonTerminalR|SkipD|AddToLeafR|AddXD|DeleteTerminalR|DeleteTerminalR|SkipD|AddTreeWithDiv|AddTreeWithAdd|SubXD,MultXD|AddTreeWithSub|MutateNonTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|MutateTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|AddRandomSubTreeR|DeleteMaliciousR|DeleteTerminalR|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithAdd|SubXD,SkipD,AddRandomSubTreeR,43,41,44,44,4
44,x*x*x*x*3*x+1,25,-10,-0.04619997866194114,-0.0000013038122235844812,-0.03839992371006569,0.0000008784702377227862,6866.654206666667,8451.4035,8451.53096,8450.9424,-0.9599974221666031,0.00006228754315401917,0.0000012787757327692823,0.000038297756951693115,211281.76900000003,211276.16,211291.81600000002,211265.04,((((4)/(5))-((0)+(6)))+((4)*((5)+((x)-(x))))),((((7)+(x))+((2)+(x)))-((8)-((x)+((2)-(x))))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|MutateTerminalR|SubXD|SubXD|ReplaceBranchXR|AddTreeWithSub|MutateNonTerminalR|SkipD|AddToLeafR|AddXD|DeleteTerminalR|DeleteTerminalR|SkipD|AddTreeWithDiv|AddTreeWithAdd|SubXD,MultXD|MultXD|MutateNonTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|MutateTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|ReplaceBranchXR|DeleteMaliciousR|DeleteTerminalR|AddTreeWithSub|AddToLeafR|AddTreeWithAdd|DeleteMaliciousR,SkipD,AddXD,43,43,45,45,4
45,x*x*x*x*3*x+1,25,-10,-0.051400091150751316,-0.0000003407493794900006,-0.038399842751826216,0.0000007686681678926741,5809.669045833334,8451.2,8451.958577777777,8450.965600000001,-0.9599926466620787,0.0000641807815477303,0.00000854985581736348,0.000015469429908400942,211271.10513888887,211273.46,211317.04,211264.64,((((2)-(7))-((2)/(8)))*((x)+((2)+((0)-(x))))),((((0)-(2))-((9)+(6)))+((x)-((0)+(x)))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|ReplaceBranchXR|AddTreeWithSub|MutateNonTerminalR|SkipD|AddToLeafR|AddXD|DeleteTerminalR|DeleteTerminalR|SkipD|AddTreeWithDiv|AddTreeWithAdd|SubXD,MultXD|MultXD|MutateNonTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|MutateTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|ReplaceBranchXR|DeleteMaliciousR|DeleteTerminalR|AddTreeWithSub|AddToLeafR|AddTreeWithAdd|DeleteMaliciousR,SubXD,AddXD,44,43,46,46,4
46,x*x*x*x*3*x+1,25,-10,-0.04619998687628991,-0.0000001992341710290656,-0.03839985149438039,0.0000007838006950090816,6866.610818846154,8451.1701,8451.9124,8450.9624,-0.9599858941118077,0.00000833024893249428,0.0000071545812081801805,0.0000027101538428840635,211296.59216666667,211277.03,211352.70666666667,211276.44,((((x)-(7))*((x)+(8)))+((x)/((3)+((0)-(x))))),((((9)-(2))-((9)+(0)))-((0)+((9)+(9)))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|ReplaceBranchXR|AddTreeWithSub|MutateNonTerminalR|SkipD|AddToLeafR|AddXD|DeleteTerminalR|DeleteTerminalR|SkipD|AddTreeWithDiv|AddTreeWithAdd|SubXD,MultXD|MultXD|MutateNonTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|MutateTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|AddRandomSubTreeR|DeleteMaliciousR|DivXD|AddTreeWithSub|AddToLeafR|AddTreeWithAdd|DeleteMaliciousR,SkipD,AddXD,46,46,47,47,4
47,x*x*x*x*3*x+1,25,-10,-0.04620007575279686,0.0000004065737368264641,-0.038399940215738726,0.0000011340497978504623,6866.141377135854,8451.042099999999,8451.443777777777,8450.888400000002,-0.9599985157010993,0.0000344569387660385,0.000004672478754432263,0.000025633478569098534,211270.64875,211273.84000000003,211286.04,211270.92,((((6)/(9))*((0)*(6)))+((7)-((6)+((0)-(x))))),(((x)+((7)+(7)))-((0)*(3))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|ReplaceBranchXR|AddTreeWithSub|MutateNonTerminalR|SkipD|AddToLeafR|AddXD|DeleteTerminalR|DeleteTerminalR|SkipD|AddTreeWithDiv|AddTreeWithAdd|SubXD,MultXD|MultXD|MutateNonTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|MutateTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|ReplaceBranchXR|DeleteMaliciousR|DeleteTerminalR|AddTreeWithSub|AddToLeafR|AddTreeWithAdd|DeleteMaliciousR,SubXD,AddXD,47,43,48,48,4
48,x*x*x*x*3*x+1,25,-10,-0.04619997550176838,0.00000017087041266385938,-0.03839985276555475,0.00000107157293085951,6866.670898556999,8451.0919,8451.905685714286,8450.9016,-0.9599982241423867,0.00003616085332047494,0.000002505664518410703,0.000028728700464576296,211273.93857142856,211274.64,211287.58,211270.56,((((5)-(0))+((6)*(4)))+((8)+((4)/((8)-(x))))),(((x)-((3)-(9)))+((9)+((0)+(8)))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|ReplaceBranchXR|AddTreeWithSub|MutateNonTerminalR|SkipD|AddToLeafR|AddXD|DeleteTerminalR|DeleteTerminalR|SkipD|AddTreeWithDiv|AddTreeWithAdd|SubXD,MultXD|MultXD|MutateNonTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|MutateTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|ReplaceBranchXR|DeleteMaliciousR|DeleteTerminalR|AddTreeWithSub|AddToLeafR|AddTreeWithAdd|DeleteMaliciousR,SubXD,AddXD,47,43,49,49,4
49,x*x*x*x*3*x+1,25,-10,-0.04879997257016454,0.00000028020339979009415,-0.038399903029381274,0.0000010223487326205413,6338.490883156566,8451.068800000001,8451.640194444444,8450.912,-0.9599967426833436,0.00003616085332047494,0.00000168912100590487,0.00001598142550978126,211285.60125,211272.61000000002,211295.405,211270.56,((((1)/(8))-((5)+(9)))+((x)+((3)+((0)-(x))))),(((5)+((3)+(x)))-((0)+((6)+(9)))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|ReplaceBranchXR|AddTreeWithSub|MutateNonTerminalR|SkipD|AddToLeafR|AddXD|DeleteTerminalR|DeleteTerminalR|SkipD|AddTreeWithDiv|AddTreeWithAdd|SubXD,MultXD|MultXD|MutateNonTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|MutateTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|ReplaceBranchR|DeleteMaliciousR|DeleteTerminalR|AddTreeWithSub|AddToLeafR|AddTreeWithAdd|DeleteMaliciousR,SubXD,AddXD,49,49,50,50,4
50,x*x*x*x*3*x+1,25,-10,-0.0409999832911344,-0.0000004807139277405502,-0.038399941219455586,0.0000020446975688271333,7923.02075547619,8451.2296,8451.438476190477,8450.696000000002,-0.9599988993974137,0.00005793309484849734,0.0000007679686710343881,0.000024068898374913405,211280.5019047619,211272.33000000002,211284.0133333333,211265.96,((((8)/(6))*((2)-((3)*(7))))+((9)-((0)+((x)-(x))))),((((4)+(1))*((0)+(x)))-((0)+((0)-((2)+(x))))),ReplaceBranchR|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|AddTreeWithDiv|AddTreeWithSub|MutateNonTerminalR|SkipD|AddToLeafR|AddXD|DeleteTerminalR|DeleteTerminalR|SkipD|AddTreeWithDiv|AddTreeWithAdd|SubXD,MultXD|MultXD|MutateNonTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|MutateTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|ReplaceBranchXR|DeleteMaliciousR|DeleteTerminalR|AddTreeWithSub|AddToLeafR|AddTreeWithAdd|DeleteMaliciousR,DeleteTerminalR,AddXD,50,50,51,51,4
51,x*x*x*x*3*x+1,25,-10,-0.04880004857035484,0.000001099027560161221,-0.03839997675734332,0.000004280612008244647,6338.089453571429,8450.8958,8451.250766666666,8450.2236,-0.9599988659502021,0.00035782205641663844,0.0000005311028635760931,0.00017900199044304824,211281.10916666666,211259.32,211284.19,211202.6,((((7)+(6))/((8)-(4)))+((4)-((3)+((0)-(x))))),(((x)*((5)+(3)))+((x)-(0))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|ReplaceBranchXR|AddTreeWithSub|AddTreeWithSub|SkipD|AddToLeafR|AddXD|DeleteTerminalR|DeleteTerminalR|SkipD|AddTreeWithDiv|AddTreeWithAdd|SubXD,MultXD|MultXD|MutateNonTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|MutateTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|ReplaceBranchXR|DeleteMaliciousR|DeleteTerminalR|AddTreeWithSub|AddToLeafR|AddTreeWithAdd|DeleteMaliciousR,SubXD,AddXD,51,50,52,52,4
52,x*x*x*x*3*x+1,25,-10,-0.043599981257631086,0.0000015586105765775158,-0.03839990945993076,0.000007601352150863838,7394.835996349206,8450.798700000001,8451.606228571429,8449.521999999999,-0.959997773551649,0.00032828753747435904,0.000002035519030039821,0.0001559610979726363,211279.89083333334,211258.12,211289.96,211208.84,((((3)/(1))-((5)*(4)))+((8)-((2)+((0)-(x))))),(((x)*((x)+(3)))+((4)-(0))),AddTreeWithAdd|DeleteTerminalR|MutateTerminalR|AddToLeafR|AddTreeWithDiv|FellTreeD|SubXD|SubXD|ReplaceBranchXR|AddTreeWithSub|MutateNonTerminalR|SkipD|AddToLeafR|AddXD|DeleteTerminalR|DeleteTerminalR|SkipD|AddTreeWithDiv|AddTreeWithAdd|SubXD,MultXD|DeleteTerminalR|MutateNonTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|MutateTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|ReplaceBranchXR|DeleteMaliciousR|DeleteTerminalR|AddTreeWithSub|AddToLeafR|AddTreeWithAdd|DeleteMaliciousR,DeleteTerminalR,AddXD,52,52,53,53,4
53,x*x*x*x*3*x+1,25,-10,-0.046200002692184994,0.000003997312849992722,-0.038399960332869174,0.000023050177443769833,6866.527280000001,8450.2835,8451.337520000001,8446.258,-0.959999415367984,0.0015880483646680944,0.000000805655079330398,0.0007835664899024071,211276.96664285712,211190.96,211281.288,210942.68,((((x)-(3))-((0)-((2)/(5))))-((8)+((1)+((0)-(x))))),(((x)*((7)-(1)))+((0)*(9))),SkipD|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|ReplaceBranchXR|AddTreeWithSub|MutateNonTerminalR|SkipD|AddToLeafR|AddXD|DeleteTerminalR|DeleteTerminalR|SkipD|AddTreeWithDiv|AddTreeWithAdd|SubXD,MultXD|MultXD|MutateNonTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|MutateTerminalR|ReplaceBranchR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|ReplaceBranchXR|AddToLeafR|DeleteTerminalR|AddTreeWithMult|AddToLeafR|AddTreeWithAdd|DeleteMaliciousR,SubXD,AddXD,53,53,54,54,4
54,x*x*x*x*3*x+1,25,-10,-0.05140006478535568,0.0000016434918640613092,-0.03839986958048677,0.000009123515819429903,5809.808306666666,8450.7808,8451.81687,8449.2004,-0.9599891191803035,0.00032715159443815996,0.000022614528787793406,0.000167587113328192,211240.49925,211262.02000000002,211335.672,211209.08,((((7)-(9))-((0)*((9)*(9))))+(((1)-(6))/((5)+((x)-(x))))),((((0)*(3))+((4)+(6)))*((0)+((x)+(x)))),DeleteMaliciousR|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|ReplaceBranchXR|AddTreeWithSub|AddTreeWithSub|SkipD|AddToLeafR|AddXD|DeleteTerminalR|DeleteTerminalR|SkipD|AddTreeWithDiv|AddTreeWithAdd|SubXD,MultXD|MultXD|MutateNonTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|MutateTerminalR|ReplaceBranchR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|ReplaceBranchXR|AddToLeafR|DeleteTerminalR|AddTreeWithMult|AddToLeafR|AddTreeWithAdd|DeleteMaliciousR,SubXD,AddXD,54,53,55,55,4
55,x*x*x*x*3*x+1,25,-10,-0.04880001170661423,0.00004308113986428105,-0.038399968004271146,0.00018676039458874856,6338.284166190477,8442.0259,8451.297,8411.6696,-0.9599969783915235,0.012955430328353855,0.5200007160664385,0.0064909314337575665,158464.32333333333,210598.05,211294.16,208541,((((0)-(0))*((x)/((6)-(7))))*((1)+((4)+((0)-(x))))),((((x)-(0))*((8)*(8)))*((3)+((x)-((0)+(x))))),DeleteMaliciousR|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|ReplaceBranchXR|MultXD|MutateNonTerminalR|SkipD|AddToLeafR|AddXD|DeleteTerminalR|DeleteTerminalR|SkipD|AddTreeWithDiv|AddTreeWithAdd|SubXD,MultXD|MultXD|MutateNonTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|MutateTerminalR|ReplaceBranchR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|ReplaceBranchXR|AddToLeafR|DeleteTerminalR|AddTreeWithMult|AddToLeafR|AddTreeWithAdd|DeleteMaliciousR,SubXD,AddXD,55,53,56,56,4
56,x*x*x*x*3*x+1,25,-10,-0.04099993621874434,0.000001264658999882363,-0.03839969344052849,0.00001005688234754313,7923.269389722222,8450.8609,8452.747233333333,8449.0032,-0.9599854346859574,0.0008148498046651453,0.000007223557408523045,0.00040699394711655497,211298.12133333334,211235.01,211355.13333333336,211106.04,((((2)/(6))-((1)-((0)+(2))))+((9)*((x)+((0)-(x))))),(((2)*((0)+(8)))+((6)*((x)*(4)))),DeleteMaliciousR|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|ReplaceBranchXR|AddTreeWithSub|MutateNonTerminalR|SkipD|AddToLeafR|AddXD|DeleteTerminalR|DeleteTerminalR|SkipD|AddTreeWithDiv|AddTreeWithAdd|SubXD,MultXD|MultXD|MutateNonTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|MutateTerminalR|ReplaceBranchR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|ReplaceBranchXR|AddToLeafR|DeleteTerminalR|AddTreeWithMult|AddToLeafR|AddTreeWithAdd|DeleteMaliciousR,DeleteTerminalR,AddXD,55,56,57,57,4
57,x*x*x*x*3*x+1,25,-10,-0.04100000609016476,0.0000002848727280399691,-0.0383999465421601,0.000007703587024125893,7922.90033202381,8451.0679,8451.410361904762,8449.500399999999,-0.9599975874733612,0.0005121209855063686,0.0000015034179075094902,0.0002712688133139839,211281.8657142857,211255.91999999998,211290.9428571429,211170,((((2)/(7))-((x)+(x)))-((0)*((6)+((x)-(x))))),((((x)-(2))-((x)*(5)))+((5)+((0)*((5)+(x))))),DeleteMaliciousR|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|ReplaceBranchXR|AddTreeWithSub|MutateNonTerminalR|SkipD|AddToLeafR|AddXD|DeleteTerminalR|DeleteTerminalR|SkipD|AddTreeWithDiv|AddTreeWithAdd|SubXD,MultXD|MultXD|MutateNonTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|MutateTerminalR|ReplaceBranchR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|ReplaceBranchXR|AddToLeafR|DeleteTerminalR|AddTreeWithMult|AddToLeafR|AddTreeWithAdd|DeleteMaliciousR,SubXD,AddXD,55,56,58,58,4
58,x*x*x*x*3*x+1,25,-10,-0.046199973689320446,-0.01999754488867837,-0.03839990594211352,-0.01998269201460444,6866.680471825397,6665.4973,8451.62480952381,6662.359200000001,-0.9599999040759213,-2,0.0000006415356551981497,0,211276.09666666665,32767,211278.70666666664,32767,((((4)+(0))-((x)/(6)))+((0)-((0)+((x)-(x))))),((((5)*(2))-((2)*((5)+(0))))*((5)*((1)+((x)/(x))))),DeleteMaliciousR|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|ReplaceBranchXR|AddTreeWithSub|MutateNonTerminalR|SkipD|AddToLeafR|AddXD|DeleteTerminalR|DeleteTerminalR|SkipD|AddTreeWithDiv|AddTreeWithAdd|SubXD,MultXD|MultXD|MutateNonTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|MutateTerminalR|ReplaceBranchR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|ReplaceBranchXR|AddToLeafR|DivXD|AddTreeWithMult|AddToLeafR|AddTreeWithAdd|DeleteMaliciousR,SubXD,AddXD,58,58,59,59,4
59,x*x*x*x*3*x+1,25,-10,-0.04619997576471542,-0.0000014978480495187926,-0.03839992322647851,0.0000033586049104961688,6866.66950968254,8451.4448,8451.533514285715,8450.4184,-0.9599985838576816,0.0001499444807842083,0.0000007380295588218212,0.00006578115760984594,211279.86000000002,211267.21999999997,211285.68000000005,211246.52,((((2)/(7))-((2)+((1)-(2))))-((0)+((4)+((0)-(x))))),((((x)*(5))+((6)-(6)))+((0)*((6)+(0)))),DeleteMaliciousR|DeleteTerminalR|MutateTerminalR|DivXD|AddTreeWithDiv|FellTreeD|SubXD|SubXD|ReplaceBranchXR|AddTreeWithSub|MutateNonTerminalR|SkipD|AddToLeafR|AddXD|DeleteTerminalR|DeleteTerminalR|SkipD|AddTreeWithDiv|AddTreeWithAdd|SubXD,MultXD|MultXD|MutateNonTerminalR|MutateTerminalR|AddXD|FellTreeD|AddXD|MutateTerminalR|ReplaceBranchR|AddRandomSubTreeR|AddXD|ReplaceBranchR|SkipD|ReplaceBranchXR|AddToLeafR|DeleteTerminalR|AddTreeWithMult|AddToLeafR|AddTreeWithAdd|DeleteMaliciousR,DeleteTerminalR,AddXD,59,56,60,60,4
