gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
38,x*x*x*x*3*x+1,25,-10,-0.038400012476441016,0.0000015756476531904371,-0.03840000219615654,0.0000066339073316646385,8451.0621,8450.7951,8451.1164,8449.7264,-0.96,0.000533893227034391,0.000000058333047880051227,0.00026625966569630166,211277.8,211249.78,211278.2,211165.4,((0)*(x)),(((0)+(3))*((x)*(6))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|AddTreeWithAdd|AddTreeWithMult|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|MultXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|DeleteMaliciousR,ReplaceBranchR,AddRandomSubTreeR,38,38,39,39,2
39,x*x*x*x*3*x+1,25,-10,-0.0384000122681848,0.00000010933672210609855,-0.038400001817508855,0.0000007459359271362365,8451.063199999999,8451.1049,8451.1184,8450.9704,-0.9600000378647678,0.00006058362859972047,0.00000004829304418460641,0.0000312452515212084,211277.64,211275.11,211278,211265.4,((1)-(0)),(((0)+(2))*((x)+(0))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|AddTreeWithAdd|AddTreeWithMult|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|MultXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|DeleteMaliciousR,ReplaceBranchR,AddRandomSubTreeR,39,39,40,40,2
40,x*x*x*x*3*x+1,25,-10,-0.038400011889537115,0.0000005793311296731943,-0.03840000302918143,0.0000022453807349769423,8451.065200000001,8451.0056,8451.112000000001,8450.653600000001,-0.96,0.00012457508630803833,0.00000006058362866934175,0.000062273249202522,211278.04,211271.6,211278.2,211251.88,((6)*(0)),(((0)+(x))-((7)*(6))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|AddTreeWithAdd|AddTreeWithMult|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|MultXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|MultXD|DeleteMaliciousR,ReplaceBranchR,MultXD,40,40,41,41,2
41,x*x*x*x*3*x+1,25,-10,-0.03840001084825599,0.00000042455888202441637,-0.0384000031806405,0.0000025445124011852295,8451.0707,8451.0383,8451.1112,8450.590400000001,-0.9600000378647678,0.00012249252407491476,0.000000052830058931459443,0.000056205137825900305,211277.76,211269.61,211278,211252.32,(1),(((0)+(5))+((x)*(4))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|AddTreeWithAdd|AddTreeWithMult|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|MultXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|DeleteMaliciousR,ReplaceBranchR,DeleteMaliciousR,41,41,42,42,2
42,x*x*x*x*3*x+1,25,-10,-0.03840001115117414,0.0000002508543292037804,-0.03839999954562279,0.0000011567686585772,8451.0691,8451.075,8451.1304,8450.883600000001,-0.9600001135943037,0.00003275302421173981,0.000000013116740287479069,0.000015272677183146467,211277.5,211276.09,211277.6,211271.28,(5),(((0)+(5))+((x)+(0))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|AddTreeWithAdd|AddTreeWithMult|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|MultXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|AddTreeWithSub|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|DeleteMaliciousR,ReplaceBranchR,DeleteMaliciousR,42,42,43,43,2
43,x*x*x*x*3*x+1,25,-10,-0.03840000452483976,0.000000037415463049158186,-0.03840000143886118,0.00000312384334967158,8451.1041,8451.1201,8451.1204,8450.468,-0.96,0.000152405690696019,0.00000005645957286602413,0.00009043732163659982,211277.83000000002,211273.05,211278.2,211246,((0)+(0)),(((5)*(x))+((5)-(0))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|AddTreeWithAdd|AddTreeWithMult|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|ReplaceBranchR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|MultXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|AddTreeWithSub|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|DeleteMaliciousR,ReplaceBranchR,DeleteMaliciousR,43,43,44,44,2
44,x*x*x*x*3*x+1,25,-10,-0.038400005887971406,0.00000025938265489893037,-0.03839999780384347,0.0000013366263059818237,8451.096899999999,8451.0732,8451.1396,8450.8456,-0.9599996592170891,0.00006342348619035605,0.00000023254229301424958,0.00002451335555377352,211278.17,211271.4,211280,211264.8,((0)-(7)),(((0)+((x)+(4)))+((5)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|AddTreeWithAdd|AddTreeWithMult|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|MultXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,ReplaceBranchR,MultXD,44,44,45,45,2
45,x*x*x*x*3*x+1,25,-10,-0.03840000562291803,0.0000013730711450611417,-0.03839999734946625,0.0000027414091941369727,8451.098300000001,8450.8379,8451.142,8450.548799999999,-0.9599997122277641,0.0000904967952208247,0.0000002086230737341041,0.00002363965468063333,211278.07,211265.97,211279.72,211259.08,((0)-(6)),(((0)+((x)*(4)))-((2)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|AddTreeWithAdd|AddTreeWithMult|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|MultXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,ReplaceBranchR,AddRandomSubTreeR,45,45,46,46,2
46,x*x*x*x*3*x+1,25,-10,-0.03840000653167246,0.0000011638703419954423,-0.03840000189323839,0.0000020522704188148252,8451.0935,8450.8821,8451.118,8450.6944,-0.9600000378647678,0.00004770960752229193,0.000000028587272872259862,0.000011250042468551974,211277.79,211271.3,211278,211268.12,(1),(((6)*((8)+(4)))*((9)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|AddTreeWithAdd|AddTreeWithMult|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|AddTreeWithDiv|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|MultXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,ReplaceBranchR,AddRandomSubTreeR,46,46,47,47,2
47,x*x*x*x*3*x+1,25,-10,-0.0384000047141636,0.000002255793546141871,-0.03840000272626329,0.00000426357286270166,8451.1031,8450.6514,8451.1136,8450.2272,-0.9600000378647678,0.000209013518668767,0.000000043448343107926456,0.00008187176215693799,211277.66999999998,211259.75,211278,211234.04,(1),(((0)+((2)*(x)))*((3)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|AddTreeWithAdd|AddTreeWithMult|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|MultXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,ReplaceBranchR,AddRandomSubTreeR,47,47,48,48,2
48,x*x*x*x*3*x+1,25,-10,-0.03840000537679704,0.0000017895836006449959,-0.03840000060583629,0.0000038167686017792216,8451.0996,8450.7499,8451.1248,8450.321600000001,-0.96,0.00020484839420251987,0.00000006101595327551659,0.00009231064579021574,211277.83000000002,211263.87,211278.2,211234.92,((6)*(0)),(((5)-((9)+(6)))*((x)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|AddTreeWithAdd|AddTreeWithMult|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|MultXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,ReplaceBranchR,MultXD,48,48,49,49,2
49,x*x*x*x*3*x+1,25,-10,-0.03840000393793586,0.000004654526591008795,-0.03839999409309621,0.00002658674676327512,8451.1072,8450.1446,8451.1592,8445.5108,-0.959999288142364,0.001272256200592477,0.0000003927910779318043,0.0006203216398692693,211278.89,211205.99,211281.96,211009.4,((0)-((8)+(6))),(((0)+((7)*(6)))*((x)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|AddTreeWithAdd|AddTreeWithMult|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|MultXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,ReplaceBranchR,AddRandomSubTreeR,49,49,50,50,2
50,x*x*x*x*3*x+1,25,-10,-0.038400014767259474,0.000002855495194311849,-0.03839999931843418,0.000010238633233341875,8451.050000000001,8450.524700000002,8451.1316,8448.9648,-0.96,0.0004748241891496945,0.00000007329221164749957,0.00021847700365070332,211277.7,211247.1,211278.2,211177.88,((2)*(0)),(((0)+((3)*(x)))*((5)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|AddTreeWithAdd|AddTreeWithMult|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|MultXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,ReplaceBranchR,AddRandomSubTreeR,50,50,51,51,2
51,x*x*x*x*3*x+1,25,-10,-0.03840001007202826,0.000001731839820675393,-0.038400003483558647,0.0000035271031275374234,8451.0748,8450.7621,8451.1096,8450.3828,-0.9600000833024893,0.00020617366107813142,0.00000002344356161600783,0.00009263159390271497,211277.59,211263.65,211277.76,211234.64,(3),(((4)-((7)+(x)))*((6)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|AddTreeWithAdd|AddTreeWithMult|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|MultXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,ReplaceBranchR,MultXD,51,51,52,52,2
52,x*x*x*x*3*x+1,25,-10,-0.038400005414661806,0.000001708647650351502,-0.03839999795530254,0.000004795572851343166,8451.099400000001,8450.767,8451.1388,8450.1148,-0.9599997122277641,0.00018705195330146992,0.00000019945306164936358,0.00007699236713749887,211278.18,211263.08,211279.72,211238.68,((3)-(9)),(((0)+((6)+(x)))*((5)+(x))),MultXD|DeleteNonTerminalR|DeleteTerminalR|AddTreeWithDiv|FellTreeD|MultXD|AddTreeWithMult|SubXD|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|MultXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|AddTreeWithDiv|MutateTerminalR|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,DeleteNonTerminalR,AddRandomSubTreeR,52,52,53,53,2
53,x*x*x*x*3*x+1,25,-10,-0.03840001813722381,0.000001203152999223949,-0.038400002953451896,0.0000016622633097050973,8451.0322,8450.8738,8451.1124,8450.7768,-0.96,0.00004165124466233365,0.0000005747924976902923,0.000009594691101081333,211276.33000000002,211271.46000000002,211278.2,211269.4,((6)*(0)),(((4)*((3)+(8)))*((5)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|MultXD|AddTreeWithMult|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,MultXD|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|MultXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|FellTreeD|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,ReplaceBranchR,MultXD,53,53,54,54,2
54,x*x*x*x*3*x+1,25,-10,-0.038400007762277415,0.000002221241945456333,-0.03839999780384347,0.000007029594155955362,8451.087000000001,8450.658699999998,8451.1396,8449.6428,-0.96,0.0003027288191589144,0.0000000588225644745108,0.00012661037950963719,211277.86000000002,211253.58,211278.2,211214.24,((x)*(0)),(((0)+((9)*(1)))+((x)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|MultXD|AddTreeWithMult|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|DivXD|MultXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,ReplaceBranchR,AddRandomSubTreeR,54,54,55,55,2
55,x*x*x*x*3*x+1,25,-10,-0.03840001262790008,0.0000016613167940954744,-0.038399999772811395,0.000004592996343213184,8451.0613,8450.777,8451.1292,8450.1576,-0.9600000605836286,0.00017947899972648766,0.000000023947781936198802,0.0000727025523821244,211277.72,211263.17,211277.88,211240.28,(2),(((0)+((x)*(5)))-((0)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|MultXD|AddTreeWithMult|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|MultXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,ReplaceBranchR,MultXD,55,55,56,56,2
56,x*x*x*x*3*x+1,25,-10,-0.03840000346462626,0.0000015789631142963907,-0.03839999984854093,0.000004151871797470362,8451.1097,8450.794399999999,8451.1288,8450.2508,-0.9599999621352321,0.00015751743435905282,0.00000006899289058386541,0.00006119649676090986,211277.86000000002,211264.25,211278.4,211244.92,((0)-(1)),(((0)+((8)+(x)))*((4)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|MultXD|AddTreeWithMult|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|MultXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,ReplaceBranchR,AddRandomSubTreeR,56,56,57,57,2
57,x*x*x*x*3*x+1,25,-10,-0.0384000128550887,0.0000018194020963857383,-0.03840000378647678,0.000002737622717348724,8451.0601,8450.743600000002,8451.108,8450.5496,-0.9600000833024893,0.00015278433837470612,0.00000002900220412432479,0.00005047886254139514,211277.56,211261.40000000002,211277.76,211245.92,(3),(((4)*((x)+(3)))+((4)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|MultXD|AddTreeWithMult|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|MultXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|DivXD|AddXD,ReplaceBranchR,MultXD,57,57,58,58,2
58,x*x*x*x*3*x+1,25,-10,-0.03840000386220632,0.0000012637366278224987,-0.03839999750092532,0.0000018856654401649395,8451.1076,8450.861,8451.1412,8450.729599999999,-0.959999606206414,0.000048845550558491054,0.00000034576705076690013,0.00000836370783423116,211277.8,211270.47,211280.28,211267.88,((0)-(8)),(((0)+((6)+(4)))*((9)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|MultXD|AddTreeWithMult|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|MultXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,ReplaceBranchR,AddRandomSubTreeR,58,58,59,59,2
59,x*x*x*x*3*x+1,25,-10,-0.038400006645266764,0.0000015770675819863745,-0.03840000098448396,0.000002832284637035658,8451.0929,8450.7948,8451.122800000001,8450.529600000002,-0.96,0.00014502206096044914,0.00000006381084108012208,0.00006296225135285369,211277.7,211266.8,211278.2,211247.56,((3)+((6)*(0))),(((0)+((x)*(4)))-((4)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|MultXD|AddTreeWithMult|ReplaceBranchR|AddTreeWithSub|MutateTerminalR|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|MultXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,ReplaceBranchR,AddRandomSubTreeR,59,59,60,60,2
60,x*x*x*x*3*x+1,25,-10,-0.03840000660740199,0.0000017124433025233199,-0.03840000151459072,0.000003843273939291453,8451.0931,8450.766200000002,8451.12,8450.315999999999,-0.9599999242704643,0.000210528109383791,0.0000001024216890698455,0.00009521770482035955,211277.79,211263.55,211278.6,211233.72,((0)+((4)-(6))),(((0)+((2)+(x)))*((6)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|MultXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,AddRandomSubTreeR,AddRandomSubTreeR,60,60,61,61,2
61,x*x*x*x*3*x+1,25,-10,-0.038400006342348615,0.000001311540897264841,-0.03840000166604979,0.0000016868754088245818,8451.094500000001,8450.850900000001,8451.119200000001,8450.7716,-0.9600000605836286,0.00004316583537735766,0.00000003407829113344363,0.00000523187332649029,211277.79,211270.7,211277.88,211269.08,((2)-(0)),(((3)*((4)+(6)))*((8)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|MultXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,AddRandomSubTreeR,AddRandomSubTreeR,61,61,62,62,2
