gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
43,x*x*x*x*3*x+1,25,-10,-0.05140026562134665,-0.00000005820372129267908,-0.038399809010110836,0.0000004808825520097905,5808.7475,8451.140300000001,8452.1368,8451.0264,-0.96,0.0000344569387660385,0.000021431458617160448,0.000028505896940418272,211221.6,211274.97000000003,211278.2,211270.92,(((0)*((0)-(x)))*((x)*((3)-(3)))),(((6)-(0))+((x)+(8))),ReplaceBranchXR|DivXD|AddTreeWithSub|AddTreeWithSub|SkipD|SkipD|ReplaceBranchXR|DeleteMaliciousR|DeleteTerminalR|SkipD|MutateNonTerminalR|SubXD|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|AddTreeWithSub|DeleteNonTerminalR,SubXD|AddRandomSubTreeR|AddRandomSubTreeR|MutateNonTerminalR|SubXD|SubXD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,ReplaceBranchXR,AddRandomSubTreeR,43,43,44,44,4
44,x*x*x*x*3*x+1,25,-10,-0.043599722072603805,-0.00000007372137647961798,-0.0383988882904152,0.0000030329679067728945,7396.205,8451.1436,8457,8450.4872,-0.9598936000022719,0.00011927401880559206,0.00005319999886405081,0.00005852311935625775,211418.7,211271.54,211840.2,211253,(((0)-(x))*((x)*(x))),(((x)*(0))+((8)-(x))),ReplaceBranchXR|DivXD|AddTreeWithSub|AddTreeWithSub|SkipD|SkipD|ReplaceBranchXR|DeleteMaliciousR|DeleteTerminalR|SkipD|MutateNonTerminalR|SubXD|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|AddTreeWithSub|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|MutateTerminalR|SubXD|AddRandomSubTreeR|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,ReplaceBranchXR,AddRandomSubTreeR,44,44,45,45,4
45,x*x*x*x*3*x+1,25,-10,-0.04359959056826497,-0.0000006391859295896375,-0.038398362273059886,0.0000018894519169531883,7396.899600000001,8451.2631,8459.778400000001,8450.7288,-0.9598936000022719,0.00006266619083284405,0.00005319999886405081,0.000029625954721104374,211418.7,211273.55000000002,211840.2,211264.96,(((0)/((6)-(7)))-((x)*((x)*(x)))),(((x)-(0))-((5)+(x))),ReplaceBranchXR|DivXD|AddTreeWithSub|AddTreeWithSub|SkipD|SkipD|ReplaceBranchXR|DeleteMaliciousR|DeleteTerminalR|SkipD|MutateNonTerminalR|SubXD|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|AddTreeWithSub|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|MutateTerminalR|SubXD|SubXD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,AddTreeWithSub,AddRandomSubTreeR,45,45,46,46,4
46,x*x*x*x*3*x+1,25,-10,-0.046198959968420786,-0.0000002470104831797355,-0.03839680800006815,0.000001575174861169933,6872.0349,8451.1802,8467.988000000001,8450.7952,-0.96,0.00011927401880559206,0,0.00005960357889048775,211278.2,211270.84,211278.2,211253,((0)*((x)*(x))),(((x)*(x))-((0)+(0))),ReplaceBranchXR|DivXD|AddTreeWithSub|AddTreeWithSub|SkipD|SkipD|ReplaceBranchXR|DeleteMaliciousR|DeleteTerminalR|SkipD|MutateNonTerminalR|SubXD|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|AddTreeWithSub|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|MutateTerminalR|SubXD|SubXD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,ReplaceBranchXR,AddRandomSubTreeR,46,46,47,47,4
47,x*x*x*x*3*x+1,25,-10,-0.046200605344044014,0.0000004307361734219704,-0.03839894281568093,0.0000031882134550594113,6863.344099999999,8451.037,8456.712000000001,8450.454399999999,-0.96,0.00023854803761118413,0,0.00011880523102603569,211278.2,211265.43,211278.2,211227.8,(0),(((x)*(0))+((8)-(0))),ReplaceBranchXR|DivXD|AddTreeWithSub|AddTreeWithSub|SkipD|SkipD|ReplaceBranchXR|DeleteMaliciousR|DeleteTerminalR|SkipD|MutateNonTerminalR|SubXD|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|MutateTerminalR|SubXD|SubXD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,SkipD,AddRandomSubTreeR,47,47,48,48,4
48,x*x*x*x*3*x+1,25,-10,-0.0384,-0.0000001585073363942134,-0.0384,0.0000014559003247882423,8451.128,8451.161500000002,8451.128,8450.8204,-0.96,0.00003294234805115225,0,0.00001500274057427694,211278.2,211275.15000000002,211278.2,211271.24,(0),(((x)+(6))*((1)-(0))),ReplaceBranchXR|DivXD|AddTreeWithSub|AddTreeWithSub|SkipD|SkipD|ReplaceBranchXR|DeleteMaliciousR|DeleteTerminalR|SkipD|MutateNonTerminalR|SubXD|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|MutateTerminalR|SubXD|SubXD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,ReplaceBranchXR,AddRandomSubTreeR,48,48,49,49,4
49,x*x*x*x*3*x+1,25,-10,-0.0384,-0.0000007235231237209117,-0.0384,0.0000007099643976547608,8451.128,8451.280900000002,8451.128,8450.978000000001,-0.96,0.00003275302421173981,0,0.00001427471198952023,211278.2,211272.97,211278.2,211271.28,(0),(((9)+(0))+((x)-(4))),ReplaceBranchXR|DivXD|AddTreeWithSub|AddTreeWithSub|SkipD|SkipD|ReplaceBranchXR|DeleteMaliciousR|DeleteTerminalR|SkipD|MutateNonTerminalR|SubXD|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|MutateTerminalR|SubXD|SubXD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|AddToLeafR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,ReplaceBranchXR,AddRandomSubTreeR,49,49,50,50,4
50,x*x*x*x*3*x+1,25,-10,-0.0384,0.0000013210470198401662,-0.0384,0.000011313992640986882,8451.128,8450.848899999999,8451.128,8448.7376,-0.96,0.00032715159443815996,0,0.00015668431300429176,211278.2,211258.55,211278.2,211209.08,(0),(((x)*(5))+((6)-(0))),ReplaceBranchXR|DivXD|AddTreeWithSub|AddTreeWithSub|SkipD|SkipD|ReplaceBranchXR|DeleteMaliciousR|DeleteTerminalR|SkipD|MutateNonTerminalR|SubXD|MultXD|MutateTerminalR|SkipD|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddToLeafR|AddRandomSubTreeR|MutateTerminalR|SubXD|SubXD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,SkipD,SubXD,50,50,51,51,4
51,x*x*x*x*3*x+1,25,-10,-0.0384,-0.0000011456309051948274,-0.0384,0.0000010791458844332527,8451.128,8451.3701,8451.128,8450.9,-0.96,0.000033888967247938934,0,0.00001689195668349721,211278.2,211276.32,211278.2,211271.04,(0),(((x)+(6))+((5)-(0))),ReplaceBranchXR|DivXD|AddTreeWithSub|AddTreeWithSub|SkipD|SkipD|ReplaceBranchXR|DeleteMaliciousR|DeleteNonTerminalR|SkipD|MutateNonTerminalR|SubXD|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|MutateTerminalR|SubXD|SubXD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,ReplaceBranchXR,AddRandomSubTreeR,51,51,52,52,4
52,x*x*x*x*3*x+1,25,-10,-0.0384,-0.0000002577678047483681,-0.0384,0.0000015941067275317722,8451.128,8451.1825,8451.128,8450.7912,-0.96,0.00006058362859972047,0,0.000029487757771848658,211278.2,211274.74,211278.2,211265.4,(0),(((x)*(3))-((0)+(1))),ReplaceBranchXR|DivXD|AddTreeWithSub|AddTreeWithSub|SkipD|SkipD|ReplaceBranchXR|DeleteMaliciousR|DeleteTerminalR|SkipD|MutateNonTerminalR|SubXD|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|MutateTerminalR|SubXD|SubXD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,ReplaceBranchXR,AddRandomSubTreeR,52,52,53,53,4
53,x*x*x*x*3*x+1,25,-10,-0.0384,0.00000011028380017838384,-0.0384,0.0000010204554942264167,8451.128,8451.104700000002,8451.128,8450.9124,-0.96,0.000031806405014815366,0,0.000013285421876150243,211278.2,211275.57,211278.2,211271.48,(0),(((x)+(0))+((4)-(2))),ReplaceBranchXR|DivXD|AddTreeWithSub|AddTreeWithSub|SkipD|SkipD|ReplaceBranchXR|DeleteMaliciousR|DeleteTerminalR|SkipD|MutateNonTerminalR|SubXD|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|MutateTerminalR|SubXD|SubXD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,ReplaceBranchXR,AddRandomSubTreeR,53,53,54,54,4
54,x*x*x*x*3*x+1,25,-10,-0.0384,0.000000006224538287493965,-0.0384,0.0000046043557735765515,8451.128,8451.1267,8451.128,8450.155200000001,-0.96,0.0002101494617051039,0,0.00011940147016849149,211278.2,211269.76,211278.2,211233.8,(0),(((x)*(x))+((3)-(0))),ReplaceBranchXR|DivXD|AddTreeWithSub|AddTreeWithSub|SkipD|SkipD|ReplaceBranchXR|DeleteMaliciousR|DeleteTerminalR|SkipD|MutateNonTerminalR|SubXD|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|MutateTerminalR|SubXD|SubXD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,ReplaceBranchXR,AddRandomSubTreeR,54,54,55,55,4
55,x*x*x*x*3*x+1,25,-10,-0.0384,-0.00000024625785594300213,-0.0384,0.0000066320140932691375,8451.128,8451.1801,8451.128,8449.7268,-0.96,0.0000030291814300480114,0,0.000002036147055779979,211278.2,211278.14,211278.2,211277.56,(0),(((3)+(0))-((4)+(7))),ReplaceBranchXR|DivXD|AddTreeWithSub|AddTreeWithSub|SkipD|SkipD|ReplaceBranchXR|DeleteMaliciousR|DeleteTerminalR|SkipD|MutateNonTerminalR|ReplaceBranchXR|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|MutateTerminalR|SubXD|SubXD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,ReplaceBranchXR,AddRandomSubTreeR,55,55,56,56,4
56,x*x*x*x*3*x+1,25,-10,-0.0384,0.0000003199867345293412,-0.0384,0.0000018307615267477299,8451.128,8451.0604,8451.128,8450.741199999999,-0.96,0.0001488085377478714,0,0.00006254758436550546,211278.2,211265.24000000002,211278.2,211246.76,(0),(((x)*(9))-((x)+(0))),ReplaceBranchXR|DivXD|AddTreeWithSub|AddTreeWithSub|SkipD|SkipD|ReplaceBranchXR|DeleteMaliciousR|DeleteTerminalR|SkipD|MutateNonTerminalR|SubXD|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|MutateTerminalR|SubXD|SubXD|SubXD|MutateNonTerminalR|MutateNonTerminalR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,SkipD,SubXD,56,56,57,57,4
57,x*x*x*x*3*x+1,25,-10,-0.0384,-0.0000007796217943022526,-0.0384,0.0000015941067275303947,8451.128,8451.292800000001,8451.128,8450.7912,-0.96,0.00006058362859972047,0,0.00002192472636817066,211278.2,211275.16999999998,211278.2,211265.4,(0),(((x)+(0))+((x)-(0))),ReplaceBranchXR|DivXD|AddTreeWithSub|AddTreeWithSub|SkipD|SkipD|ReplaceBranchXR|DeleteMaliciousR|DeleteTerminalR|SkipD|MutateNonTerminalR|ReplaceBranchXR|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|MutateTerminalR|AddRandomSubTreeR|SubXD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|MutateTerminalR|SkipD|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,ReplaceBranchXR,AddRandomSubTreeR,57,57,58,58,4
58,x*x*x*x*3*x+1,25,-10,-0.0384,0.0000002609060585297367,-0.0384,0.0000032147187925702657,8451.128,8451.072900000001,8451.128,8450.448800000002,-0.96,0.00003464626260545094,0,0.000016306048044843006,211278.2,211273.08000000002,211278.2,211270.88,(0),(((x)+(7))+((8)-(0))),ReplaceBranchXR|DivXD|AddTreeWithSub|AddTreeWithSub|SkipD|SkipD|ReplaceBranchXR|DeleteMaliciousR|DeleteTerminalR|SkipD|MutateNonTerminalR|SubXD|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|MutateTerminalR|SubXD|SubXD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,ReplaceBranchXR,AddRandomSubTreeR,58,58,59,59,4
59,x*x*x*x*3*x+1,25,-10,-0.0384,0.000003134787937199097,-0.0384,0.000012495373398678056,8451.128,8450.465699999999,8451.128,8448.488000000001,-0.96,0.00038622063232271865,0,0.00017162852595583127,211278.2,211250.03,211278.2,211196.6,(0),(((x)*(5))+((8)-(0))),ReplaceBranchXR|DivXD|AddTreeWithSub|AddTreeWithSub|SkipD|SkipD|ReplaceBranchXR|DeleteMaliciousR|DeleteTerminalR|SkipD|MutateNonTerminalR|SubXD|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|MutateTerminalR|SubXD|SubXD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,SkipD,AddRandomSubTreeR,59,59,60,60,4
60,x*x*x*x*3*x+1,25,-10,-0.0384,0.0000009541945304752723,-0.0384,0.000004759601321863068,8451.128,8450.9264,8451.128,8450.1224,-0.96,0.0002188583583162853,0,0.00010267514038988235,211278.2,211264.31,211278.2,211231.96,(0),(((x)-(2))*((0)+(8))),ReplaceBranchXR|DivXD|AddTreeWithSub|DeleteTerminalR|SkipD|SkipD|ReplaceBranchXR|DeleteMaliciousR|DeleteTerminalR|DeleteTerminalR|MutateNonTerminalR|SubXD|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|MutateTerminalR|SubXD|AddXD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,ReplaceBranchXR,AddRandomSubTreeR,60,60,61,61,4
61,x*x*x*x*3*x+1,25,-10,-0.0384,-0.0000006397192428359594,-0.0384,0.0000008027330789475704,8451.128,8451.263200000001,8451.128,8450.9584,-0.96,0.000018743060098112132,0,0.000007611312829346277,211278.2,211276.47,211278.2,211274.24,(0),(((x)+(0))-((8)+(1))),ReplaceBranchXR|DivXD|AddTreeWithSub|DeleteTerminalR|SkipD|SkipD|ReplaceBranchXR|DeleteMaliciousR|DeleteTerminalR|SkipD|MutateNonTerminalR|ReplaceBranchXR|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|MutateTerminalR|SubXD|SubXD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,ReplaceBranchXR,AddRandomSubTreeR,61,61,62,62,4
62,x*x*x*x*3*x+1,25,-10,-0.0384,0.000000461478960664931,-0.0384,0.000003479772167695334,8451.128,8451.030499999999,8451.128,8450.3928,-0.96,0.0001499444807842083,0,0.00006943901874132401,211278.2,211268.14,211278.2,211246.52,(0),(((x)*(9))-((0)+(4))),ReplaceBranchXR|DivXD|AddTreeWithSub|DeleteTerminalR|SkipD|SkipD|FellTreeD|DeleteMaliciousR|DeleteTerminalR|SkipD|MutateNonTerminalR|SubXD|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|MutateTerminalR|SubXD|FellTreeD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,SkipD,AddRandomSubTreeR,62,62,63,63,4
63,x*x*x*x*3*x+1,25,-10,-0.0384,-0.0000002748076870284472,-0.0384,0.000002737622717350101,8451.128,8451.1861,8451.128,8450.5496,-0.96,0.00003029181429992911,0,0.000015985630250652774,211278.2,211274.96000000002,211278.2,211271.8,(0),(((8)-(8))+((x)+(0))),ReplaceBranchXR|DivXD|AddTreeWithSub|AddTreeWithSub|SkipD|SkipD|ReplaceBranchXR|DeleteMaliciousR|DeleteTerminalR|SkipD|MutateNonTerminalR|SubXD|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|MutateTerminalR|SubXD|FellTreeD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,ReplaceBranchXR,AddRandomSubTreeR,63,63,64,64,4
64,x*x*x*x*3*x+1,25,-10,-0.0384,0.00000014818533096513703,-0.0384,0.000001323373637225708,8451.128,8451.0967,8451.128,8450.848399999999,-0.96,0.00003351031956925181,0,0.00001931998799055428,211278.2,211274.9,211278.2,211271.12,(0),(((3)-(0))+((x)+(6))),ReplaceBranchXR|DivXD|AddTreeWithSub|AddTreeWithSub|SkipD|SkipD|ReplaceBranchXR|DeleteMaliciousR|DeleteTerminalR|SkipD|MutateNonTerminalR|SubXD|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|MutateTerminalR|SubXD|FellTreeD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|AddTreeWithSub,ReplaceBranchXR,AddRandomSubTreeR,64,64,65,65,4
65,x*x*x*x*3*x+1,25,-10,-0.0384,-0.0000012913740810255325,-0.0384,0.000001898918108921055,8451.128,8451.4009,8451.128,8450.7268,-0.96,0.000033320995729839374,0,0.000026027118120672914,211278.2,211277.82,211278.2,211271.16,(0),(((x)+(9))-((1)+(0))),ReplaceBranchXR|DeleteMaliciousR|AddTreeWithSub|AddTreeWithSub|SkipD|SkipD|ReplaceBranchXR|DeleteMaliciousR|DeleteTerminalR|SkipD|MutateNonTerminalR|SubXD|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|MutateTerminalR|SubXD|FellTreeD|SubXD|AddRandomSubTreeR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,ReplaceBranchXR,AddRandomSubTreeR,65,65,66,66,4
66,x*x*x*x*3*x+1,25,-10,-0.0384,0.0000010294637860432592,-0.0384,0.0000059977792313683316,8451.128,8450.9105,8451.128,8449.8608,-0.96,0.0001499444807842083,0,0.00007631563001932442,211278.2,211269.78,211278.2,211246.52,(0),(((x)*(9))-((0)+(4))),ReplaceBranchXR|DivXD|AddTreeWithSub|AddTreeWithSub|SkipD|SkipD|ReplaceBranchXR|DeleteMaliciousR|DeleteTerminalR|SkipD|MutateNonTerminalR|SubXD|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithSub|SubXD|FellTreeD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,ReplaceBranchXR,AddRandomSubTreeR,66,66,67,67,4
67,x*x*x*x*3*x+1,25,-10,-0.0384,0.0000003682550079132414,-0.0384,0.0000023570818002082404,8451.128,8451.0502,8451.128,8450.63,-0.96,0.00005869039020600934,0,0.00003535268402996355,211278.2,211274.57,211278.2,211265.8,(0),(((x)*(x))+((0)-(2))),ReplaceBranchXR|DivXD|AddTreeWithSub|AddTreeWithSub|SkipD|SkipD|ReplaceBranchXR|DeleteMaliciousR|DeleteTerminalR|SkipD|MutateNonTerminalR|SubXD|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|MutateTerminalR|SubXD|FellTreeD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,SkipD,AddRandomSubTreeR,67,67,68,68,4
