gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
68,x*x*x*x*3*x+1,25,-10,-0.038401783600958354,0.00021228850967638187,-0.03839976887345689,0.0011337165878921734,8441.7071,8406.278199999999,8452.3488,8211.5984,-0.9599818400573272,0.03875610451054584,0.00000876504166875694,0.01811791085788327,211307.71,208770.7,211374.12,203089.88,(((3)*((4)*(1)))-((9)*(3))),((((x)*(x))*((x)*(2)))*((x)-((x)+(x)))),AddTreeWithDiv|ReplaceBranchR|AddToLeafR|MutateTerminalR|DeleteNonTerminalR|DivXD|DeleteMaliciousR|AddTreeWithDiv|AddTreeWithMult|AddXD|DeleteMaliciousR|DeleteTerminalR|AddTreeWithAdd|DeleteMaliciousR|SkipD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithSub|AddToLeafR,AddTreeWithAdd|AddTreeWithAdd|AddXD|ReplaceBranchXR|SkipD|DeleteNonTerminalR|DeleteNonTerminalR|SubXD|AddXD|SubXD|DeleteMaliciousR|DeleteNonTerminalR|DeleteNonTerminalR|ReplaceBranchXR|AddTreeWithMult|SkipD|MultXD|AddTreeWithMult|SubXD|AddXD,DeleteMaliciousR,DeleteNonTerminalR,68,68,69,69,3
69,x*x*x*x*3*x+1,25,-10,-0.03839992673167416,0.0008660138799401082,-0.038399716771536294,0.0033050262639496173,8451.515,8268.1582,8452.624,7752.848000000001,-0.9599905640998456,0.1295827018594441,0.000004664002421399363,0.06408317182640685,211297.75,204197.62,211328.04,183900.2,(((5)*((1)+(7)))*((5)-(9))),((((x)*(7))*((x)*(7)))*((x)-((x)+(x)))),AddTreeWithDiv|ReplaceBranchR|AddToLeafR|MutateTerminalR|DeleteNonTerminalR|DivXD|DeleteMaliciousR|AddTreeWithDiv|AddTreeWithMult|AddXD|DeleteMaliciousR|DeleteTerminalR|AddTreeWithAdd|DeleteMaliciousR|SkipD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithSub|AddToLeafR,AddTreeWithAdd|AddTreeWithAdd|AddXD|ReplaceBranchXR|SkipD|DeleteNonTerminalR|DeleteNonTerminalR|SubXD|AddXD|SubXD|DeleteMaliciousR|DeleteNonTerminalR|DeleteNonTerminalR|ReplaceBranchXR|AddTreeWithMult|SkipD|MultXD|AddTreeWithMult|SubXD|AddXD,DeleteMaliciousR,DeleteNonTerminalR,69,69,70,70,3
70,x*x*x*x*3*x+1,25,-10,-0.03840010107999784,0.0000787015870270141,-0.03839975062263878,0.0006062452254894264,8450.5941,8434.509600000001,8452.4452,8323.0416,-0.9599974327687382,0.0239354557166807,0.0000013591623347357891,0.012808421840986432,211281.21,210230.12,211291.76,206221.16,(((7)*((2)-(6)))-((0)-(3))),((((9)*(1))*((x)*(x)))*((x)-((x)+(x)))),AddTreeWithDiv|ReplaceBranchR|AddToLeafR|MutateTerminalR|DeleteNonTerminalR|DivXD|DeleteMaliciousR|AddTreeWithDiv|AddTreeWithMult|AddXD|DeleteMaliciousR|DeleteTerminalR|AddTreeWithAdd|DeleteMaliciousR|SkipD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithSub|AddToLeafR,AddTreeWithAdd|AddTreeWithAdd|AddXD|ReplaceBranchXR|SkipD|DeleteNonTerminalR|DeleteNonTerminalR|SubXD|AddXD|SubXD|DeleteMaliciousR|DeleteNonTerminalR|DeleteNonTerminalR|ReplaceBranchXR|AddTreeWithMult|SkipD|MultXD|AddTreeWithMult|SubXD|AddXD,DeleteMaliciousR,DeleteNonTerminalR,70,70,71,71,3
71,x*x*x*x*3*x+1,25,-10,-0.038401934662449795,0.00010111213048280593,-0.03839979393993323,0.0004541841041811243,8440.9092,8429.804800000002,8452.2164,8355.1688,-0.9599987050249387,0.026594698364526034,0.000019173845588211882,0.01278440149586035,211229.82,209678.1,211285.04,205659.32,(((4)-((9)+(1)))+((1)*(5))),((((x)*(2))*((5)*(x)))*((x)-((x)+(x)))),AddTreeWithDiv|ReplaceBranchR|AddToLeafR|MutateTerminalR|DeleteNonTerminalR|DivXD|DeleteMaliciousR|AddTreeWithDiv|AddTreeWithMult|AddXD|DeleteMaliciousR|DeleteTerminalR|AddTreeWithAdd|DeleteMaliciousR|SkipD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithSub|AddToLeafR,AddTreeWithAdd|AddTreeWithAdd|AddXD|ReplaceBranchXR|SkipD|DeleteNonTerminalR|DeleteNonTerminalR|SubXD|AddXD|SubXD|DeleteMaliciousR|DeleteNonTerminalR|DeleteNonTerminalR|ReplaceBranchXR|AddTreeWithMult|SkipD|MultXD|AddTreeWithMult|SubXD|AddXD,DeleteMaliciousR,DeleteNonTerminalR,71,71,72,72,3
72,x*x*x*x*3*x+1,25,-10,-0.03839989634519794,0.0004223779394231185,-0.03839934213752295,0.0014713718689386807,8451.675500000001,8361.8888,8454.6028,8140.2592,-0.9599563797874083,0.1425040538967106,0.000020890123296119257,0.06862217375041625,211347.55,202757.84,211508.6,181170.2,(((x)*((4)-(7)))-((6)*(4))),((((x)*(9))*((x)*(6)))*((x)-((x)+(x)))),AddTreeWithDiv|ReplaceBranchR|AddToLeafR|MutateTerminalR|DeleteNonTerminalR|DivXD|DeleteMaliciousR|AddTreeWithDiv|AddTreeWithMult|AddXD|DeleteMaliciousR|DeleteTerminalR|AddTreeWithAdd|DeleteMaliciousR|SkipD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithSub|AddToLeafR,AddTreeWithAdd|AddTreeWithAdd|AddXD|ReplaceBranchXR|SkipD|DeleteNonTerminalR|DeleteNonTerminalR|SubXD|AddXD|SubXD|DeleteMaliciousR|DeleteNonTerminalR|DeleteNonTerminalR|ReplaceBranchXR|AddTreeWithMult|SkipD|MultXD|AddTreeWithMult|SubXD|AddTreeWithDiv,DeleteMaliciousR,DeleteNonTerminalR,72,72,73,73,3
73,x*x*x*x*3*x+1,25,-10,-0.03839973861950736,0.00010022215532630319,-0.03839882831262288,0.0005075166297327425,8452.508600000001,8430.048,8457.316799999999,8343.900800000001,-0.9598880566002549,0.02585406350489555,0.000053112855549641354,0.01374106210848997,211450.27000000002,209987.96,211869.48,205815.8,(((9)*((8)*(3)))-((9)-(x))),((((8)*(9))*((7)*(2)))*((x)-((x)+(x)))),AddTreeWithDiv|ReplaceBranchR|AddToLeafR|MutateTerminalR|DeleteNonTerminalR|DivXD|DeleteMaliciousR|AddTreeWithDiv|AddTreeWithMult|AddXD|DeleteMaliciousR|DeleteTerminalR|AddTreeWithAdd|DeleteMaliciousR|SkipD|FellTreeD|AddTreeWithMult|MutateNonTerminalR|AddTreeWithSub|AddToLeafR,AddTreeWithAdd|AddTreeWithAdd|AddXD|ReplaceBranchXR|SkipD|DeleteNonTerminalR|DeleteNonTerminalR|SubXD|AddXD|SubXD|DeleteMaliciousR|DeleteNonTerminalR|DeleteNonTerminalR|ReplaceBranchXR|AddTreeWithMult|SkipD|MultXD|AddTreeWithMult|SubXD|AddXD,DeleteMaliciousR,DeleteNonTerminalR,73,73,74,74,3
74,x*x*x*x*3*x+1,25,-10,-0.03839964948584378,0.0004244684637927361,-0.038398240575695936,0.0016194836949576462,8452.9794,8361.490499999998,8460.4212,8108.9664,-0.9598995220519675,0.11910021952099174,0.000059055713808948875,0.05836158198869352,211361.44,204564.56,211808.92,186114.92,(((0)-((3)*(x)))*((x)*(7))),((((x)*(x))*((9)*(5)))*((x)-((x)+(x)))),AddTreeWithDiv|ReplaceBranchR|SkipD|MutateTerminalR|SkipD|DivXD|DeleteMaliciousR|AddTreeWithDiv|AddTreeWithMult|AddXD|DeleteMaliciousR|DeleteTerminalR|AddTreeWithAdd|DeleteMaliciousR|SkipD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithSub|AddToLeafR,AddTreeWithAdd|AddTreeWithAdd|AddXD|ReplaceBranchXR|SkipD|DeleteNonTerminalR|DeleteNonTerminalR|SubXD|AddXD|SubXD|DeleteMaliciousR|DeleteNonTerminalR|DeleteNonTerminalR|ReplaceBranchXR|AddTreeWithMult|SkipD|MultXD|AddTreeWithMult|SubXD|AddXD,SkipD,DeleteNonTerminalR,74,74,75,75,3
75,x*x*x*x*3*x+1,25,-10,-0.038399560560436426,0.00013906349304381382,-0.0383968332937331,0.000611940086577794,8453.4491,8421.7544,8467.8544,8321.8384,-0.9597455487598815,0.02867271682549365,0.0001167945312183234,0.01395210128260525,211710.65000000002,209625,212622.2,205220.28,(((6)*((5)*(x)))*((1)-(8))),((((x)*(7))*((4)*(9)))*((x)-((x)+(x)))),AddTreeWithDiv|ReplaceBranchR|AddToLeafR|MutateTerminalR|DeleteNonTerminalR|DivXD|DeleteMaliciousR|AddTreeWithDiv|AddTreeWithMult|AddXD|DeleteMaliciousR|DeleteTerminalR|MutateNonTerminalR|DeleteMaliciousR|SkipD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithSub|AddToLeafR,MutateNonTerminalR|AddTreeWithAdd|AddXD|ReplaceBranchXR|SkipD|DeleteNonTerminalR|DeleteNonTerminalR|SubXD|AddXD|SubXD|DeleteMaliciousR|DeleteNonTerminalR|DeleteNonTerminalR|ReplaceBranchXR|AddTreeWithMult|SkipD|MultXD|AddTreeWithMult|SubXD|AddXD,DeleteMaliciousR,DeleteNonTerminalR,75,75,76,76,3
76,x*x*x*x*3*x+1,25,-10,-0.03839981261443515,0.00008627190015584971,-0.03839924856105994,0.0006777793449584495,8452.117762121212,8432.9174,8455.097066666667,8307.928,-0.9599495186914694,0.031694325301900556,0.00002444342671987968,0.015802417006600185,211353.07,209541.12,211544.84,204581.88,(((7)*((6)*(6)))*((4)-(7))),((((x)*(5))*((7)*(8)))*((x)-((x)+(x)))),AddTreeWithDiv|ReplaceBranchR|SkipD|MutateTerminalR|DeleteNonTerminalR|DivXD|DeleteMaliciousR|AddTreeWithDiv|AddTreeWithMult|AddXD|DeleteMaliciousR|DeleteTerminalR|MutateNonTerminalR|DeleteMaliciousR|SkipD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithSub|AddToLeafR,AddTreeWithAdd|ReplaceBranchR|AddXD|ReplaceBranchXR|SkipD|DeleteNonTerminalR|DeleteNonTerminalR|SubXD|AddXD|SubXD|DeleteMaliciousR|DeleteNonTerminalR|DeleteNonTerminalR|ReplaceBranchXR|AddTreeWithMult|SkipD|MultXD|AddTreeWithMult|SubXD|AddXD,DeleteMaliciousR,DeleteNonTerminalR,76,76,77,77,3
77,x*x*x*x*3*x+1,25,-10,-0.03839951131730581,0.00018423837059864363,-0.03839833281427048,0.0006788698502732447,8453.709200000001,8412.2029,8459.934000000001,8307.6976,-0.9599075342368498,0.05299174264074571,0.0000491651043593973,0.025779080522827784,211461.13,208234.31,211766.6,200082.2,(((9)*((7)*(7)))-((9)*(3))),((((6)*(9))*((6)*(7)))*((x)-((x)+(x)))),AddTreeWithDiv|ReplaceBranchR|SkipD|MutateTerminalR|DeleteNonTerminalR|DivXD|DeleteMaliciousR|AddTreeWithDiv|AddTreeWithMult|AddXD|DeleteMaliciousR|DeleteTerminalR|MutateNonTerminalR|DeleteMaliciousR|SkipD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithSub|AddToLeafR,AddTreeWithAdd|ReplaceBranchR|AddXD|ReplaceBranchXR|SkipD|DeleteNonTerminalR|AddTreeWithDiv|SubXD|AddXD|SubXD|DeleteMaliciousR|DeleteNonTerminalR|DeleteNonTerminalR|ReplaceBranchXR|AddTreeWithMult|SkipD|MultXD|AddTreeWithMult|SubXD|AddXD,DeleteMaliciousR,AddXD,77,77,78,78,3
78,x*x*x*x*3*x+1,25,-10,-0.03840007020127964,0.0001759436035601719,-0.03839977576484464,0.0008616847360494385,8450.7572,8413.9557,8452.3124,8269.0728,-0.9599941082421186,0.03773754225471451,0.000002778199887697887,0.018050326015596137,211289.43,208962.46000000002,211309.32,203305.08,(((2)*((9)*(2)))-((8)+(0))),((((x)*(7))*((8)*(6)))*((x)-((x)+(x)))),AddTreeWithDiv|ReplaceBranchR|SkipD|MutateTerminalR|DeleteNonTerminalR|DivXD|DeleteMaliciousR|AddTreeWithDiv|AddTreeWithMult|AddXD|DeleteMaliciousR|DeleteTerminalR|MutateNonTerminalR|DeleteMaliciousR|SkipD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithSub|AddToLeafR,AddTreeWithAdd|ReplaceBranchR|AddXD|ReplaceBranchXR|SkipD|DeleteNonTerminalR|DeleteNonTerminalR|SubXD|AddXD|SubXD|DeleteMaliciousR|DeleteNonTerminalR|DeleteNonTerminalR|ReplaceBranchXR|AddTreeWithMult|SkipD|MultXD|AddTreeWithAdd|SubXD|MutateNonTerminalR,DeleteMaliciousR,DeleteNonTerminalR,78,78,79,79,3
79,x*x*x*x*3*x+1,25,-10,-0.038400157100921914,0.00023293191390772039,-0.03839947413410376,0.0014620912143325756,8450.2982,8401.9146,8453.9056,8142.22,-0.9599818400573272,0.06882300208918865,0.000009853351656832443,0.033526640525125044,211297.18,207344.44,211374.12,196737.4,(((4)*((0)-(6)))*((2)*(6))),((((x)*(9))*((9)*(8)))*((x)-((x)+(x)))),AddTreeWithDiv|ReplaceBranchR|SkipD|MutateTerminalR|DeleteNonTerminalR|DivXD|DeleteMaliciousR|AddTreeWithDiv|AddTreeWithMult|AddXD|DeleteMaliciousR|DeleteTerminalR|MutateNonTerminalR|DeleteMaliciousR|SkipD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithSub|AddToLeafR,AddTreeWithAdd|ReplaceBranchR|AddXD|ReplaceBranchXR|SkipD|DeleteNonTerminalR|AddTreeWithDiv|SubXD|AddXD|SubXD|DeleteMaliciousR|DeleteNonTerminalR|DeleteNonTerminalR|ReplaceBranchXR|AddTreeWithMult|SkipD|MultXD|AddTreeWithMult|SubXD|AddXD,DeleteMaliciousR,DeleteNonTerminalR,79,79,80,80,3
80,x*x*x*x*3*x+1,25,-10,-0.038399948409253766,0.00019992411211653828,-0.03839943119545699,0.0006221862927647083,8451.4005,8408.8886,8454.1324,8319.6736,-0.9599537141077499,0.02478779164154193,0.0000232987915654766,0.011722158057711558,211338.14,209329.32,211522.68,206041.08,(((9)*((4)*(9)))*((8)-(0))),((((6)*(x))*((9)*(4)))*((x)-((x)+(x)))),AddTreeWithDiv|ReplaceBranchR|AddToLeafR|MutateTerminalR|DeleteNonTerminalR|DivXD|DeleteMaliciousR|AddTreeWithDiv|AddTreeWithMult|AddXD|DeleteMaliciousR|DeleteTerminalR|MutateNonTerminalR|DeleteMaliciousR|SkipD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithSub|AddToLeafR,AddTreeWithAdd|ReplaceBranchR|AddXD|ReplaceBranchXR|SkipD|DeleteNonTerminalR|DeleteNonTerminalR|SubXD|AddXD|SubXD|DeleteMaliciousR|DeleteNonTerminalR|DeleteNonTerminalR|ReplaceBranchXR|AddTreeWithMult|SkipD|MultXD|AddTreeWithMult|SubXD|AddXD,DeleteMaliciousR,DeleteNonTerminalR,80,80,81,81,3
81,x*x*x*x*3*x+1,25,-10,-0.03839981957438107,0.00009896802055369136,-0.03839927102748888,0.000644446989798288,8452.081,8430.3045,8454.9784,8314.970399999998,-0.9599646645986193,0.024140304110883217,0.000017512889728738958,0.011490921348248645,211326.18,209793.85,211464.84,206177.88,(((9)*((4)*(3)))-((9)-(9))),((((x)*(x))*((5)*(6)))*((7)-((x)+(x)))),AddTreeWithDiv|ReplaceBranchR|SkipD|MutateTerminalR|DeleteNonTerminalR|DivXD|DeleteMaliciousR|AddTreeWithDiv|AddTreeWithMult|AddXD|DeleteMaliciousR|DeleteTerminalR|MutateNonTerminalR|DeleteMaliciousR|SkipD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithSub|AddToLeafR,AddTreeWithAdd|ReplaceBranchR|AddXD|ReplaceBranchXR|SkipD|DeleteNonTerminalR|AddTreeWithDiv|SubXD|AddXD|SubXD|DeleteMaliciousR|DeleteNonTerminalR|DeleteNonTerminalR|ReplaceBranchXR|AddTreeWithMult|SkipD|MultXD|AddTreeWithMult|SubXD|AddXD,DeleteMaliciousR,AddXD,81,81,82,82,3
82,x*x*x*x*3*x+1,25,-10,-0.038400301498214204,0.000122103839706028,-0.038399823020074955,0.0007341599843239865,8449.5355,8425.350900000001,8452.0628,8296.016000000001,-0.9599926542350323,0.01792972488406283,0.0000036732494024307117,0.0075952558764185015,211287.96000000002,209794.66,211317,207490.04,(((4)-((5)+(x)))-((9)*(x))),((((6)*(7))*((4)*(4)))*((x)-((x)+(x)))),AddTreeWithDiv|ReplaceBranchR|AddToLeafR|MutateTerminalR|DeleteNonTerminalR|DivXD|DeleteMaliciousR|AddTreeWithDiv|AddTreeWithMult|AddXD|DeleteMaliciousR|DeleteTerminalR|MutateNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithSub|AddToLeafR,AddTreeWithAdd|ReplaceBranchR|AddXD|ReplaceBranchXR|SkipD|DeleteNonTerminalR|AddTreeWithDiv|SubXD|AddXD|SubXD|DeleteMaliciousR|DeleteNonTerminalR|DeleteNonTerminalR|ReplaceBranchXR|AddTreeWithMult|SkipD|MultXD|AddTreeWithMult|SubXD|AddXD,AddTreeWithDiv,AddXD,82,82,83,83,3
83,x*x*x*x*3*x+1,25,-10,-0.03840003396469678,0.0006909601546797158,-0.03839985149438039,0.0029143451619712784,8450.948600000002,8305.146200000001,8451.9124,7835.3904,-0.9599935629894613,0.1425040538967106,0.000002981932409140539,0.0700042013385935,211294.81,203353.6,211312.2,181170.2,(((9)-((6)*(5)))-((8)*(4))),((((x)*(x))*((9)*(6)))*((x)-((x)+(x)))),AddTreeWithDiv|ReplaceBranchR|AddToLeafR|MutateTerminalR|DeleteNonTerminalR|DivXD|DeleteMaliciousR|AddTreeWithDiv|AddTreeWithMult|AddXD|DeleteMaliciousR|DeleteTerminalR|MutateNonTerminalR|DeleteMaliciousR|SkipD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithSub|AddToLeafR,AddTreeWithAdd|ReplaceBranchR|AddXD|ReplaceBranchXR|SkipD|DeleteNonTerminalR|AddTreeWithDiv|SubXD|AddXD|SubXD|DeleteMaliciousR|DeleteNonTerminalR|DeleteNonTerminalR|ReplaceBranchXR|AddTreeWithMult|SkipD|MultXD|AddTreeWithMult|SubXD|AddXD,DeleteMaliciousR,AddXD,83,83,84,84,3
84,x*x*x*x*3*x+1,25,-10,-0.038399877829326454,0.0007880105924359984,-0.03839948200997547,0.003099325912469911,8451.7733,8284.643,8453.864,7796.307999999999,-0.9599707986910149,0.10593653296932677,0.000013922353385975808,0.043548599839427146,211327.27,202365.72,211432.44,188896.12,(((1)-((6)*(5)))+((5)*(9))),((((x)*(5))*((x)*(8)))*((x)-((x)+(x)))),AddTreeWithDiv|ReplaceBranchR|AddToLeafR|MutateTerminalR|DeleteNonTerminalR|DivXD|DeleteMaliciousR|AddTreeWithDiv|AddTreeWithMult|AddXD|DeleteMaliciousR|DeleteTerminalR|MutateNonTerminalR|DeleteMaliciousR|SkipD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithSub|AddToLeafR,AddTreeWithAdd|ReplaceBranchR|AddXD|ReplaceBranchXR|SkipD|DeleteNonTerminalR|AddTreeWithDiv|SubXD|AddXD|SubXD|DeleteMaliciousR|DeleteNonTerminalR|DeleteNonTerminalR|ReplaceBranchXR|AddTreeWithMult|SkipD|MultXD|AddTreeWithMult|SubXD|AddXD,DeleteMaliciousR,DeleteNonTerminalR,84,84,85,85,3
85,x*x*x*x*3*x+1,25,-10,-0.038399889321283506,0.000049829862607091375,-0.03839933607916009,0.00021445847228914467,8451.7126,8440.6234,8454.6348,8405.8176,-0.9599472543783505,0.011750194766899744,0.000028050208455880996,0.0053863460562339534,211336.68,210449.74,211556.8,208795.64,(((5)*((4)-(x)))+((1)*(9))),((((2)*(4))*((9)*(6)))*((x)-((x)+(x)))),AddTreeWithDiv|ReplaceBranchR|AddToLeafR|MutateTerminalR|DeleteNonTerminalR|DivXD|DeleteMaliciousR|AddTreeWithDiv|AddTreeWithMult|AddXD|DeleteMaliciousR|DeleteTerminalR|MutateNonTerminalR|DeleteMaliciousR|SkipD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithSub|AddToLeafR,AddTreeWithAdd|ReplaceBranchR|AddXD|ReplaceBranchXR|SkipD|DeleteNonTerminalR|AddTreeWithDiv|SubXD|AddXD|SubXD|DeleteMaliciousR|DeleteNonTerminalR|DeleteNonTerminalR|ReplaceBranchXR|AddTreeWithMult|SkipD|MultXD|AddTreeWithMult|SubXD|AddXD,DeleteMaliciousR,AddXD,85,85,86,86,3
86,x*x*x*x*3*x+1,25,-10,-0.03840001046960832,0.0003495676196793052,-0.038399828018224315,0.0012788143783883077,8451.072699999999,8377.2798,8452.0364,8180.9424,-0.9599885875589624,0.04224193504109755,0.00000535857462744312,0.02072325972227576,211299.13,208911.82,211338.48,202353.4,(((8)-((4)+(7)))*((9)*(7))),((((x)*(7))*((6)*(9)))*((x)-((x)+(x)))),AddTreeWithDiv|ReplaceBranchR|AddToLeafR|MutateTerminalR|DeleteNonTerminalR|DivXD|DeleteMaliciousR|AddTreeWithDiv|AddTreeWithMult|AddXD|DeleteMaliciousR|DeleteTerminalR|MutateNonTerminalR|DeleteMaliciousR|SkipD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithSub|AddToLeafR,AddTreeWithAdd|ReplaceBranchR|AddXD|ReplaceBranchXR|SkipD|DeleteNonTerminalR|AddTreeWithDiv|SubXD|AddXD|SubXD|DeleteMaliciousR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddTreeWithAdd|SkipD|MultXD|AddTreeWithMult|SubXD|AddXD,DeleteMaliciousR,AddXD,86,86,87,87,3
87,x*x*x*x*3*x+1,25,-10,-0.03839981326989722,0.00005232038070878042,-0.03839949791317798,0.0002058934617958699,8452.1143,8440.074,8453.78,8407.627199999999,-0.959964634306805,0.00886641404555699,0.000015224981353317228,0.003942307486497138,211351.94,210496.18000000002,211465,209404.92,(((2)-((x)*(3)))*((9)+(1))),((((4)*(4))*((5)*(4)))*((x)-((x)+(x)))),AddTreeWithDiv|ReplaceBranchR|AddToLeafR|MutateTerminalR|DeleteNonTerminalR|DivXD|DeleteMaliciousR|AddTreeWithDiv|AddTreeWithMult|AddXD|DeleteMaliciousR|DeleteTerminalR|MutateNonTerminalR|DeleteMaliciousR|SkipD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithSub|AddToLeafR,AddTreeWithAdd|ReplaceBranchR|AddXD|ReplaceBranchXR|SkipD|DeleteNonTerminalR|AddTreeWithDiv|SubXD|AddXD|SubXD|DeleteMaliciousR|DeleteNonTerminalR|DeleteNonTerminalR|ReplaceBranchXR|AddTreeWithMult|SkipD|MultXD|AddTreeWithMult|SubXD|AddXD,DeleteMaliciousR,AddXD,87,87,88,88,3
88,x*x*x*x*3*x+1,25,-10,-0.038400201876009926,0.00007144580335516041,-0.03839929351916099,0.000395164290494715,8450.0617,8436.0952,8454.8596,8367.6384,-0.9599806132388482,0.017311771872346535,0.00000978434662614154,0.008489931568416426,211303.09,210305.02000000002,211380.6,207620.6,(((9)-((6)*(8)))+((5)*(9))),((((x)*(4))*((9)*(9)))*((2)-((x)+(x)))),AddTreeWithDiv|ReplaceBranchR|AddToLeafR|MutateTerminalR|DeleteNonTerminalR|DivXD|DeleteMaliciousR|AddTreeWithDiv|AddTreeWithMult|AddXD|DeleteMaliciousR|DeleteTerminalR|MutateNonTerminalR|DeleteMaliciousR|SkipD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithSub|AddToLeafR,AddTreeWithAdd|ReplaceBranchR|AddXD|ReplaceBranchXR|SkipD|DeleteNonTerminalR|AddTreeWithDiv|SubXD|AddXD|SubXD|DeleteMaliciousR|DeleteNonTerminalR|DeleteNonTerminalR|ReplaceBranchXR|AddTreeWithMult|SkipD|MultXD|MutateNonTerminalR|SubXD|AddXD,DeleteMaliciousR,AddXD,88,88,89,89,3
89,x*x*x*x*3*x+1,25,-10,-0.03840018354946227,0.00004755973557458621,-0.038399675498939315,0.0003819419135528433,8450.1585,8441.162600000001,8452.841999999999,8370.432,-0.9599730554311804,0.017431045891152127,0.000012098905722861037,0.009033132606343157,211327.35,210112.42,211420.52,207595.4,(((3)*((7)*(x)))-((6)*(6))),((((x)+(9))*((8)*(9)))*((x)-((x)+(x)))),AddTreeWithDiv|ReplaceBranchR|AddToLeafR|MutateTerminalR|DeleteNonTerminalR|SubXD|DeleteMaliciousR|AddTreeWithDiv|AddTreeWithMult|AddXD|DeleteMaliciousR|DeleteTerminalR|MutateNonTerminalR|DeleteMaliciousR|SkipD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithSub|AddToLeafR,AddTreeWithAdd|ReplaceBranchR|AddXD|ReplaceBranchXR|SkipD|DeleteNonTerminalR|AddTreeWithDiv|SubXD|AddXD|SubXD|DeleteMaliciousR|DeleteNonTerminalR|DeleteNonTerminalR|ReplaceBranchXR|AddTreeWithMult|SkipD|MultXD|AddTreeWithMult|SubXD|AddXD,DeleteMaliciousR,AddXD,89,89,90,90,3
90,x*x*x*x*3*x+1,25,-10,-0.03840115987356954,0.00009152018217366398,-0.038399934721140186,0.00040687207672159296,8445.0016,8431.8304,8451.4728,8365.1648,-0.9599933055090398,0.010797517207170445,0.0000033719087809187245,0.005428721142466418,211286.85,210399.86,211313.56,208996.92,(((1)-((x)+(8)))*((1)*(6))),((((7)*(8))*((7)+(3)))*((x)-((x)+(x)))),AddTreeWithDiv|ReplaceBranchR|AddToLeafR|MutateTerminalR|DeleteNonTerminalR|SubXD|DeleteMaliciousR|AddTreeWithDiv|AddTreeWithMult|AddXD|DeleteMaliciousR|DeleteTerminalR|MutateNonTerminalR|DeleteMaliciousR|SkipD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithSub|AddToLeafR,AddTreeWithAdd|ReplaceBranchR|AddXD|ReplaceBranchXR|SkipD|DeleteNonTerminalR|AddTreeWithDiv|SubXD|AddXD|SubXD|DeleteMaliciousR|DeleteNonTerminalR|DeleteNonTerminalR|ReplaceBranchXR|AddTreeWithMult|SkipD|MultXD|AddTreeWithMult|SubXD|AddXD,DeleteMaliciousR,AddXD,90,90,91,91,3
