gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
41,x*x*x*x*3*x+1,25,-10,-0.0384,0.00013911403692168023,-0.0384,0.0011147652715708506,8451.128,8421.7382,8451.128,8215.6024,-0.96,0.05528634757395707,0,0.027971457245642897,211278.2,208457.53999999998,211278.2,199597.4,((0)*(0)),(((((9)-(2))*((9)*(2)))*(((2)-(0))*((0)*(x))))*(((2)+((7)*(4)))+(((1)+(x))-((8)*((x)+(x)))))),AddTreeWithDiv|AddTreeWithMult|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|MutateTerminalR|AddTreeWithDiv|AddTreeWithDiv|AddRandomSubTreeR|MultXD|DivXD|SubXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddXD|AddXD|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddTreeWithAdd|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,AddTreeWithMult,AddTreeWithSub,41,41,42,42,0
42,x*x*x*x*3*x+1,25,-10,-0.0384,0.00006613957237618718,-0.0384,0.00033993095359578036,8451.128,8437.1563,8451.128,8379.308,-0.96,0.015062036689066825,0,0.0075336409655000994,211278.2,210482.83000000002,211278.2,208095.92,((0)*(0)),((((6)*((9)*(8)))-(((2)*(x))+((6)+(x))))+(((2)*(0))*((x)-((6)+((3)-(4)))))),AddTreeWithDiv|AddTreeWithMult|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|AddRandomSubTreeR|MultXD|DivXD|SubXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddXD|AddXD|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddTreeWithAdd|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,AddTreeWithMult,AddTreeWithSub,42,42,43,43,0
43,x*x*x*x*3*x+1,25,-10,-0.0384,0.00012347916352522192,-0.0384,0.0005618487851562571,8451.128,8425.063900000001,8451.128,8332.4216,-0.96,0.022060013763843204,0,0.01077705076209592,211278.2,210030.3,211278.2,206617.4,((0)*(0)),(((((0)-(0))-((5)*(8)))-(((0)-(3))*((4)+(8))))+(((3)+((7)-(6)))*(((0)+(5))+((3)*((x)+(x)))))),AddTreeWithDiv|AddTreeWithMult|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|AddRandomSubTreeR|MultXD|DivXD|SubXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddXD|AddXD|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddTreeWithAdd|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,AddTreeWithMult,AddToLeafR,43,43,44,44,0
44,x*x*x*x*3*x+1,25,-10,-0.0384,-0.014934124794363275,-0.0384,0.000614571617826638,8451.128,7098.378503703703,8451.128,8321.282414814816,-0.96,-0.000000385659524128558,0,0.999999807170238,211278.2,77394.82037037038,211278.2,211278.2814814815,((0)*(0)),((((0)*(1))-((7)*(3)))+((x)/((1)-((4)*(7))))),AddTreeWithDiv|AddTreeWithMult|SkipD|AddTreeWithMult|DeleteNonTerminalR|AddTreeWithMult|SkipD|DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|AddRandomSubTreeR|MultXD|DivXD|SubXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddXD|AddXD|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddTreeWithAdd|DivXD|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,AddTreeWithMult,AddXD,44,44,45,45,0
45,x*x*x*x*3*x+1,25,-10,-0.0384,-0.0017223760217871752,-0.0384,0.001868870522372874,8451.128,9315.3037,8451.128,8056.276399999999,-0.96,0.18406290852534718,0,0.09251164616241168,211278.2,201705.65,211278.2,172389.72,((0)*(0)),(((((6)-(8))*((9)+(9)))*(((9)*(1))-((8)-(1))))-(((0)*((4)-(0)))-(((x)+(9))+((x)*((x)+(x)))))),AddTreeWithDiv|AddTreeWithMult|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|AddRandomSubTreeR|MultXD|DivXD|SubXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddXD|AddToLeafR|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,AddTreeWithMult,AddToLeafR,45,45,46,46,0
46,x*x*x*x*3*x+1,25,-10,-0.0384,-0.0001688225217767201,-0.0384,0.00008097569933859837,8451.128,8489.273799999999,8451.128,8434.0196,-0.96,0.0018708981806925598,0,0.0009249019859066376,211278.2,211175.02000000002,211278.2,210882.92,((0)*(0)),(((((5)-(7))+((5)+(6)))+(((3)*(1))-((6)-(4))))*(((x)+((2)+(x)))*((x)+((x)-((8)*(7)))))),AddTreeWithDiv|AddTreeWithMult|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|AddRandomSubTreeR|MultXD|DivXD|SubXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddXD|AddToLeafR|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,AddTreeWithMult,AddToLeafR,46,46,47,47,0
47,x*x*x*x*3*x+1,25,-10,-0.0384,-0.00011785160902073478,-0.0384,0.000911389816838654,8451.128,8481.0107,8451.128,8258.5712,-0.96,0.042237012621273794,0,0.020951630347905648,211278.2,208993.88,211278.2,202354.44,((0)*(0)),(((((9)*(x))*((8)*(0)))-(((0)-(5))*((1)+(4))))*(((2)*((9)*(x)))+((7)-((0)+((8)-(1)))))),AddTreeWithDiv|AddTreeWithMult|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|AddRandomSubTreeR|MultXD|DivXD|SubXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddXD|AddToLeafR|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,AddTreeWithMult,AddToLeafR,47,47,48,48,0
48,x*x*x*x*3*x+1,25,-10,-0.0384,0.0002794448792630291,-0.0384,0.0025564511624957065,8451.128,8393.3573,8451.128,7911.0056,-0.96,0.0941545317974122,0,0.059220253045363824,211278.2,208765.23,211278.2,191385.4,((0)*(0)),(((((5)+(0))-((0)+(x)))-(((3)*(2))-((2)-(5))))*(((0)-((x)*(9)))-(((8)+(1))*((5)*((x)+(x)))))),AddTreeWithDiv|AddTreeWithMult|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|AddRandomSubTreeR|MultXD|DivXD|SubXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddXD|AddToLeafR|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|ReplaceBranchXR|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,AddTreeWithMult,AddToLeafR,48,48,49,49,0
49,x*x*x*x*3*x+1,25,-10,-0.0384,-0.00003987949303939649,-0.0384,0.0008025096768147426,8451.128,8464.9445,8451.128,8281.5752,-0.96,0.06773817648957632,0,0.0330128845415038,211278.2,207401.83000000002,211278.2,196966.6,((0)*(0)),((((x)*((x)-(7)))+(((1)*(9))*((5)+(5))))*(((3)+((1)-(0)))+((8)+((1)*((x)+(x)))))),AddTreeWithDiv|AddTreeWithMult|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|AddRandomSubTreeR|MultXD|DivXD|SubXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddXD|AddToLeafR|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|SubXD,AddTreeWithMult,AddToLeafR,49,49,50,50,0
50,x*x*x*x*3*x+1,25,-10,-0.0384,0.00012925611738525094,-0.0384,0.000590502948245489,8451.128,8424.0327,8451.128,8326.367600000001,-0.96,0.0368978910270913,0,0.0180295872986461,211278.2,209192.48,211278.2,203482.48,((0)*(0)),(((((7)*(0))-((x)*(8)))*(((3)*(9))-((x)-(3))))+(((3)*((8)*(x)))+((0)*((3)*((0)-(3)))))),AddTreeWithDiv|AddTreeWithMult|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|AddToLeafR|MultXD|DivXD|SubXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddXD|AddToLeafR|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,AddTreeWithMult,AddToLeafR,50,50,51,51,0
51,x*x*x*x*3*x+1,25,-10,-0.0384,-0.000612096125215091,-0.0384,0.0009720264561133177,8451.128,8613.123499999998,8451.128,8245.76,-0.96,0.01732010212127903,0,0.009553868583560847,211278.2,210582.36,211278.2,207618.84,((0)*(0)),((((2)*(9))*((4)*(9)))*((x)+((9)+(5)))),AddTreeWithDiv|AddTreeWithMult|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|AddToLeafR|MultXD|DivXD|SubXD|FellTreeD|AddTreeWithAdd|DeleteTerminalR,AddTreeWithSub|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddXD|AddToLeafR|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,AddTreeWithMult,AddToLeafR,51,51,52,52,0
52,x*x*x*x*3*x+1,25,-10,-0.0384,-0.000767785684662083,-0.0384,0.00017765013143807617,8451.128,8658.598,8451.128,8413.5944,-0.96,0.0055884610906378465,0,0.0026318223844632046,211278.2,210868.07,211278.2,210097.48,((0)*(0)),(((((0)*(x))-((9)*(6)))*(((4)-(8))+((1)*(2))))+(((0)-((3)-(1)))-(((6)*(6))+((x)-((8)+(x)))))),AddTreeWithDiv|AddTreeWithMult|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|DeleteMaliciousR|AddToLeafR|AddRandomSubTreeR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|AddToLeafR|MultXD|DivXD|SubXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddXD|AddToLeafR|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,MultXD,AddToLeafR,52,52,53,53,0
53,x*x*x*x*3*x+1,25,-10,-0.0384,0.0002121546581828171,-0.0384,0.001988581879247363,8451.128,8406.4435,8451.128,8030.984,-0.96,0.09916328329188723,0,0.053574592433743976,211278.2,207229.95,211278.2,190327.16,((0)*(0)),(((((6)*(x))+((4)+(0)))*(((9)*(0))-((4)*(9))))*(((1)*((1)-(0)))+(((x)*(4))-((2)-((5)+(x)))))),AddTreeWithDiv|AddTreeWithMult|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|AddToLeafR|MultXD|DivXD|SubXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddXD|AddToLeafR|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,AddTreeWithMult,AddToLeafR,53,53,54,54,0
54,x*x*x*x*3*x+1,25,-10,-0.0384,-0.00017496690157641845,-0.0384,0.000289438285634773,8451.128,8489.7232,8451.128,8389.976,-0.96,0.012097604012150903,0,0.006118684387282189,211278.2,210661.02999999997,211278.2,208722.24,((0)*(0)),((((x)+((x)-(x)))*(((1)*(x))*((0)*(5))))*(((6)+((2)*(4)))-((1)-((x)*((x)+(1)))))),AddTreeWithDiv|AddTreeWithMult|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|AddToLeafR|MultXD|DivXD|SubXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddXD|AddToLeafR|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,AddTreeWithMult,AddToLeafR,54,54,55,55,0
55,x*x*x*x*3*x+1,25,-10,-0.0384,0.00023652541142806974,-0.0384,0.0015837431405606463,8451.128,8401.4625,8451.128,8116.5176,-0.96,0.04474214566386881,0,0.013481545054425451,211278.2,209377.29,211278.2,201825.16,((0)*(0)),((((x)*((x)*(9)))*(((7)-(0))+((4)-(6))))*(((2)+((x)*(4)))+((2)+((8)-((1)-(1)))))),AddTreeWithDiv|AddTreeWithMult|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|AddToLeafR|MultXD|DivXD|SubXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|FellTreeD|DeleteMaliciousR|DeleteMaliciousR|AddXD|AddToLeafR|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,AddTreeWithMult,AddToLeafR,55,55,56,56,0
56,x*x*x*x*3*x+1,25,-10,-0.0384,0.00004212720439924744,-0.0384,0.0002661003359551555,8451.128,8442.2277,8451.128,8394.9068,-0.96,0.01234239973646132,0,0.005724907660507003,211278.2,210466.84,211278.2,208670.52,((0)*(0)),((((8)*((8)*(7)))+((0)+((7)-(2))))-(((3)*(1))*((4)-((5)*((x)+(x)))))),AddTreeWithDiv|AddTreeWithMult|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|AddToLeafR|MultXD|DivXD|SubXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|FellTreeD|DeleteMaliciousR|DeleteMaliciousR|AddXD|AddToLeafR|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,AddTreeWithMult,AddToLeafR,56,56,57,57,0
57,x*x*x*x*3*x+1,25,-10,-0.0384,-0.0004245140190369616,-0.0384,0.00004122905250044942,8451.128,8558.5157,8451.128,8442.4172,-0.96,0.0019047871479404988,0,0.0009026413254577769,211278.2,211157.11,211278.2,210875.76,((0)*(0)),((((x)*(8))*((2)*(x)))+((7)+((1)-(5)))),AddTreeWithDiv|AddTreeWithMult|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|AddToLeafR|MultXD|DivXD|SubXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddXD|AddTreeWithDiv|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,AddTreeWithMult,AddToLeafR,57,57,58,58,0
58,x*x*x*x*3*x+1,25,-10,-0.0384,-0.004999290964920612,-0.0384,0.00019454349762540704,8451.128,8004.718908163265,8451.128,8410.0252,-0.96,0.008961833260601435,0,0.9995234948984218,211278.2,166801.99081632652,211278.2,209384.76,((0)*(0)),((((9)*(9))*((4)*(x)))+((4)-((4)*((3)*(1))))),AddTreeWithDiv|AddTreeWithMult|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|AddToLeafR|MultXD|DivXD|SubXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddXD|AddTreeWithDiv|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,AddTreeWithMult,AddToLeafR,58,58,59,59,0
59,x*x*x*x*3*x+1,25,-10,-0.0384,-0.004957143122092535,-0.0384,0.00035677266142122713,8451.128,7995.798322619047,8451.128,8375.749714285714,-0.96,0.015718206070073966,0,0.9999693028253376,211278.2,166660.13,211278.2,207957.2857142857,((0)*(0)),(((((6)*(5))+((0)-(9)))-(((6)*(9))*((9)+(2))))-(((6)-((x)+(8)))+((3)/((7)*((x)+(x)))))),AddTreeWithDiv|AddTreeWithMult|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|AddToLeafR|MultXD|DivXD|SubXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddXD|AddTreeWithDiv|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,AddTreeWithMult,AddToLeafR,59,59,60,60,0
60,x*x*x*x*3*x+1,25,-10,-0.0384,0.000032860949177454734,-0.0384,0.0001366009365850369,8451.128,8444.185399999998,8451.128,8422.2672,-0.96,0.011273288015517064,0,0.005633206957926606,211278.2,210681.65000000002,211278.2,208896.4,((0)*(0)),((((x)*(9))*((9)*(5)))+((8)*((x)+((3)*(7))))),AddTreeWithDiv|AddTreeWithMult|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|AddToLeafR|MultXD|DivXD|DivXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddXD|AddTreeWithDiv|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,AddTreeWithMult,AddToLeafR,60,60,61,61,0
61,x*x*x*x*3*x+1,25,-10,-0.0384,-0.014965082503847503,-0.0384,0.00027565551012835484,8451.128,7104.91805,8451.128,8392.887999999999,-0.96,0.012687726419479217,0,1.0018634154074268,211278.2,166066.45,211278.2,208597.56,((0)*(0)),((((3)-((4)*(x)))+(((3)/(5))*((0)-(5))))*(((2)*(4))+((7)*((5)*((4)+(x)))))),AddTreeWithDiv|AddTreeWithMult|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|AddToLeafR|MultXD|DivXD|SubXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddXD|AddTreeWithDiv|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,AddTreeWithMult,AddToLeafR,61,61,62,62,0
62,x*x*x*x*3*x+1,25,-10,-0.0384,-0.01982840484240233,-0.0384,0.001400405720987779,8451.128,6629.762222222222,8451.128,8155.2528,-0.96,0.024566282749474422,0,1.1546284084952676,211278.2,122035.83666666667,211278.2,206087.88,((0)*(0)),(((((4)*(2))-((0)*(8)))-(((x)-(3))*((x)*(3))))*(((2)/((3)-(4)))*(((4)+(7))-((9)*((x)+(x)))))),AddTreeWithDiv|AddTreeWithMult|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|AddToLeafR|MultXD|DivXD|DivXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddXD|AddTreeWithDiv|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,AddTreeWithMult,AddToLeafR,62,62,63,63,0
63,x*x*x*x*3*x+1,25,-10,-0.0384,-0.005009896304581526,-0.0384,0.00003417295300698459,8451.128,8006.9693,8451.128,8443.908,-0.96,0.0011014860974771707,0,1.0002786922029048,211278.2,166562.12,211278.2,211045.48,((0)*(0)),(((((x)*(6))-((1)-(1)))*(((8)+(0))/((7)*(6))))-(((0)-((3)+(1)))*(((0)+(9))*((x)*((x)+(x)))))),AddTreeWithDiv|AddTreeWithMult|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|AddToLeafR|MultXD|DivXD|SubXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddXD|AddTreeWithDiv|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,AddTreeWithMult,AddToLeafR,63,63,64,64,0
64,x*x*x*x*3*x+1,25,-10,-0.0384,-0.024975736642349405,-0.0384,0.0001225485428953695,8451.128,6214.612891111111,8451.128,8425.236164444445,-0.96,0.000004922419823759143,0,1.0000024612099119,211278.2,77394.54000000001,211278.2,211277.16,((0)*(0)),((((8)*(2))*((x)*((0)+(7))))+((2)*((0)+((2)*(8))))),AddTreeWithDiv|AddTreeWithMult|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|AddToLeafR|MultXD|DivXD|SubXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddXD|AddTreeWithDiv|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,AddTreeWithMult,AddToLeafR,64,64,65,65,0
