generation,averageAntagonist,averageProtagonist,topAntagonist,topProtagonist,bottomAntagonist,bottomProtagonist,topAntagonistDominantStrategy,topProtagonistDominantStrategy,topAntagonistAge,topProtagonistAge,topAntagonistEquation,topProtagonistEquation,spec,runNumber
14,0.9315928070850532,0.06840719291494676,0.9788494705761462,0.12477164413044071,0.9788494705761462,0.12477164413044071,StrategyReplaceBranchX,StrategyAddAddX,14,14,((((9)+(8))-(5))*((x)*((1)+(4)))),((((x)+(5))*((x)*(5)))+((3)+((x)*((x)+(7))))),5*x*x*x,2
15,0.9384991696110219,0.06150083038897864,0.9818999981321184,0.11439973602483368,0.9818999981321184,0.11439973602483368,StrategyMutateTerminal,StrategyMutateNonTerminal,15,15,(((5)*((4)+(9)))*((6)-((3)-(7)))),(((x)+(8))+((((x)*(7))*((x)-(5)))*(6))),5*x*x*x,2
16,0.9396261913996313,0.06037380860036826,0.9788575126423484,0.10306092373078206,0.9788575126423484,0.10306092373078206,StrategyAddTreeWithAdd,StrategyAddAddX,16,16,(((5)*(x))*(((x)+(8))+(((0)-(1))-(1)))),(((((x)+(2))+((x)-(3)))-((6)*((x)*(6))))+(((x)*(x))+((1)*(x)))),5*x*x*x,2
17,0.9456614129655783,0.05433858703442177,0.9809241332575772,0.11666793126567242,0.9809241332575772,0.11666793126567242,StrategyAddTreeWithSub,StrategyAddAddX,17,17,((((0)-(4))*(x))*((x)*(((9)+(9))+(7)))),((((x)*((x)*(6)))-(((x)+(8))-(1)))+((5)*(((x)*(1))*((x)+(3))))),5*x*x*x,2
18,0.9435063016005966,0.05649369839940319,0.9788281064829641,0.10557330436029912,0.9788281064829641,0.10557330436029912,StrategyAddTreeWithAdd,StrategyAddMultX,18,18,((((6)-(1))*(x))*((3)-(((6)*((x)+(6)))-(1)))),(((2)-((x)-(5)))*(((x)*((x)+((x)+(4))))*((x)*(1)))),5*x*x*x,2
19,0.9468366989915624,0.05316330100843845,0.9885509093928546,0.09956054242643395,0.9885509093928546,0.09956054242643395,StrategyAddTreeWithAdd,StrategyAddAddX,19,19,((0)+((6)-((((8)+(0))-(1))-(3)))),(((2)-(((x)+(6))*(x)))-(((x)*(4))+((1)*(((x)+(4))*(6))))),5*x*x*x,2
20,0.9469761034787137,0.053023896521286404,0.9858978521214009,0.08918522532660532,0.9858978521214009,0.08918522532660532,StrategyAddTreeWithAdd,StrategyAddAddX,20,20,(((((x)+(1))-(3))-(3))-(5)),((((x)*(3))*((2)*((x)*(0))))-((((x)+(8))+(2))*(x))),5*x*x*x,2
21,0.9529115676389495,0.047088432361050696,0.9908233106112324,0.08462985781973252,0.9908233106112324,0.08462985781973252,StrategyAddTreeWithAdd,StrategyAddMultX,21,21,(((0)-((4)+(8)))*((2)-(x))),(((((x)+(3))+(5))+((5)-(8)))-(((x)*(2))-((x)*(x)))),5*x*x*x,2
22,0.952448651222848,0.04755134877715183,0.9816879738431986,0.08621619557297944,0.9816879738431986,0.08621619557297944,StrategyAddTreeWithAdd,StrategyAddAddX,22,22,((((x)-(7))*((8)+(4)))*((7)-(2))),(((((x)+(0))*(8))+(((x)*(8))-(2)))-((8)*(((x)*(2))+((x)+(x))))),5*x*x*x,2
23,0.9530552485493718,0.046944751450628354,0.9913823210045121,0.08896053253709328,0.9913823210045121,0.08896053253709328,StrategyAddTreeWithAdd,StrategyAddMultX,23,23,(((5)+((1)-(2)))*((x)-((6)-((5)+(0))))),((((x)-(1))*(((x)+(x))*((x)+(2))))+((6)-(((x)*(0))-((x)*(x))))),5*x*x*x,2
24,0.9521975639465906,0.04780243605340964,0.9845845937054282,0.09962689725169768,0.9845845937054282,0.09962689725169768,StrategyAddTreeWithAdd,StrategyAddAddX,24,24,((((1)-(5))+((9)-(9)))*(((5)+(2))*(x))),(((((x)+(9))*((x)*(0)))+((3)*((x)*(0))))*((2)*(((x)+(8))+(x)))),5*x*x*x,2
25,0.955380780892178,0.04461921910782184,0.9894086612116736,0.09670332858498369,0.9894086612116736,0.09670332858498369,StrategyAddTreeWithSub,StrategyMutateNonTerminal,25,25,((6)-((5)-((9)+(3)))),(((9)+(((x)*(4))*((x)+(4))))+(((x)*((x)*(4)))-(5))),5*x*x*x,2
26,0.9577003347527238,0.04229966524727608,0.993550325789642,0.08291522931537611,0.993550325789642,0.08291522931537611,StrategyReplaceBranch,StrategyMutateNonTerminal,26,26,(((1)-((7)+(1)))*((9)-(1))),(((1)*((((((x)+(6))+(1))*(2))*(6))-(1)))-((x)+(0))),5*x*x*x,2
27,0.9560854659647233,0.043914534035276925,0.9875424736160077,0.08715131231760237,0.9875424736160077,0.08715131231760237,StrategyAddTreeWithAdd,StrategyAddAddX,27,27,((((4)-((7)+(4)))*((0)-(7)))*((9)*(1))),((((2)+((x)*((x)+(8))))*((7)-(0)))*((x)*((5)-(((x)+(5))*(6))))),5*x*x*x,2
28,0.9613811665604978,0.03861883343950189,0.9872236832348122,0.0699829762585853,0.9872236832348122,0.0699829762585853,StrategyAddTreeWithAdd,StrategyAddAddX,28,28,((((7)+(6))-(4))*((9)-(1))),(((2)*(((x)*(9))*((x)+(9))))-((1)+(((x)+(2))+((x)*(2))))),5*x*x*x,2
29,0.9577298170504898,0.04227018294951053,0.9860338765404961,0.09778542192628834,0.9860338765404961,0.09778542192628834,StrategyAddTreeWithAdd,StrategyAddAddX,29,29,(((4)+((4)-((1)+(3))))*(((9)-(7))*(x))),((((1)+((x)*(2)))-((x)*((x)+(4))))*(((x)+(8))-((7)*((x)*(6))))),5*x*x*x,2
30,0.958229068794422,0.04177093120557827,0.9838959748237481,0.07862597383696196,0.9838959748237481,0.07862597383696196,StrategyAddRandomSubTree,StrategyAddAddX,30,30,((((x)+((8)-(3)))-((5)+(4)))*((2)+(7))),((((x)*(3))+((7)-((x)+(4))))*((6)+((x)*((x)+(3))))),5*x*x*x,2
31,0.9574260548038654,0.042573945196134895,0.9911155037359621,0.0783926804369517,0.9911155037359621,0.0783926804369517,StrategyReplaceBranch,StrategyAddAddX,31,31,(((4)+(((9)+(x))-(5)))*((x)*((0)-(6)))),(((((x)+(1))-(((x)+(x))*(8)))*((x)*((x)*(8))))-((3)-((7)+(5)))),5*x*x*x,2
32,0.9575326711812121,0.04246732881878799,0.9850640845465801,0.08249554530690464,0.9850640845465801,0.08249554530690464,StrategyAddTreeWithAdd,StrategyAddAddX,32,32,(((8)*(2))*(((2)+(8))*(((2)-(4))-(6)))),(((7)-(((x)*((x)*(5)))-((x)+(0))))-(((x)+(5))-(3))),5*x*x*x,2
33,0.9579745739039606,0.04202542609603968,0.9827164649619762,0.07928722041452631,0.9827164649619762,0.07928722041452631,StrategyMutateTerminal,StrategyMutateNonTerminal,33,33,((((7)-(7))*(x))*((4)+((0)-((6)+(x))))),((((x)*((x)*((x)+(8))))-((1)*(5)))*((7)*((4)+((x)*((x)+(8)))))),5*x*x*x,2
34,0.9551463332254125,0.04485366677458747,0.9875664718426508,0.08579010755079136,0.9875664718426508,0.08579010755079136,StrategyAddTreeWithAdd,StrategyAddAddX,34,34,((((0)+(8))-((4)-(9)))*(5)),((((x)*((x)*(1)))-((2)+((x)+(2))))-((6)+((x)+(3)))),5*x*x*x,2
35,0.9595176771892032,0.04048232281079677,0.9933084434878452,0.08423957897603536,0.9933084434878452,0.08423957897603536,StrategyReplaceBranch,StrategySkip,35,35,((6)*(((0)-((9)+(8)))-(2))),((((x)*(8))+((9)-(4)))*(((x)*((x)*((x)+(6))))-((x)*((x)+(2))))),5*x*x*x,2
36,0.9574549092208301,0.04254509077916997,0.9873867290001018,0.08770576719579816,0.9873867290001018,0.08770576719579816,StrategyReplaceBranch,StrategyAddMultX,36,36,((((1)+(4))*(x))*((((4)-(2))-(3))*(x))),((((((x)+(x))*(6))*((x)*(0)))+((8)-(7)))-((x)*((7)-((x)+(7))))),5*x*x*x,2
37,0.960647538342446,0.039352461657553864,0.992996035448706,0.08458779933901849,0.992996035448706,0.08458779933901849,StrategyReplaceBranch,StrategyAddAddX,37,37,(((9)+(5))*(((((6)+(2))-(x))-(2))*(x))),((((5)-(x))+((7)*(x)))*(((x)*(((x)+(6))*(4)))-(((x)+(x))*(0)))),5*x*x*x,2
38,0.9588395647153802,0.0411604352846198,0.994802463589044,0.07874158489115493,0.994802463589044,0.07874158489115493,StrategyAddTreeWithAdd,StrategyAddAddX,38,38,(((7)*(0))*(((3)-(0))*((7)-((5)+(0))))),((((5)*(x))*((5)+((x)*(4))))+((4)+((2)-(((x)+((x)+(2)))*(2))))),5*x*x*x,2
39,0.9616234193909644,0.038376580609035454,0.9894613209580566,0.07693920100570209,0.9894613209580566,0.07693920100570209,StrategyAddTreeWithAdd,StrategyAddMultX,39,39,(((((4)+(1))-(9))*(x))*(((6)-(x))+(x))),(((((x)+(9))*((x)+(2)))*(((x)*(x))-(x)))+((7)-(2))),5*x*x*x,2
40,0.9584321372052801,0.041567862794719676,0.9874570631843282,0.08717323096143721,0.9874570631843282,0.08717323096143721,StrategyAddTreeWithSub,StrategyAddMultX,40,40,((((1)-(8))*((x)-(2)))*(((3)+(9))+(3))),(((x)-((0)+(4)))*(((x)+(5))+(((x)*(5))*((x)+(2))))),5*x*x*x,2
41,0.9584648582638176,0.041535141736182384,0.9873983786329869,0.09051034878951769,0.9873983786329869,0.09051034878951769,StrategyAddTreeWithSub,StrategyAddAddX,41,41,(((3)-((0)-((8)-((7)+(1)))))*((x)*(8))),((((4)+(((x)+(3))*(9)))+(((x)+(0))-((x)*(0))))*((x)*((8)*(7)))),5*x*x*x,2
42,0.9585770790109417,0.041422920989058365,0.9907087987816542,0.0919318429840393,0.9907087987816542,0.0919318429840393,StrategyMutateTerminal,StrategyAddMultX,42,42,((((5)+(5))-(2))-((1)-(8))),((((x)*(4))-(((((x)+(2))+(3))*(x))+(7)))*((7)-(5))),5*x*x*x,2
43,0.9598339334065266,0.040166066593473854,0.9877348513460901,0.0804222105887993,0.9877348513460901,0.0804222105887993,StrategyAddTreeWithAdd,StrategyAddMultX,43,43,((5)-((1)-(((6)+(8))-(x)))),(((((x)*((x)+(7)))*((x)*(x)))-((x)-((x)+(2))))*((0)+((6)*(2)))),5*x*x*x,2
44,0.9583643754340615,0.0416356245659389,0.9890869578160172,0.08834285432679677,0.9890869578160172,0.08834285432679677,StrategyAddTreeWithAdd,StrategyAddAddX,44,44,((((2)-(5))*((9)-(6)))*((x)+((9)+(7)))),((((7)+(7))+((1)*((x)+(7))))-((1)-(((x)*((x)*((x)+(2))))*(x)))),5*x*x*x,2
45,0.9583753852058879,0.041624614794112204,0.9894870738108615,0.08596118825442725,0.9894870738108615,0.08596118825442725,StrategyAddTreeWithSub,StrategyAddAddX,45,45,(((((x)+(4))-(6))*(x))*(((4)-(6))+(6))),((((4)-((x)+(4)))+((((x)+(x))*(x))+((x)*(5))))*((4)-((6)-(x)))),5*x*x*x,2
46,0.9588682667233683,0.04113173327663202,0.9871073450418127,0.07722176678193345,0.9871073450418127,0.07722176678193345,StrategyAddTreeWithAdd,StrategyAddAddX,46,46,((1)*(((8)+(5))-((x)-(3)))),((((9)-((x)*(8)))-(((x)*(8))*(3)))*((x)*(((x)+(1))+((x)+(6))))),5*x*x*x,2
47,0.9575973570013575,0.0424026429986426,0.9889928456605936,0.1026631856238828,0.9889928456605936,0.1026631856238828,StrategyAddTreeWithAdd,StrategyAddAddX,47,47,((((1)-(6))*((9)-((2)+(x))))*((7)+(2))),((((2)-((x)*(0)))*(((x)+(x))-(7)))*((3)+((2)-(((x)+(5))*(9))))),5*x*x*x,2
48,0.9566573677460035,0.04334263225399645,0.995227676106554,0.08711189243187112,0.995227676106554,0.08711189243187112,StrategyAddTreeWithAdd,StrategyAddMultX,48,48,((0)-(((4)+(4))-((1)-(2)))),((((5)*(6))-((0)-((x)*(2))))*((9)-((2)*((x)+(5))))),5*x*x*x,2
49,0.9567197331183628,0.04328026688163722,0.9993141491539943,0.08735417948175725,0.9993141491539943,0.08735417948175725,StrategyAddTreeWithAdd,StrategyAddAddX,49,49,((((6)-(5))*(x))*(((2)+(2))-((2)-(2)))),(((((x)*(8))+((x)+(0)))+(((x)*(6))-(1)))*(((x)+(0))*((7)-(6)))),5*x*x*x,2
50,0.9708302640298742,0.061499852858981414,0.9993141491539943,0.08735417948175725,0.9993141491539943,0.08735417948175725,StrategyAddTreeWithAdd,StrategyAddAddX,49,49,((((6)-(5))*((x)*(2)))+((2)-((2)-(2)))),((((x)*((8)+(x)))+((0)+((x)*(6))))-(((1)*(x))+((0)*((7)-(6))))),5*x*x*x,2
