TopAntagonist,TopProtagonist,FinalAntagonist,FinalProtagonist,Epoch
0.5002224589675455,0.16965386233764237,0.9999226508423076,1,53
0.22236124254529982,0.1889737330737587,0.9999479919983649,1,54
-0.8567951649787651,1,0.999986090356082,0.8123544019885647,55
0.5635746670848898,0.20367552879803782,0.9999148107561266,0.060619814950945886,56
0.6499259766704998,1,0.9999641879579676,0.566929481893144,57
0.8773818358074282,1,0.9999577266870234,1,58
-0.5500163345311989,0.1696613307198083,0.9999647810366374,1,59
0.8507359337757128,0.19470761189153868,0.9993843629537783,1,60
0.3501537573150162,0.17767302935548607,0.9999876085672824,0.16421648698682342,61
-0.7390395295655015,1,0.9998931697653202,0.746258101359989,62
0.3001508985321688,0.17238375258630073,0.9998280247673269,1,63
0.5774291096261539,1,0.99990271787112,1,64
-0.042461613851682456,1,0.999940710329719,0.12812297000725612,65
-0.2773521724926495,1,0.9999913658566049,1,66
0.31712061822781534,0.1886195833879638,0.999970915371739,1,67
0.6908190114490902,0.18289785386730822,0.999926622156545,1,68
-0.5446259392355439,0.14743583426515822,0.9999492215843688,1,69
-0.9741016007840575,1,0.999943922813387,1,70
-0.9844005227049983,0.17047805727975604,0.9998850082734358,-0.6878924126053892,71
0.6845451875363917,1,0.9999303054806298,1,72
-0.9912381574648808,1,0.9998816671485332,0.443971930858263,73
-0.03783894152237831,1,0.9999437130135512,1,74
0.06852191377513371,0.6736641551244622,0.9998623677737645,-0.005722639173931181,75
0.9194321559399703,1,0.9999515663861304,0.3122730234785121,76
-0.9879385821626919,0.17183926821300224,0.9999276295755168,1,77
0.9316571510989836,1,0.9999353000359313,1,78
0.9499551623759608,1,0.9998786720308942,1,79
-0.9931983012087553,-0.256631229292601,0.9999624916446225,1,80
0.6187349248648726,1,0.9990967043064808,1,81
0.7987385820636692,0.1682824817771196,0.9999342412228,1,82
-0.4007432211695524,0.18752988745744736,0.9999101361769321,0.48533094638874336,83
0.44185724236268886,1,0.9999574679933299,1,84
-0.9589186540346292,-0.5579857728537617,0.9999913744206336,1,85
0.3064736302514345,0.17510617445279317,0.9999678979312701,1,86
-0.4567216595883698,0.14955856386109462,0.9999455366915838,0.1642487267411974,87
0.33755342747389494,1,0.9999195929583832,0.16367200261352496,88
-0.9643580529238811,0.1748339322661439,0.9999583028609058,1,89
-0.9723048023521725,-0.20482032039255318,0.999946745233846,0.18300662590428085,90
0.7225784524753597,-0.01679297365119202,0.999926325210622,1,91
-0.9817085919634106,1,0.9999785880591663,1,92
-0.9949444625939236,-0.4145709667292152,0.9999090615545762,1,93
0.6554082387938726,0.1847573878901672,0.9999718489562581,0.16432019829602326,94
-0.968686703691604,0.12039356265377099,0.9999024025125668,0.16350793962152935,95
-0.16136066644887292,1,0.9999618357172605,1,96
0.7292851394256706,1,0.9999290018471938,1,97
-0.9755390395295656,0.2804964677176463,0.9999298861252811,0.8442074309540957,98
0.9141803692571149,-0.02254921676283782,0.9999146539379525,1,99
0.8383364872066119,0.1506993426431518,0.9998125317376618,0.14770377199100235,100
